window_start_utc,instrument,vwap_usd,volume_lots,open_usd,high_usd,low_usd,close_usd,num_trades,tick_direction,dst_correct_local,exchange_session,circuit_breaker_active
2024-11-03T09:38:00Z,RTYH5,2198.05,578,2198.33,2198.38,2197.84,2197.06,291,flat,2024-11-03T04:38:00,pre_open,False
2024-11-03T09:38:00Z,YMH5,2195.69,1095,2195.16,2196.97,2193.57,2195.72,104,down,2024-11-03T04:38:00,pre_open,False
2024-11-03T09:38:00Z,MES,2201.98,1471,2202.16,2203.42,2201.75,2202.58,236,down,2024-11-03T04:38:00,pre_open,False
2024-11-03T09:39:00Z,ESZ4,4567.39,950,4567.52,4568.99,4567.28,4567.5,445,up,2024-11-03T04:39:00,pre_open,False
2024-11-03T09:39:00Z,NQZ4,19843.07,1667,19844.16,19844.88,19842.44,19843.88,195,up,2024-11-03T04:39:00,pre_open,False
2024-11-03T09:39:00Z,RTYH5,2197.55,817,2196.67,2198.87,2195.29,2197.63,26,flat,2024-11-03T04:39:00,pre_open,False
2024-11-03T09:39:00Z,YMH5,2194.57,1925,2194.72,2195.15,2192.93,2194.68,168,down,2024-11-03T04:39:00,pre_open,False
2024-11-03T09:39:00Z,MES,2197.57,1403,2197.51,2198.81,2196.73,2197.17,357,up,2024-11-03T04:39:00,pre_open,False
2024-11-03T09:40:00Z,ESZ4,4559.27,1627,4559.51,4559.58,4557.74,4559.5,416,flat,2024-11-03T04:40:00,pre_open,False
2024-11-03T09:40:00Z,NQZ4,19840.87,67,19839.76,19841.03,19838.51,19840.84,39,down,2024-11-03T04:40:00,pre_open,False
2024-11-03T09:40:00Z,RTYH5,2193.67,1720,2194.04,2194.68,2192.62,2193.97,165,down,2024-11-03T04:40:00,pre_open,False
2024-11-03T09:40:00Z,YMH5,2200.51,1096,2200.17,2201.23,2198.34,2201.05,291,flat,2024-11-03T04:40:00,pre_open,False
2024-11-03T09:40:00Z,MES,2198.63,1913,2199.23,2200.59,2197.39,2199.29,178,flat,2024-11-03T04:40:00,pre_open,False
2024-11-03T09:41:00Z,ESZ4,4563.42,1566,4564.34,4565.18,4563.23,4563.47,189,flat,2024-11-03T04:41:00,pre_open,False
2024-11-03T09:41:00Z,NQZ4,19844.57,1725,19845.99,19846.41,19843.88,19843.91,440,down,2024-11-03T04:41:00,pre_open,False
2024-11-03T09:41:00Z,RTYH5,2196.61,1767,2195.49,2197.09,2194.76,2195.85,416,flat,2024-11-03T04:41:00,pre_open,False
2024-11-03T09:41:00Z,YMH5,2201.93,1805,2202.75,2204.08,2200.11,2202.72,152,up,2024-11-03T04:41:00,pre_open,False
2024-11-03T09:41:00Z,MES,2197.95,592,2197.72,2198.59,2196.85,2197.84,414,up,2024-11-03T04:41:00,pre_open,False
2024-11-03T09:42:00Z,ESZ4,4565.95,643,4564.82,4567.22,4563.56,4566.56,77,flat,2024-11-03T04:42:00,pre_open,False
2024-11-03T09:42:00Z,NQZ4,19845.18,1602,19844.88,19846.21,19844.53,19844.89,264,flat,2024-11-03T04:42:00,pre_open,False
2024-11-03T09:42:00Z,RTYH5,2198.4,1140,2197.54,2200.05,2195.72,2198.46,68,up,2024-11-03T04:42:00,pre_open,False
2024-11-03T09:42:00Z,YMH5,2199.96,389,2200.33,2201.89,2198.29,2199.66,345,up,2024-11-03T04:42:00,pre_open,False
2024-11-03T09:42:00Z,MES,2203.24,359,2203.94,2204.89,2201.68,2203.78,166,down,2024-11-03T04:42:00,pre_open,False
2024-11-03T09:43:00Z,ESZ4,4560.66,802,4562.13,4563.2,4559.12,4560.74,114,flat,2024-11-03T04:43:00,pre_open,False
2024-11-03T09:43:00Z,NQZ4,19841.2,885,19840.05,19841.82,19839.5,19841.33,150,up,2024-11-03T04:43:00,pre_open,False
2024-11-03T09:43:00Z,RTYH5,2201.58,1877,2202.5,2203.83,2201.06,2200.86,86,flat,2024-11-03T04:43:00,pre_open,False
2024-11-03T09:43:00Z,YMH5,2200.13,1139,2201.6,2202.38,2198.51,2200.96,247,flat,2024-11-03T04:43:00,pre_open,False
2024-11-03T09:43:00Z,MES,2201.33,705,2200.31,2202.8,2199.35,2201.91,97,down,2024-11-03T04:43:00,pre_open,False
2024-11-03T09:44:00Z,ESZ4,4561.29,1537,4560.8,4563.05,4558.81,4561.89,54,flat,2024-11-03T04:44:00,pre_open,False
2024-11-03T09:44:00Z,NQZ4,19844.55,1807,19846.0,19846.91,19842.95,19844.96,266,flat,2024-11-03T04:44:00,pre_open,False
2024-11-03T09:44:00Z,RTYH5,2195.04,1151,2194.04,2195.77,2193.52,2195.47,172,up,2024-11-03T04:44:00,pre_open,False
2024-11-03T09:44:00Z,YMH5,2194.04,1391,2194.35,2195.37,2192.66,2193.52,99,up,2024-11-03T04:44:00,pre_open,False
2024-11-03T09:44:00Z,MES,2202.71,1628,2202.1,2204.12,2200.82,2202.6,313,down,2024-11-03T04:44:00,pre_open,False
2024-11-03T09:45:00Z,ESZ4,4561.89,503,4563.28,4563.89,4561.87,4561.23,293,up,2024-11-03T04:45:00,pre_open,False
2024-11-03T09:45:00Z,NQZ4,19838.62,1120,19839.73,19840.34,19837.85,19839.31,319,flat,2024-11-03T04:45:00,pre_open,False
2024-11-03T09:45:00Z,RTYH5,2197.16,1789,2196.76,2199.1,2195.02,2197.87,351,down,2024-11-03T04:45:00,pre_open,False
2024-11-03T09:45:00Z,YMH5,2200.11,720,2201.51,2202.22,2198.44,2199.41,135,up,2024-11-03T04:45:00,pre_open,False
2024-11-03T09:45:00Z,MES,2195.35,323,2195.26,2196.79,2194.55,2196.21,336,up,2024-11-03T04:45:00,pre_open,False
2024-11-03T09:46:00Z,ESZ4,4558.68,210,4559.59,4560.37,4557.23,4559.14,22,down,2024-11-03T04:46:00,pre_open,False
2024-11-03T09:46:00Z,NQZ4,19840.64,1645,19840.25,19840.77,19839.17,19839.94,86,down,2024-11-03T04:46:00,pre_open,False
2024-11-03T09:46:00Z,RTYH5,2202.96,1135,2203.64,2205.16,2202.35,2202.34,103,up,2024-11-03T04:46:00,pre_open,False
2024-11-03T09:46:00Z,YMH5,2198.54,565,2198.48,2199.23,2196.6,2198.38,184,down,2024-11-03T04:46:00,pre_open,False
2024-11-03T09:46:00Z,MES,2197.63,516,2197.48,2198.63,2196.39,2196.94,63,down,2024-11-03T04:46:00,pre_open,False
2024-11-03T09:47:00Z,ESZ4,4557.89,1724,4558.18,4559.32,4557.1,4558.18,44,flat,2024-11-03T04:47:00,pre_open,False
2024-11-03T09:47:00Z,NQZ4,19839.36,734,19840.17,19841.39,19839.02,19838.69,384,flat,2024-11-03T04:47:00,pre_open,False
2024-11-03T09:47:00Z,RTYH5,2195.8,531,2195.87,2197.15,2194.51,2195.21,140,flat,2024-11-03T04:47:00,pre_open,False
2024-11-03T09:47:00Z,YMH5,2194.64,1768,2194.48,2194.7,2194.19,2193.92,429,down,2024-11-03T04:47:00,pre_open,False
2024-11-03T09:47:00Z,MES,2201.74,731,2202.81,2202.82,2200.86,2200.79,209,up,2024-11-03T04:47:00,pre_open,False
2024-11-03T09:48:00Z,ESZ4,4560.81,612,4559.93,4561.73,4558.02,4561.4,41,up,2024-11-03T04:48:00,pre_open,False
2024-11-03T09:48:00Z,NQZ4,19841.51,270,19842.7,19844.31,19840.02,19842.39,116,up,2024-11-03T04:48:00,pre_open,False
2024-11-03T09:48:00Z,RTYH5,2195.74,1191,2194.32,2196.03,2193.2,2195.8,467,up,2024-11-03T04:48:00,pre_open,False
2024-11-03T09:48:00Z,YMH5,2202.62,1349,2204.05,2204.06,2200.83,2203.03,328,down,2024-11-03T04:48:00,pre_open,False
2024-11-03T09:48:00Z,MES,2203.44,1915,2201.94,2204.91,2201.87,2204.42,201,down,2024-11-03T04:48:00,pre_open,False
2024-11-03T09:49:00Z,ESZ4,4561.58,1424,4561.71,4562.85,4560.77,4561.32,373,flat,2024-11-03T04:49:00,pre_open,False
2024-11-03T09:49:00Z,NQZ4,19837.16,1937,19837.28,19838.55,19835.84,19837.76,385,up,2024-11-03T04:49:00,pre_open,False
2024-11-03T09:49:00Z,RTYH5,2201.42,470,2202.45,2202.9,2200.91,2200.94,441,up,2024-11-03T04:49:00,pre_open,False
2024-11-03T09:49:00Z,YMH5,2200.92,1161,2199.87,2201.43,2199.06,2200.46,10,flat,2024-11-03T04:49:00,pre_open,False
2024-11-03T09:49:00Z,MES,2201.97,136,2203.13,2204.98,2200.55,2201.78,286,flat,2024-11-03T04:49:00,pre_open,False
2024-11-03T09:50:00Z,ESZ4,4560.41,1459,4560.31,4561.13,4559.58,4560.41,422,flat,2024-11-03T04:50:00,pre_open,False
2024-11-03T09:50:00Z,NQZ4,19841.24,160,19842.22,19842.55,19840.99,19840.66,429,down,2024-11-03T04:50:00,pre_open,False
2024-11-03T09:50:00Z,RTYH5,2201.75,1453,2201.82,2202.24,2199.84,2201.85,190,up,2024-11-03T04:50:00,pre_open,False
2024-11-03T09:50:00Z,YMH5,2199.75,455,2199.95,2199.98,2198.8,2199.85,497,down,2024-11-03T04:50:00,pre_open,False
2024-11-03T09:50:00Z,MES,2199.51,1863,2198.91,2199.52,2197.87,2200.2,219,down,2024-11-03T04:50:00,pre_open,False
2024-11-03T09:51:00Z,ESZ4,4565.4,993,4564.9,4566.74,4563.31,4565.29,343,down,2024-11-03T04:51:00,pre_open,False
2024-11-03T09:51:00Z,NQZ4,19836.48,601,19837.81,19838.63,19834.61,19835.58,383,up,2024-11-03T04:51:00,pre_open,False
2024-11-03T09:51:00Z,RTYH5,2198.19,448,2198.59,2199.21,2197.89,2197.56,78,down,2024-11-03T04:51:00,pre_open,False
2024-11-03T09:51:00Z,YMH5,2198.02,674,2199.5,2201.3,2197.51,2198.19,417,up,2024-11-03T04:51:00,pre_open,False
2024-11-03T09:51:00Z,MES,2197.81,1152,2198.36,2200.31,2195.84,2197.75,480,up,2024-11-03T04:51:00,pre_open,False
2024-11-03T09:52:00Z,ESZ4,4565.07,1268,4566.35,4567.06,4564.77,4564.61,275,down,2024-11-03T04:52:00,pre_open,False
2024-11-03T09:52:00Z,NQZ4,19845.09,102,19845.14,19846.74,19843.54,19844.38,286,up,2024-11-03T04:52:00,pre_open,False
2024-11-03T09:52:00Z,RTYH5,2196.22,1186,2195.97,2198.04,2194.89,2196.28,42,flat,2024-11-03T04:52:00,pre_open,False
2024-11-03T09:52:00Z,YMH5,2199.86,1914,2200.63,2200.67,2199.42,2200.78,297,up,2024-11-03T04:52:00,pre_open,False
2024-11-03T09:52:00Z,MES,2201.62,1515,2201.41,2202.57,2200.19,2202.31,249,up,2024-11-03T04:52:00,pre_open,False
2024-11-03T09:53:00Z,ESZ4,4565.55,1475,4566.33,4567.43,4564.39,4565.47,165,flat,2024-11-03T04:53:00,pre_open,False
2024-11-03T09:53:00Z,NQZ4,19843.88,1501,19843.25,19845.23,19841.28,19843.26,289,flat,2024-11-03T04:53:00,pre_open,False
2024-11-03T09:53:00Z,RTYH5,2200.09,1933,2200.62,2201.86,2198.4,2200.31,342,down,2024-11-03T04:53:00,pre_open,False
2024-11-03T09:53:00Z,YMH5,2201.47,1098,2201.89,2203.49,2201.32,2201.55,449,flat,2024-11-03T04:53:00,pre_open,False
2024-11-03T09:53:00Z,MES,2200.0,1652,2199.25,2200.58,2197.99,2200.33,338,flat,2024-11-03T04:53:00,pre_open,False
2024-11-03T09:54:00Z,ESZ4,4563.41,451,4562.91,4565.24,4562.57,4563.24,348,flat,2024-11-03T04:54:00,pre_open,False
2024-11-03T09:54:00Z,NQZ4,19844.89,1894,19845.64,19847.18,19843.73,19845.64,32,up,2024-11-03T04:54:00,pre_open,False
2024-11-03T09:54:00Z,RTYH5,2199.75,1898,2200.77,2202.06,2198.81,2198.99,44,down,2024-11-03T04:54:00,pre_open,False
2024-11-03T09:54:00Z,YMH5,2193.53,1100,2192.55,2193.82,2191.53,2193.37,320,flat,2024-11-03T04:54:00,pre_open,False
2024-11-03T09:54:00Z,MES,2199.4,423,2198.73,2201.34,2198.73,2198.75,156,up,2024-11-03T04:54:00,pre_open,False
2024-11-03T09:55:00Z,ESZ4,4563.55,61,4562.33,4563.73,4562.1,4563.77,107,down,2024-11-03T04:55:00,pre_open,False
2024-11-03T09:55:00Z,NQZ4,19838.35,862,19839.18,19839.68,19837.86,19838.48,474,down,2024-11-03T04:55:00,pre_open,False
2024-11-03T09:55:00Z,RTYH5,2197.37,1944,2196.85,2198.04,2196.72,2197.26,401,up,2024-11-03T04:55:00,pre_open,False
2024-11-03T09:55:00Z,YMH5,2197.82,1017,2197.62,2198.79,2197.05,2197.67,217,up,2024-11-03T04:55:00,pre_open,False
2024-11-03T09:55:00Z,MES,2194.35,712,2192.9,2195.68,2192.24,2195.17,270,down,2024-11-03T04:55:00,pre_open,False
2024-11-03T09:56:00Z,ESZ4,4558.31,209,4559.67,4561.08,4558.29,4557.82,339,down,2024-11-03T04:56:00,pre_open,False
2024-11-03T09:56:00Z,NQZ4,19836.06,1613,19834.85,19837.9,19833.4,19836.02,169,down,2024-11-03T04:56:00,pre_open,False
2024-11-03T09:56:00Z,RTYH5,2201.96,559,2202.71,2203.6,2200.61,2202.7,418,up,2024-11-03T04:56:00,pre_open,False
2024-11-03T09:56:00Z,YMH5,2197.35,1054,2196.42,2199.15,2194.79,2197.93,46,up,2024-11-03T04:56:00,pre_open,False
2024-11-03T09:56:00Z,MES,2197.38,116,2197.37,2197.68,2196.73,2196.57,475,up,2024-11-03T04:56:00,pre_open,False
2024-11-03T09:57:00Z,ESZ4,4562.93,1057,4563.6,4565.52,4562.66,4562.75,265,down,2024-11-03T04:57:00,pre_open,False
2024-11-03T09:57:00Z,NQZ4,19838.98,1270,19839.29,19839.87,19838.27,19838.71,329,flat,2024-11-03T04:57:00,pre_open,False
2024-11-03T09:57:00Z,RTYH5,2197.19,749,2197.09,2198.03,2196.12,2197.9,28,flat,2024-11-03T04:57:00,pre_open,False
2024-11-03T09:57:00Z,YMH5,2200.27,1271,2200.38,2200.54,2199.54,2200.41,435,up,2024-11-03T04:57:00,pre_open,False
2024-11-03T09:57:00Z,MES,2195.74,215,2194.98,2196.36,2194.77,2195.21,438,down,2024-11-03T04:57:00,pre_open,False
2024-11-03T09:58:00Z,ESZ4,4560.52,840,4561.99,4562.04,4559.18,4560.89,479,down,2024-11-03T04:58:00,pre_open,False
2024-11-03T09:58:00Z,NQZ4,19844.75,1263,19843.29,19845.01,19841.74,19844.99,192,up,2024-11-03T04:58:00,pre_open,False
2024-11-03T09:58:00Z,RTYH5,2199.72,459,2198.96,2201.04,2197.43,2200.65,243,down,2024-11-03T04:58:00,pre_open,False
2024-11-03T09:58:00Z,YMH5,2197.0,1939,2197.5,2198.15,2195.53,2197.99,442,down,2024-11-03T04:58:00,pre_open,False
2024-11-03T09:58:00Z,MES,2194.64,901,2195.75,2197.59,2194.45,2194.05,228,flat,2024-11-03T04:58:00,pre_open,False
2024-11-03T09:59:00Z,ESZ4,4565.85,446,4565.36,4566.33,4564.2,4566.19,106,flat,2024-11-03T04:59:00,pre_open,False
2024-11-03T09:59:00Z,NQZ4,19838.02,850,19838.13,19839.95,19837.24,19838.34,28,flat,2024-11-03T04:59:00,pre_open,False
2024-11-03T09:59:00Z,RTYH5,2201.52,1073,2202.25,2203.39,2199.62,2201.96,437,up,2024-11-03T04:59:00,pre_open,False
2024-11-03T09:59:00Z,YMH5,2201.73,1507,2201.88,2202.2,2200.02,2202.28,269,flat,2024-11-03T04:59:00,pre_open,False
2024-11-03T09:59:00Z,MES,2197.39,89,2197.76,2199.71,2195.47,2197.94,135,up,2024-11-03T04:59:00,pre_open,False
2024-11-03T10:00:00Z,ESZ4,4558.96,1762,4560.05,4560.54,4557.79,4559.76,120,up,2024-11-03T05:00:00,pre_open,False
2024-11-03T10:00:00Z,NQZ4,19842.52,1198,19843.16,19844.46,19841.07,19842.69,16,up,2024-11-03T05:00:00,pre_open,False
2024-11-03T10:00:00Z,RTYH5,2201.59,1012,2202.62,2202.72,2201.51,2201.21,368,up,2024-11-03T05:00:00,pre_open,False
2024-11-03T10:00:00Z,YMH5,2193.81,306,2195.31,2195.5,2193.78,2193.07,258,flat,2024-11-03T05:00:00,pre_open,False
2024-11-03T10:00:00Z,MES,2200.22,929,2201.2,2201.95,2198.37,2199.43,74,up,2024-11-03T05:00:00,pre_open,False
2024-11-03T10:01:00Z,ESZ4,4561.08,388,4560.53,4561.68,4560.04,4561.42,177,flat,2024-11-03T05:01:00,pre_open,False
2024-11-03T10:01:00Z,NQZ4,19842.33,536,19843.27,19844.55,19842.31,19842.76,390,up,2024-11-03T05:01:00,pre_open,False
2024-11-03T10:01:00Z,RTYH5,2196.26,1823,2195.79,2197.35,2195.74,2197.14,61,flat,2024-11-03T05:01:00,pre_open,False
2024-11-03T10:01:00Z,YMH5,2202.41,1074,2202.47,2203.15,2200.73,2202.46,264,flat,2024-11-03T05:01:00,pre_open,False
2024-11-03T10:01:00Z,MES,2202.98,943,2203.68,2204.31,2201.84,2202.72,418,up,2024-11-03T05:01:00,pre_open,False
2024-11-03T10:02:00Z,ESZ4,4566.29,948,4566.81,4568.65,4565.58,4566.01,247,up,2024-11-03T05:02:00,pre_open,False
2024-11-03T10:02:00Z,NQZ4,19843.0,582,19842.08,19843.62,19840.17,19843.23,466,up,2024-11-03T05:02:00,pre_open,False
2024-11-03T10:02:00Z,RTYH5,2199.62,96,2198.53,2201.44,2198.0,2200.08,462,up,2024-11-03T05:02:00,pre_open,False
2024-11-03T10:02:00Z,YMH5,2201.64,424,2201.48,2202.68,2200.84,2201.88,270,down,2024-11-03T05:02:00,pre_open,False
2024-11-03T10:02:00Z,MES,2202.78,1761,2202.38,2204.02,2201.44,2203.53,477,up,2024-11-03T05:02:00,pre_open,False
2024-11-03T10:03:00Z,ESZ4,4565.4,739,4565.03,4565.42,4564.84,4564.9,441,down,2024-11-03T05:03:00,pre_open,False
2024-11-03T10:03:00Z,NQZ4,19842.12,1615,19841.52,19843.59,19840.85,19842.12,124,flat,2024-11-03T05:03:00,pre_open,False
2024-11-03T10:03:00Z,RTYH5,2199.97,572,2199.04,2201.49,2198.78,2200.87,174,down,2024-11-03T05:03:00,pre_open,False
2024-11-03T10:03:00Z,YMH5,2198.08,1636,2197.16,2198.33,2196.7,2197.19,438,down,2024-11-03T05:03:00,pre_open,False
2024-11-03T10:03:00Z,MES,2199.84,411,2200.8,2200.84,2199.1,2199.18,163,flat,2024-11-03T05:03:00,pre_open,False
2024-11-03T10:04:00Z,ESZ4,4566.92,1680,4567.24,4569.2,4565.09,4567.9,163,up,2024-11-03T05:04:00,pre_open,False
2024-11-03T10:04:00Z,NQZ4,19838.45,748,19838.38,19839.89,19837.57,19837.98,432,flat,2024-11-03T05:04:00,pre_open,False
2024-11-03T10:04:00Z,RTYH5,2197.83,1245,2198.76,2200.32,2197.33,2198.02,193,down,2024-11-03T05:04:00,pre_open,False
2024-11-03T10:04:00Z,YMH5,2202.96,1935,2202.45,2204.52,2200.95,2202.28,280,flat,2024-11-03T05:04:00,pre_open,False
2024-11-03T10:04:00Z,MES,2201.14,951,2202.17,2203.82,2201.06,2200.89,114,down,2024-11-03T05:04:00,pre_open,False
2024-11-03T10:05:00Z,ESZ4,4560.55,1180,4559.86,4562.03,4558.92,4560.6,180,flat,2024-11-03T05:05:00,pre_open,False
2024-11-03T10:05:00Z,NQZ4,19839.07,1719,19840.15,19840.39,19838.3,19839.0,317,up,2024-11-03T05:05:00,pre_open,False
2024-11-03T10:05:00Z,RTYH5,2197.06,1600,2195.96,2198.24,2195.16,2196.24,471,flat,2024-11-03T05:05:00,pre_open,False
2024-11-03T10:05:00Z,YMH5,2202.3,999,2203.57,2203.97,2201.4,2202.88,467,up,2024-11-03T05:05:00,pre_open,False
2024-11-03T10:05:00Z,MES,2195.29,474,2194.7,2195.37,2192.97,2194.75,342,up,2024-11-03T05:05:00,pre_open,False
2024-11-03T10:06:00Z,ESZ4,4563.5,1306,4563.57,4564.1,4563.08,4563.73,211,up,2024-11-03T05:06:00,pre_open,False
2024-11-03T10:06:00Z,NQZ4,19843.58,325,19843.76,19845.51,19842.54,19843.7,261,up,2024-11-03T05:06:00,pre_open,False
2024-11-03T10:06:00Z,RTYH5,2202.38,1166,2201.75,2203.39,2200.64,2202.61,78,flat,2024-11-03T05:06:00,pre_open,False
2024-11-03T10:06:00Z,YMH5,2200.83,1126,2199.88,2201.88,2198.79,2201.68,456,down,2024-11-03T05:06:00,pre_open,False
2024-11-03T10:06:00Z,MES,2194.81,1171,2195.1,2196.63,2192.95,2195.58,15,down,2024-11-03T05:06:00,pre_open,False
2024-11-03T10:07:00Z,ESZ4,4561.96,463,4562.04,4563.33,4561.53,4562.77,43,down,2024-11-03T05:07:00,pre_open,False
2024-11-03T10:07:00Z,NQZ4,19836.12,1808,19834.92,19836.53,19833.55,19836.16,277,flat,2024-11-03T05:07:00,pre_open,False
2024-11-03T10:07:00Z,RTYH5,2196.87,494,2198.22,2198.53,2195.52,2196.96,332,up,2024-11-03T05:07:00,pre_open,False
2024-11-03T10:07:00Z,YMH5,2199.98,196,2200.72,2200.88,2199.18,2199.81,141,flat,2024-11-03T05:07:00,pre_open,False
2024-11-03T10:07:00Z,MES,2196.29,751,2195.83,2196.57,2195.5,2197.04,475,flat,2024-11-03T05:07:00,pre_open,False
2024-11-03T10:08:00Z,ESZ4,4558.21,1304,4557.24,4559.19,4556.23,4557.72,163,flat,2024-11-03T05:08:00,pre_open,False
2024-11-03T10:08:00Z,NQZ4,19840.37,953,19839.66,19842.0,19838.46,19839.83,194,flat,2024-11-03T05:08:00,pre_open,False
2024-11-03T10:08:00Z,RTYH5,2197.68,734,2197.33,2198.06,2195.48,2197.24,157,down,2024-11-03T05:08:00,pre_open,False
2024-11-03T10:08:00Z,YMH5,2200.32,1189,2201.62,2202.94,2199.52,2199.45,299,flat,2024-11-03T05:08:00,pre_open,False
2024-11-03T10:08:00Z,MES,2201.61,542,2201.27,2202.93,2199.35,2202.0,45,up,2024-11-03T05:08:00,pre_open,False
2024-11-03T10:09:00Z,ESZ4,4558.74,944,4558.68,4560.13,4557.2,4559.57,255,up,2024-11-03T05:09:00,pre_open,False
2024-11-03T10:09:00Z,NQZ4,19840.13,636,19839.12,19841.17,19837.64,19840.91,410,up,2024-11-03T05:09:00,pre_open,False
2024-11-03T10:09:00Z,RTYH5,2197.67,584,2196.41,2199.15,2195.66,2198.59,123,flat,2024-11-03T05:09:00,pre_open,False
2024-11-03T10:09:00Z,YMH5,2198.66,1749,2198.43,2199.57,2197.23,2197.84,163,down,2024-11-03T05:09:00,pre_open,False
2024-11-03T10:09:00Z,MES,2194.73,822,2193.53,2195.55,2192.28,2194.15,16,up,2024-11-03T05:09:00,pre_open,False
2024-11-03T10:10:00Z,ESZ4,4558.76,1506,4557.27,4559.56,4555.75,4558.67,328,down,2024-11-03T05:10:00,pre_open,False
2024-11-03T10:10:00Z,NQZ4,19841.77,1937,19842.75,19843.44,19840.61,19841.95,339,up,2024-11-03T05:10:00,pre_open,False
2024-11-03T10:10:00Z,RTYH5,2195.99,659,2195.57,2196.52,2193.84,2196.07,299,up,2024-11-03T05:10:00,pre_open,False
2024-11-03T10:10:00Z,YMH5,2195.21,541,2196.41,2196.94,2194.6,2194.79,87,up,2024-11-03T05:10:00,pre_open,False
2024-11-03T10:10:00Z,MES,2197.65,1199,2196.92,2199.53,2196.83,2198.15,91,down,2024-11-03T05:10:00,pre_open,False
2024-11-03T10:11:00Z,ESZ4,4559.75,436,4560.22,4560.97,4558.8,4559.21,383,up,2024-11-03T05:11:00,pre_open,False
2024-11-03T10:11:00Z,NQZ4,19844.92,87,19844.05,19845.47,19842.08,19845.29,63,flat,2024-11-03T05:11:00,pre_open,False
2024-11-03T10:11:00Z,RTYH5,2195.75,686,2195.67,2197.05,2194.16,2194.85,301,flat,2024-11-03T05:11:00,pre_open,False
2024-11-03T10:11:00Z,YMH5,2197.31,468,2197.25,2197.94,2195.96,2196.81,344,down,2024-11-03T05:11:00,pre_open,False
2024-11-03T10:11:00Z,MES,2193.67,366,2193.41,2194.57,2191.64,2194.41,364,up,2024-11-03T05:11:00,pre_open,False
2024-11-03T10:12:00Z,ESZ4,4565.55,1686,4566.9,4567.98,4563.85,4565.65,386,up,2024-11-03T05:12:00,pre_open,False
2024-11-03T10:12:00Z,NQZ4,19838.71,59,19837.49,19839.39,19836.63,19838.92,137,flat,2024-11-03T05:12:00,pre_open,False
2024-11-03T10:12:00Z,RTYH5,2197.99,188,2197.14,2198.19,2196.34,2198.58,155,down,2024-11-03T05:12:00,pre_open,False
2024-11-03T10:12:00Z,YMH5,2197.88,535,2199.1,2199.46,2197.12,2198.05,453,up,2024-11-03T05:12:00,pre_open,False
2024-11-03T10:12:00Z,MES,2196.76,1008,2195.71,2198.31,2194.11,2196.82,226,flat,2024-11-03T05:12:00,pre_open,False
2024-11-03T10:13:00Z,ESZ4,4563.7,943,4562.8,4565.66,4561.92,4564.41,500,flat,2024-11-03T05:13:00,pre_open,False
2024-11-03T10:13:00Z,NQZ4,19837.88,1052,19837.12,19839.55,19837.0,19837.94,224,flat,2024-11-03T05:13:00,pre_open,False
2024-11-03T10:13:00Z,RTYH5,2197.73,1799,2197.44,2198.48,2197.02,2197.39,372,down,2024-11-03T05:13:00,pre_open,False
2024-11-03T10:13:00Z,YMH5,2193.6,1524,2192.74,2194.68,2191.0,2193.66,205,up,2024-11-03T05:13:00,pre_open,False
2024-11-03T10:13:00Z,MES,2202.05,1170,2200.83,2203.94,2200.3,2201.3,430,up,2024-11-03T05:13:00,pre_open,False
2024-11-03T10:14:00Z,ESZ4,4562.66,1036,4561.75,4563.08,4560.56,4562.63,483,down,2024-11-03T05:14:00,pre_open,False
2024-11-03T10:14:00Z,NQZ4,19844.75,675,19845.66,19846.62,19844.3,19845.14,173,flat,2024-11-03T05:14:00,pre_open,False
2024-11-03T10:14:00Z,RTYH5,2199.94,446,2199.4,2200.39,2198.09,2199.85,302,flat,2024-11-03T05:14:00,pre_open,False
2024-11-03T10:14:00Z,YMH5,2198.2,1320,2197.48,2198.8,2196.75,2198.04,173,down,2024-11-03T05:14:00,pre_open,False
2024-11-03T10:14:00Z,MES,2198.94,1078,2198.65,2200.43,2197.07,2199.91,330,up,2024-11-03T05:14:00,pre_open,False
2024-11-03T10:15:00Z,ESZ4,4563.8,1428,4564.72,4566.51,4561.88,4563.67,102,down,2024-11-03T05:15:00,pre_open,False
2024-11-03T10:15:00Z,NQZ4,19841.03,1010,19840.93,19841.41,19840.41,19841.11,315,down,2024-11-03T05:15:00,pre_open,False
2024-11-03T10:15:00Z,RTYH5,2194.64,1552,2195.4,2196.82,2193.39,2194.72,213,flat,2024-11-03T05:15:00,pre_open,False
2024-11-03T10:15:00Z,YMH5,2201.65,852,2202.03,2203.43,2200.93,2201.39,370,flat,2024-11-03T05:15:00,pre_open,False
2024-11-03T10:15:00Z,MES,2198.75,406,2197.72,2199.79,2196.94,2199.18,58,down,2024-11-03T05:15:00,pre_open,False
2024-11-03T10:16:00Z,ESZ4,4564.94,131,4564.35,4565.88,4563.33,4564.14,85,up,2024-11-03T05:16:00,pre_open,False
2024-11-03T10:16:00Z,NQZ4,19842.5,933,19843.1,19844.93,19841.98,19843.29,261,flat,2024-11-03T05:16:00,pre_open,False
2024-11-03T10:16:00Z,RTYH5,2201.46,1697,2202.1,2202.6,2200.04,2201.73,277,down,2024-11-03T05:16:00,pre_open,False
2024-11-03T10:16:00Z,YMH5,2201.91,1778,2201.22,2203.12,2200.31,2201.03,243,flat,2024-11-03T05:16:00,pre_open,False
2024-11-03T10:16:00Z,MES,2198.04,1426,2198.84,2199.2,2196.69,2197.88,137,down,2024-11-03T05:16:00,pre_open,False
