date,strategy_return_pct,benchmark_return_pct,excess_return_pct,rolling_vol_30d,drawdown_pct,synthetic_aug
2019-06-26,0.006689,0.007838,-0.001149,10.5645,-0.0214,0
2019-06-27,0.001334,-0.007957,0.009291,10.5068,-0.02,0
2019-06-28,0.003234,-0.000151,0.003385,11.2435,-0.0167,0
2019-07-01,-0.014212,-0.00614,-0.008072,10.311,-0.0309,0
2019-07-02,-0.002110,0.002757,-0.004867,10.8794,-0.033,0
2019-07-03,0.025175,0.014303,0.010872,10.1861,-0.0078,0
2019-07-04,0.011786,0.001253,0.010533,7.5344,0.0,1
2019-07-05,-0.003949,0.002641,-0.006590,9.9271,-0.0039,0
2019-07-08,0.010085,0.00498,0.005105,10.7056,0.0,0
2019-07-09,0.008101,0.001433,0.006668,5.8441,0.0,1
2019-07-10,-0.006178,-0.012662,0.006484,10.4868,-0.0061,0
2019-07-11,0.005136,0.003388,0.001748,9.5347,-0.0008,1
2019-07-12,-0.002862,0.004016,-0.006878,8.8703,-0.0036,0
2019-07-15,-0.009771,-0.001587,-0.008184,10.5854,-0.0133,0
2019-07-16,0.004939,0.002561,0.002378,11.0059,-0.0084,0
2019-07-17,0.004637,0.001928,0.002709,10.9099,-0.0037,0
2019-07-18,-0.007024,-0.004241,-0.002783,7.0378,-0.0105,1
2019-07-19,-0.001168,-0.008556,0.007388,9.4217,-0.0116,0
2019-07-22,0.001689,-0.00298,0.004669,11.243,-0.0099,0
2019-07-23,-0.018009,-0.012311,-0.005698,10.3385,-0.0279,0
2019-07-24,-0.017193,-0.00928,-0.007913,8.7528,-0.0449,1
2019-07-25,0.009569,-0.002583,0.012152,11.4165,-0.0353,0
2019-07-26,-0.004683,-0.00396,-0.000723,7.9876,-0.0397,1
2019-07-29,0.010246,0.007782,0.002464,10.3805,-0.0295,0
2019-07-30,-0.002839,-0.004458,0.001619,11.804,-0.0323,0
2019-07-31,-0.000677,-0.002718,0.002041,12.4813,-0.0329,0
2019-08-01,-0.000261,0.008842,-0.009103,9.931,-0.0331,0
2019-08-02,-0.009065,-0.003922,-0.005143,8.9894,-0.0421,0
2019-08-05,0.012113,0.006405,0.005708,10.2568,-0.03,0
2019-08-06,-0.000177,-0.001736,0.001559,7.5645,-0.03,1
2019-08-07,0.012508,0.007061,0.005447,9.8554,-0.0174,0
2019-08-08,0.006695,0.009086,-0.002391,10.4018,-0.0107,0
2019-08-09,-0.009343,-0.010591,0.001248,9.0408,-0.02,0
2019-08-12,0.001068,0.003821,-0.002753,9.7315,-0.0189,0
2019-08-13,-0.011398,-0.008253,-0.003145,10.6786,-0.0302,0
2019-08-14,0.017219,0.019551,-0.002332,9.9219,-0.013,0
2019-08-15,0.003812,0.010506,-0.006694,9.9127,-0.0091,0
2019-08-16,-0.002852,0.001552,-0.004404,10.3095,-0.0119,0
2019-08-19,-0.005496,-0.005156,-0.000340,11.2758,-0.0174,0
2019-08-20,0.012655,0.003665,0.008990,7.9198,-0.0045,1
2019-08-21,0.014113,0.013456,0.000657,10.1498,0.0,0
2019-08-22,-0.006049,-0.005701,-0.000348,10.2846,-0.006,0
2019-08-23,-0.002421,-0.001818,-0.000603,9.6532,-0.0084,0
2019-08-26,-0.009224,-0.012564,0.003340,9.9451,-0.0176,0
2019-08-27,-0.001279,-0.002855,0.001576,11.4909,-0.0188,0
2019-08-28,-0.011041,-0.01219,0.001149,10.6733,-0.0298,0
2019-08-29,-0.003418,-0.001568,-0.001850,9.8249,-0.0332,0
2019-08-30,0.000816,0.000689,0.000127,9.8905,-0.0323,0
2019-09-02,0.005439,-0.000371,0.005810,10.1033,-0.0268,0
2019-09-03,0.009193,0.003774,0.005419,11.9016,-0.0176,0
2019-09-04,-0.012432,-0.011409,-0.001023,9.8915,-0.03,0
2019-09-05,-0.000611,0.002824,-0.003435,11.1474,-0.0306,0
2019-09-06,-0.012390,-0.008218,-0.004172,11.0685,-0.0429,0
2019-09-09,-0.001594,0.004948,-0.006542,9.9641,-0.0445,0
2019-09-10,0.000975,0.001561,-0.000586,7.2364,-0.0433,1
2019-09-11,0.018219,0.007413,0.010806,10.4686,-0.025,0
2019-09-12,0.014992,0.014485,0.000507,8.8188,-0.0098,1
2019-09-13,0.008122,0.012402,-0.004280,9.5094,-0.0017,0
2019-09-16,0.002367,0.001845,0.000522,7.7111,0.0,1
2019-09-17,0.009083,0.002638,0.006445,10.4917,0.0,0
2019-09-18,0.007965,0.001632,0.006333,8.402,0.0,1
2019-09-19,0.009885,0.000987,0.008898,7.665,0.0,1
2019-09-20,-0.010207,-0.010799,0.000592,11.3248,-0.0102,0
2019-09-23,-0.008413,-0.013305,0.004892,12.2856,-0.0185,0
2019-09-24,0.017899,0.007451,0.010448,8.7184,-0.0004,1
2019-09-25,-0.007929,-0.004984,-0.002945,10.3392,-0.0083,0
2019-09-26,-0.006465,-0.007687,0.001222,8.8214,-0.0146,1
2019-09-27,0.005724,0.000869,0.004855,8.586,-0.0087,1
2019-09-30,0.005554,0.009347,-0.003793,6.3499,-0.0029,1
2019-10-01,0.001467,0.00245,-0.000983,9.7816,-0.0014,0
2019-10-02,0.006178,-0.001062,0.007240,10.8417,0.0,0
2019-10-03,0.002661,-0.008596,0.011257,10.0253,0.0,0
2019-10-04,0.000010,-0.00262,0.002630,11.6705,0.0,0
2019-10-07,0.006372,-0.001919,0.008291,9.3621,0.0,0
2019-10-08,-0.000828,-0.006546,0.005718,9.0757,-0.0008,0
2019-10-09,0.000397,-0.006849,0.007246,10.4486,-0.0003,0
2019-10-10,0.000792,0.003079,-0.002287,8.1444,0.0,1
2019-10-11,-0.006494,-0.009908,0.003414,9.7781,-0.0065,0
2019-10-14,-0.005347,-0.005818,0.000471,9.9869,-0.0118,0
2019-10-15,0.017940,0.001678,0.016262,8.8105,0.0,0
2019-10-16,0.002762,0.003196,-0.000434,9.9934,0.0,0
2019-10-17,0.011497,0.005154,0.006343,10.8337,0.0,0
2019-10-18,0.004309,0.004951,-0.000642,7.7416,0.0,1
2019-10-21,-0.013683,-0.01341,-0.000273,10.5615,-0.0136,0
2019-10-22,0.000130,-0.003569,0.003699,9.1387,-0.0135,0
2019-10-23,-0.004324,-0.001688,-0.002636,10.167,-0.0178,0
2019-10-24,-0.007842,-0.003942,-0.003900,10.483,-0.0255,0
2019-10-25,-0.014342,-0.013994,-0.000348,9.9603,-0.0398,0
2019-10-28,-0.003947,-0.010101,0.006154,10.9072,-0.0437,0
2019-10-29,-0.003017,0.003054,-0.006071,11.0399,-0.0467,0
2019-10-30,0.011349,0.001876,0.009473,11.3592,-0.0353,0
2019-10-31,0.005680,0.000431,0.005249,7.5173,-0.0295,1
2019-11-01,0.002899,0.001125,0.001774,11.6769,-0.0265,0
2019-11-04,0.009766,0.00585,0.003916,10.9047,-0.0167,0
2019-11-05,-0.001083,0.002237,-0.003320,10.9439,-0.0178,0
2019-11-06,0.009294,0.001502,0.007792,11.8608,-0.0084,0
2019-11-07,0.005202,0.004854,0.000348,9.5229,-0.0032,0
2019-11-08,0.002780,-0.000868,0.003648,10.7608,-0.0004,0
2019-11-11,-0.009936,-0.000377,-0.009559,10.7432,-0.0103,0
2019-11-12,-0.013766,-0.004039,-0.009727,8.728,-0.0238,1
2019-11-13,0.015800,0.002784,0.013016,10.7662,-0.008,0
2019-11-14,0.003293,-0.003559,0.006852,10.9484,-0.0046,0
2019-11-15,-0.016263,-0.012866,-0.003397,8.7778,-0.0209,0
2019-11-18,0.007821,0.011085,-0.003264,10.0465,-0.013,0
2019-11-19,0.015598,0.013527,0.002071,11.034,0.0,0
2019-11-20,0.005232,0.00948,-0.004248,10.3382,0.0,0
2019-11-21,-0.010211,-0.001436,-0.008775,10.5895,-0.0102,0
2019-11-22,-0.009008,-0.008678,-0.000330,10.7978,-0.0191,0
2019-11-25,0.000259,-0.001204,0.001463,7.7167,-0.0187,1
2019-11-26,0.010942,0.001252,0.009690,10.8934,-0.0077,0
2019-11-27,0.007579,-0.00334,0.010919,6.413,0.0,1
2019-11-28,0.000306,-0.005292,0.005598,10.0123,0.0,0
2019-11-29,0.003109,-0.00111,0.004219,9.2677,0.0,0
2019-12-02,0.009004,0.01102,-0.002016,11.4397,0.0,0
2019-12-03,0.000338,-0.011396,0.011734,10.1636,0.0,0
2019-12-04,-0.001468,0.003081,-0.004549,9.8178,-0.0014,0
2019-12-05,-0.010455,-0.005518,-0.004937,11.5057,-0.0118,0
2019-12-06,-0.014570,-0.007309,-0.007261,12.2331,-0.0264,0
2019-12-09,-0.011956,-0.015335,0.003379,11.2538,-0.0383,0
2019-12-10,-0.010615,-0.0064,-0.004215,10.3442,-0.0488,0
2019-12-11,0.006940,0.006003,0.000937,10.3896,-0.0419,0
2019-12-12,0.012214,0.00593,0.006284,9.8117,-0.0296,0
2019-12-13,0.023806,0.017333,0.006473,7.4366,-0.0056,1
2019-12-16,0.013668,0.00543,0.008238,9.1418,0.0,1
2019-12-17,0.007113,0.008769,-0.001656,9.232,0.0,1
2019-12-18,-0.007872,0.001375,-0.009247,10.2932,-0.0078,0
2019-12-19,0.009706,0.014592,-0.004886,10.7036,0.0,0
2019-12-20,-0.012935,-0.017613,0.004678,9.2527,-0.0129,0
2019-12-23,0.002451,0.000436,0.002015,12.2079,-0.0104,0
2019-12-24,0.008243,0.005424,0.002819,7.7998,-0.002,1
2019-12-25,-0.016703,-0.013287,-0.003416,6.9287,-0.0185,1
2019-12-26,0.001196,-0.008037,0.009233,7.5008,-0.0171,1
2019-12-27,-0.007526,-0.007605,0.000079,10.1007,-0.0246,0
2019-12-30,0.010891,0.009915,0.000976,9.609,-0.0136,0
2019-12-31,0.001031,0.001723,-0.000692,6.6165,-0.0124,1
2020-01-01,-0.012672,-0.009369,-0.003303,10.8558,-0.025,0
2020-01-02,0.000371,-0.002258,0.002629,9.6798,-0.0246,0
2020-01-03,0.015587,0.009253,0.006334,10.7372,-0.009,0
2020-01-06,-0.004163,-0.000991,-0.003172,11.5701,-0.0131,0
2020-01-07,-0.010135,-0.006537,-0.003598,9.6302,-0.0232,0
2020-01-08,-0.016090,-0.008756,-0.007334,9.5819,-0.0392,0
2020-01-09,-0.000196,0.000442,-0.000638,9.4379,-0.0394,0
2020-01-10,0.006233,-0.001835,0.008068,9.1833,-0.0331,0
2020-01-13,-0.001695,0.001434,-0.003129,9.9831,-0.0348,0
2020-01-14,-0.003821,-0.002932,-0.000889,9.1606,-0.0384,1
2020-01-15,0.002519,0.003287,-0.000768,10.995,-0.0358,0
2020-01-16,-0.000257,-0.00994,0.009683,10.0813,-0.036,0
2020-01-17,0.015842,0.019958,-0.004116,10.6765,-0.0202,0
2020-01-20,0.005433,0.00699,-0.001557,11.0336,-0.0147,0
2020-01-21,0.002288,0.001911,0.000377,9.596,-0.0124,0
2020-01-22,-0.008143,-0.004334,-0.003809,7.4541,-0.0203,1
2020-01-23,-0.001925,-0.004554,0.002629,7.9841,-0.022,1
2020-01-24,-0.007475,-0.007215,-0.000260,11.0316,-0.0295,0
2020-01-27,0.008275,-0.000487,0.008762,8.7174,-0.021,1
2020-01-28,0.019685,0.005942,0.013743,10.6079,-0.0013,0
2020-01-29,0.010577,0.009398,0.001179,9.2493,0.0,1
2020-01-30,0.004644,0.004505,0.000139,9.5623,0.0,0
2020-01-31,0.027971,0.017904,0.010067,9.1946,0.0,0
2020-02-03,0.010815,0.005918,0.004897,10.8378,0.0,0
2020-02-04,0.024299,0.009941,0.014358,10.887,0.0,0
2020-02-05,-0.016152,-0.016872,0.000720,8.095,-0.016,1
2020-02-06,0.014221,-0.001573,0.015794,10.4017,-0.0017,0
2020-02-07,-0.017212,-0.008269,-0.008943,10.4203,-0.0189,0
2020-02-10,-0.006207,-0.009472,0.003265,9.5237,-0.025,0
2020-02-11,0.004540,0.004114,0.000426,9.7139,-0.0204,0
2020-02-12,0.017526,0.007462,0.010064,10.0227,-0.0029,0
2020-02-13,0.004038,0.005139,-0.001101,6.3808,0.0,1
2020-02-14,0.007730,-0.004811,0.012541,7.8067,0.0,0
2020-02-17,0.006670,0.003389,0.003281,11.2656,0.0,0
2020-02-18,-0.003877,-0.004189,0.000312,9.8432,-0.0038,0
2020-02-19,0.001973,-0.002595,0.004568,11.4807,-0.0018,0
2020-02-20,-0.000686,0.005657,-0.006343,9.9944,-0.0025,0
2020-02-21,0.003044,1.8e-05,0.003026,10.388,0.0,0
2020-02-24,-0.000937,-0.007902,0.006965,8.9715,-0.0007,1
2020-02-25,-0.007466,-0.009315,0.001849,6.5357,-0.008,1
2020-02-26,0.001269,-0.002512,0.003781,8.2365,-0.0065,1
2020-02-27,0.001268,-0.003248,0.004516,10.3352,-0.0052,0
2020-02-28,0.003834,0.001912,0.001922,9.8455,-0.0014,0
2020-03-02,-0.001156,-0.002717,0.001561,7.4846,-0.0023,1
2020-03-03,-0.000190,0.005132,-0.005322,9.2655,-0.0025,0
2020-03-04,0.009203,0.007158,0.002045,7.9026,0.0,1
2020-03-05,0.004242,-0.001595,0.005837,10.0934,0.0,0
2020-03-06,0.002664,0.002862,-0.000198,10.1582,0.0,0
2020-03-09,0.009782,0.004939,0.004843,7.2781,0.0,1
2020-03-10,-0.004601,-0.001827,-0.002774,10.0157,-0.0046,0
2020-03-11,-0.010190,-0.014839,0.004649,8.1758,-0.0145,1
2020-03-12,0.013342,0.010202,0.003140,10.6205,-0.0012,0
2020-03-13,-0.000702,0.004062,-0.004764,11.6859,-0.0018,0
2020-03-16,0.010418,0.003829,0.006589,13.2483,0.0,0
2020-03-17,-0.012406,-0.0065,-0.005906,9.176,-0.0122,1
2020-03-18,-0.001376,-0.002536,0.001160,7.6073,-0.0134,1
2020-03-19,-0.001942,-0.00251,0.000568,10.6571,-0.0153,0
2020-03-20,0.008597,0.008308,0.000289,8.2077,-0.0065,1
2020-03-23,0.002075,0.007285,-0.005210,9.8948,-0.0044,0
2020-03-24,0.006933,0.003263,0.003670,7.0638,0.0,1
2020-03-25,0.008201,0.000779,0.007422,8.2587,0.0,1
2020-03-26,0.009960,0.007652,0.002308,9.7917,0.0,0
2020-03-27,0.003602,-0.010116,0.013718,10.4153,0.0,0
2020-03-30,0.019246,0.010762,0.008484,10.293,0.0,0
2020-03-31,-0.007638,0.000569,-0.008207,11.7255,-0.0076,0
2020-04-01,-0.014178,-0.008399,-0.005779,11.051,-0.0217,0
2020-04-02,-0.003401,-0.007969,0.004568,11.5807,-0.0251,0
2020-04-03,-0.003091,-0.010091,0.007000,10.04,-0.0281,0
2020-04-06,-0.002043,-0.001832,-0.000211,10.189,-0.0301,0
2020-04-07,0.012104,0.006498,0.005606,10.1461,-0.018,0
2020-04-08,0.004576,0.00675,-0.002174,8.2,-0.0132,1
2020-04-09,0.002798,0.009128,-0.006330,10.2731,-0.0104,0
2020-04-10,0.003402,-0.002449,0.005851,10.7116,-0.0069,0
2020-04-13,-0.015987,-0.007174,-0.008813,10.033,-0.0229,0
2020-04-14,0.000535,-0.002251,0.002786,10.9492,-0.0223,0
2020-04-15,0.018101,0.008698,0.009403,9.8725,-0.0042,0
2020-04-16,-0.010938,-0.011357,0.000419,7.9856,-0.0151,0
2020-04-17,-0.001023,-0.00649,0.005467,10.164,-0.016,0
2020-04-20,-0.016607,-0.002222,-0.014385,11.9415,-0.0326,0
2020-04-21,0.011521,0.0136,-0.002079,8.1003,-0.0209,1
2020-04-22,-0.002206,-0.007971,0.005765,10.5725,-0.0231,0
2020-04-23,-0.006132,-0.005953,-0.000179,10.3031,-0.0291,0
2020-04-24,0.009402,0.003588,0.005814,11.4409,-0.0197,0
2020-04-27,-0.009743,-0.002051,-0.007692,9.9418,-0.0294,0
2020-04-28,-0.004943,0.000725,-0.005668,8.5817,-0.0341,1
2020-04-29,0.021880,0.009754,0.012126,11.0922,-0.0122,0
2020-04-30,0.007095,0.004423,0.002672,10.7481,-0.0051,0
2020-05-01,0.029267,0.017516,0.011751,9.4016,0.0,0
2020-05-04,0.004320,0.011462,-0.007142,11.0947,0.0,0
2020-05-05,-0.002461,0.002787,-0.005248,9.3431,-0.0024,0
2020-05-06,0.003741,-0.005531,0.009272,10.7464,0.0,0
2020-05-07,-0.005933,-0.010297,0.004364,10.4519,-0.0059,0
2020-05-08,-0.000121,0.001582,-0.001703,7.0058,-0.0058,1
2020-05-11,0.016130,0.021579,-0.005449,9.9815,0.0,0
2020-05-12,0.003323,0.007154,-0.003831,10.1528,0.0,0
2020-05-13,-0.001685,0.002757,-0.004442,9.3877,-0.0016,0
2020-05-14,0.013929,0.006593,0.007336,10.486,0.0,0
2020-05-15,-0.004184,-0.011447,0.007263,7.6389,-0.004,1
2020-05-18,-0.003319,-0.000506,-0.002813,9.7918,-0.0073,0
2020-05-19,-0.014288,-0.012465,-0.001823,6.8482,-0.0213,1
2020-05-20,0.000969,0.00019,0.000779,10.7261,-0.0203,0
2020-05-21,0.009644,0.001815,0.007829,8.0947,-0.0105,1
2020-05-22,0.002471,-0.005023,0.007494,11.0485,-0.008,0
2020-05-25,-0.009282,-0.004845,-0.004437,9.7096,-0.0172,0
2020-05-26,0.011147,0.014091,-0.002944,10.3961,-0.006,0
2020-05-27,-0.004861,-0.000979,-0.003882,9.4075,-0.0109,0
2020-05-28,0.001062,-0.007405,0.008467,9.5392,-0.0098,0
2020-05-29,-0.020274,-0.021873,0.001599,8.2887,-0.0298,1
2020-06-01,0.000460,0.002611,-0.002151,9.4614,-0.0293,0
2020-06-02,0.021842,0.014569,0.007273,9.3751,-0.0074,0
2020-06-03,0.003833,0.003435,0.000398,8.1865,-0.0034,1
2020-06-04,0.005252,-0.00062,0.005872,10.881,0.0,0
2020-06-05,0.014824,0.011101,0.003723,10.734,0.0,0
2020-06-08,0.006339,-4.8e-05,0.006387,9.647,0.0,0
2020-06-09,0.006620,0.00084,0.005780,12.4777,0.0,0
2020-06-10,-0.013572,-0.011454,-0.002118,11.3635,-0.0135,0
2020-06-11,0.001188,-0.004859,0.006047,9.9796,-0.0123,0
2020-06-12,0.016137,-0.004081,0.020218,10.716,0.0,0
2020-06-15,0.007370,0.002057,0.005313,9.4058,0.0,0
2020-06-16,-0.023373,-0.024397,0.001024,9.9217,-0.0233,0
2020-06-17,0.007943,0.006419,0.001524,11.1087,-0.0153,0
2020-06-18,0.004206,0.005122,-0.000916,10.2177,-0.0111,0
2020-06-19,0.005142,0.005531,-0.000389,10.5623,-0.0059,0
2020-06-22,-0.018857,-0.006468,-0.012389,10.6711,-0.0247,0
2020-06-23,-0.010140,-0.003873,-0.006267,11.413,-0.0348,0
2020-06-24,0.005206,-0.001981,0.007187,8.7557,-0.0296,0
2020-06-25,0.018212,0.01462,0.003592,10.7622,-0.0113,0
2020-06-26,-0.003216,-0.005147,0.001931,8.5186,-0.0143,1
2020-06-29,0.018317,0.015128,0.003189,10.5954,0.0,0
2020-06-30,-0.005499,-0.002113,-0.003386,10.8115,-0.0055,0
2020-07-01,0.017010,0.015083,0.001927,10.1692,0.0,0
2020-07-02,0.013512,0.011168,0.002344,8.6603,0.0,0
2020-07-03,-0.020514,-0.017532,-0.002982,11.2586,-0.0205,0
2020-07-06,-0.000659,0.009314,-0.009973,10.8981,-0.0211,0
2020-07-07,-0.009052,-0.003754,-0.005298,11.0261,-0.0301,0
2020-07-08,-0.001584,-0.004598,0.003014,10.895,-0.0316,0
2020-07-09,-0.013565,-0.0192,0.005635,10.7399,-0.0452,0
2020-07-10,0.011300,0.010945,0.000355,10.9926,-0.0338,0
2020-07-13,-0.002100,-0.006334,0.004234,11.2286,-0.0359,0
2020-07-14,-0.002016,0.00842,-0.010436,11.4916,-0.0379,0
2020-07-15,-0.004428,-0.003258,-0.001170,8.953,-0.0421,1
2020-07-16,0.000075,0.01092,-0.010845,12.1025,-0.042,0
2020-07-17,0.018583,0.015201,0.003382,10.9425,-0.0233,0
2020-07-20,-0.006659,-0.000935,-0.005724,10.9316,-0.03,0
2020-07-21,0.015087,0.002376,0.012711,11.4313,-0.0148,0
2020-07-22,0.015609,0.012417,0.003192,9.3729,0.0,1
2020-07-23,0.004480,0.003483,0.000997,10.0749,0.0,0
2020-07-24,0.000348,0.008829,-0.008481,10.7456,0.0,0
2020-07-27,-0.019916,-0.02134,0.001424,8.469,-0.0197,1
2020-07-28,0.015210,0.009853,0.005357,10.59,-0.0045,0
2020-07-29,0.000384,0.008286,-0.007902,9.4537,-0.0039,1
2020-07-30,-0.014073,-0.011524,-0.002549,8.5032,-0.0178,1
2020-07-31,0.009798,0.005961,0.003837,7.4007,-0.0078,1
2020-08-03,-0.002866,0.004498,-0.007364,10.4306,-0.0106,0
2020-08-04,-0.002245,-0.006481,0.004236,11.2589,-0.0128,0
2020-08-05,0.001052,0.004763,-0.003711,10.1369,-0.0117,0
2020-08-06,-0.017665,-0.006989,-0.010676,12.0268,-0.0293,0
2020-08-07,0.005053,-0.006081,0.011134,10.9539,-0.0242,0
2020-08-10,0.008235,0.012232,-0.003997,11.4147,-0.0159,0
2020-08-11,0.003284,0.003384,-0.000100,8.5618,-0.0125,1
2020-08-12,0.001945,-0.000631,0.002576,10.3036,-0.0105,0
2020-08-13,0.007571,0.0047,0.002871,10.0967,-0.0029,0
2020-08-14,-0.010104,-0.005161,-0.004943,10.5732,-0.0129,0
2020-08-17,-0.007340,0.002196,-0.009536,8.8887,-0.0201,1
2020-08-18,-0.006366,0.000637,-0.007003,11.5882,-0.0264,0
2020-08-19,-0.007677,-0.012076,0.004399,11.0994,-0.034,0
2020-08-20,0.026965,0.015533,0.011432,9.5464,-0.007,0
2020-08-21,0.008776,0.001087,0.007689,9.9942,0.0,0
2020-08-24,0.002388,0.002991,-0.000603,11.5661,0.0,0
2020-08-25,-0.001999,-0.001239,-0.000760,10.1078,-0.002,0
2020-08-26,0.001942,-0.003108,0.005050,9.9782,0.0,0
2020-08-27,0.008395,0.004537,0.003858,10.3457,0.0,0
2020-08-28,0.007792,0.017598,-0.009806,11.7092,0.0,0
2020-08-31,0.008879,0.003804,0.005075,10.0713,0.0,0
2020-09-01,-0.002018,-0.006223,0.004205,10.2793,-0.002,0
2020-09-02,-0.004754,0.004603,-0.009357,10.3359,-0.0067,0
2020-09-03,-0.001925,-0.001089,-0.000836,10.5799,-0.0086,0
2020-09-04,-0.005175,0.00199,-0.007165,10.0134,-0.0137,0
2020-09-07,0.021522,0.016144,0.005378,10.0729,0.0,0
2020-09-08,0.001580,-0.002444,0.004024,9.6816,0.0,0
2020-09-09,0.018563,0.012192,0.006371,6.7497,0.0,1
2020-09-10,-0.002642,-0.01098,0.008338,8.9308,-0.0024,1
2020-09-11,-0.005279,-0.006001,0.000722,9.3394,-0.0077,0
2020-09-14,0.001380,0.002258,-0.000878,10.3757,-0.0063,0
2020-09-15,-0.005798,-0.000947,-0.004851,8.261,-0.0119,1
2020-09-16,-0.004161,-0.005428,0.001267,7.6,-0.0158,1
2020-09-17,0.014103,0.008872,0.005231,6.3989,-0.0015,1
2020-09-18,0.008371,0.007769,0.000602,11.1278,0.0,0
2020-09-21,0.010632,0.007091,0.003541,7.8029,0.0,1
2020-09-22,0.004929,0.003124,0.001805,9.6764,0.0,0
2020-09-23,-0.004479,-0.002495,-0.001984,10.1826,-0.0044,0
2020-09-24,0.012278,0.006687,0.005591,10.1761,0.0,0
2020-09-25,-0.000032,-0.004405,0.004373,9.0475,0.0,1
2020-09-28,-0.003182,-3.4e-05,-0.003148,10.4664,-0.0031,0
2020-09-29,-0.006060,8.7e-05,-0.006147,7.1953,-0.009,1
2020-09-30,0.006905,0.005962,0.000943,10.782,-0.0021,0
2020-10-01,-0.006663,-0.00419,-0.002473,10.2052,-0.0087,0
2020-10-02,-0.004552,-0.004079,-0.000473,10.2423,-0.0132,0
2020-10-05,0.016378,0.012813,0.003565,9.8759,0.0,0
2020-10-06,-0.016842,-0.005635,-0.011207,11.5421,-0.0168,0
2020-10-07,-0.017482,-0.005915,-0.011567,10.1472,-0.0342,0
2020-10-08,0.018080,0.01103,0.007050,9.8789,-0.0161,0
2020-10-09,-0.006692,-0.003392,-0.003300,10.0387,-0.0228,0
2020-10-12,-0.014266,-0.007518,-0.006748,9.8107,-0.037,0
2020-10-13,-0.002195,0.002151,-0.004346,10.0647,-0.0391,0
2020-10-14,-0.004487,0.000471,-0.004958,11.2793,-0.0436,0
2020-10-15,0.004878,-0.004425,0.009303,9.7317,-0.0387,0
2020-10-16,0.003761,-0.007948,0.011709,10.2125,-0.0349,0
2020-10-19,0.009686,0.003425,0.006261,7.8415,-0.025,1
2020-10-20,-0.007466,-0.010524,0.003058,11.2066,-0.0324,0
2020-10-21,-0.000279,0.000143,-0.000422,8.1134,-0.0325,1
2020-10-22,0.013857,6.2e-05,0.013795,10.0153,-0.0186,0
2020-10-23,0.008342,0.013169,-0.004827,10.5928,-0.0102,0
2020-10-26,-0.000503,-0.006325,0.005822,10.1911,-0.0107,0
2020-10-27,0.014028,0.017697,-0.003669,8.4687,0.0,0
2020-10-28,0.006173,0.009914,-0.003741,10.4331,0.0,0
2020-10-29,0.019669,0.00667,0.012999,11.1143,0.0,0
2020-10-30,0.001109,0.000563,0.000546,9.437,0.0,0
2020-11-02,-0.012871,-0.009032,-0.003839,10.5119,-0.0128,0
2020-11-03,0.004236,0.005605,-0.001369,6.6579,-0.0084,1
2020-11-04,0.017272,0.012967,0.004305,9.9527,0.0,0
2020-11-05,-0.006240,-0.01875,0.012510,10.5882,-0.0062,0
2020-11-06,-0.006072,0.002764,-0.008836,10.9977,-0.0122,0
2020-11-09,0.004264,0.006331,-0.002067,9.5056,-0.0079,0
2020-11-10,0.020757,0.017593,0.003164,11.4486,0.0,0
2020-11-11,-0.006922,-0.000601,-0.006321,9.6777,-0.0069,0
2020-11-12,-0.002370,-0.005964,0.003594,7.8475,-0.0091,1
2020-11-13,0.009925,0.011263,-0.001338,9.9776,0.0,0
2020-11-16,-0.021289,-0.013569,-0.007720,9.2225,-0.0212,0
2020-11-17,0.009419,0.006081,0.003338,10.4597,-0.0118,0
2020-11-18,0.011469,0.002338,0.009131,10.1145,-0.0003,0
2020-11-19,0.009230,0.007458,0.001772,9.8718,0.0,0
2020-11-20,0.005581,0.008374,-0.002793,10.3256,0.0,0
2020-11-23,-0.003730,0.003309,-0.007039,11.0188,-0.0037,0
2020-11-24,0.020083,0.01142,0.008663,9.517,0.0,0
