order_id,customer_id,symbol,side,qty,fill_price,fill_ts_utc,dispatch_ts_raw,dispatch_tz_stated,dispatch_ts_utc_normalized,settlement_status,customer_loss_usd
ORD-00001146,CX-001,SGEX,SELL,9387,45.89,2026-03-27T23:56:30Z,2026-03-28T07:56:30+08:00,UTC,2026-03-27T23:56:30Z,FAILED,711.39
ORD-00001147,CX-001,TWSMC,SELL,5738,9.86,2026-03-27T23:56:42Z,2026-03-28T07:56:42+08:00,UTC,2026-03-27T23:56:42Z,FAILED,689.45
ORD-00001148,CX-005,KRSEC,SELL,3449,200.52,2026-03-27T23:57:59Z,2026-03-28T07:57:59+08:00,UTC,2026-03-27T23:57:59Z,PENDING_RESUBMIT,0.00
ORD-00001149,CX-001,SGEX,SELL,1834,64.61,2026-03-27T23:58:23Z,2026-03-28T07:58:23+08:00,UTC,2026-03-27T23:58:23Z,PENDING_RESUBMIT,0.00
ORD-00001150,CX-001,TWSMC,BUY,3873,106.58,2026-03-27T23:58:47Z,2026-03-28T07:58:47+08:00,UTC,2026-03-27T23:58:47Z,FAILED,678.49
ORD-00001151,CX-002,AUHLD,BUY,8242,160.68,2026-03-28T00:00:00Z,2026-03-28T08:00:00+08:00,UTC,2026-03-28T00:00:00Z,PENDING_RESUBMIT,0.00
ORD-00001152,CX-001,CNTECH,BUY,3752,211.86,2026-03-28T00:00:01Z,2026-03-28T08:00:01+08:00,UTC,2026-03-28T00:00:01Z,PENDING_RESUBMIT,0.00
ORD-00001153,CX-003,AUHLD,SELL,8512,54.74,2026-03-28T00:00:20Z,2026-03-27T20:00:20-04:00,UTC,2026-03-28T00:00:20Z,FAILED,717.59
ORD-00001154,CX-001,KRSEC,BUY,7377,154.60,2026-03-28T00:01:03Z,2026-03-28T08:01:03+08:00,UTC,2026-03-28T00:01:03Z,PENDING_RESUBMIT,0.00
ORD-00001155,CX-005,SGEX,BUY,1574,178.24,2026-03-28T00:01:21Z,2026-03-28T08:01:21+08:00,UTC,2026-03-28T00:01:21Z,FAILED,794.44
ORD-00001156,CX-002,AUHLD,BUY,6089,94.78,2026-03-28T00:02:28Z,2026-03-28T08:02:28+08:00,UTC,2026-03-28T00:02:28Z,FAILED,619.57
ORD-00001157,CX-003,AUHLD,BUY,7245,21.59,2026-03-28T00:02:55Z,2026-03-27T20:02:55-04:00,UTC,2026-03-28T00:02:55Z,PENDING_RESUBMIT,0.00
ORD-00001158,CX-005,JPNBK,BUY,9550,96.95,2026-03-28T00:03:08Z,2026-03-28T08:03:08+08:00,UTC,2026-03-28T00:03:08Z,FAILED,926.73
ORD-00001159,CX-005,KRSEC,SELL,9471,26.44,2026-03-28T00:03:45Z,2026-03-28T08:03:45+08:00,UTC,2026-03-28T00:03:45Z,PENDING_RESUBMIT,0.00
ORD-00001160,CX-001,TWSMC,BUY,7331,138.86,2026-03-28T00:03:51Z,2026-03-28T08:03:51+08:00,UTC,2026-03-28T00:03:51Z,PENDING_RESUBMIT,0.00
ORD-00001161,CX-001,AUHLD,SELL,4666,66.15,2026-03-28T00:03:57Z,2026-03-28T08:03:57+08:00,UTC,2026-03-28T00:03:57Z,FAILED,688.15
ORD-00001162,CX-001,CNTECH,SELL,1453,183.13,2026-03-28T00:04:23Z,2026-03-28T08:04:23+08:00,UTC,2026-03-28T00:04:23Z,PENDING_RESUBMIT,0.00
ORD-00001163,CX-002,HKFIN,BUY,331,181.05,2026-03-28T00:05:01Z,2026-03-28T08:05:01+08:00,UTC,2026-03-28T00:05:01Z,PENDING_RESUBMIT,0.00
ORD-00001164,CX-001,AUHLD,SELL,7304,224.19,2026-03-28T00:05:07Z,2026-03-28T08:05:07+08:00,UTC,2026-03-28T00:05:07Z,PENDING_RESUBMIT,0.00
ORD-00001165,CX-005,TWSMC,BUY,6607,57.13,2026-03-28T00:05:13Z,2026-03-28T08:05:13+08:00,UTC,2026-03-28T00:05:13Z,FAILED,864.46
ORD-00001166,CX-005,HKFIN,SELL,4525,9.12,2026-03-28T00:05:29Z,2026-03-28T08:05:29+08:00,UTC,2026-03-28T00:05:29Z,PENDING_RESUBMIT,0.00
ORD-00001167,CX-005,HKFIN,BUY,4612,86.23,2026-03-28T00:05:30Z,2026-03-28T08:05:30+08:00,UTC,2026-03-28T00:05:30Z,FAILED,810.44
ORD-00001168,CX-001,HKFIN,SELL,9337,197.20,2026-03-28T00:06:06Z,2026-03-28T08:06:06+08:00,UTC,2026-03-28T00:06:06Z,PENDING_RESUBMIT,0.00
ORD-00001169,CX-002,KRSEC,SELL,9737,141.95,2026-03-28T00:06:31Z,2026-03-28T08:06:31+08:00,UTC,2026-03-28T00:06:31Z,PENDING_RESUBMIT,0.00
ORD-00001170,CX-001,HKFIN,BUY,3487,131.88,2026-03-28T00:06:40Z,2026-03-28T08:06:40+08:00,UTC,2026-03-28T00:06:40Z,FAILED,857.49
ORD-00001171,CX-003,CNTECH,SELL,365,78.98,2026-03-28T00:07:34Z,2026-03-27T20:07:34-04:00,UTC,2026-03-28T00:07:34Z,PENDING_RESUBMIT,0.00
ORD-00001172,CX-001,CNTECH,BUY,8780,110.09,2026-03-28T00:07:42Z,2026-03-28T08:07:42+08:00,UTC,2026-03-28T00:07:42Z,PENDING_RESUBMIT,0.00
ORD-00001173,CX-002,KRSEC,SELL,122,215.79,2026-03-28T00:07:44Z,2026-03-28T08:07:44+08:00,UTC,2026-03-28T00:07:44Z,FAILED,651.54
ORD-00001174,CX-001,TWSMC,BUY,5328,64.23,2026-03-28T00:07:52Z,2026-03-28T08:07:52+08:00,UTC,2026-03-28T00:07:52Z,PENDING_RESUBMIT,0.00
ORD-00001175,CX-005,TWSMC,SELL,1719,71.59,2026-03-28T00:08:11Z,2026-03-28T08:08:11+08:00,UTC,2026-03-28T00:08:11Z,FAILED,926.26
ORD-00001176,CX-001,SGEX,BUY,6396,233.02,2026-03-28T00:08:12Z,2026-03-28T08:08:12+08:00,UTC,2026-03-28T00:08:12Z,PENDING_RESUBMIT,0.00
ORD-00001177,CX-001,AUHLD,SELL,3156,114.21,2026-03-28T00:08:24Z,2026-03-28T08:08:24+08:00,UTC,2026-03-28T00:08:24Z,FAILED,859.35
ORD-00001178,CX-002,JPNBK,SELL,5068,77.03,2026-03-28T00:08:53Z,2026-03-28T08:08:53+08:00,UTC,2026-03-28T00:08:53Z,PENDING_RESUBMIT,0.00
ORD-00001179,CX-003,HKFIN,SELL,2103,7.36,2026-03-28T00:09:26Z,2026-03-27T20:09:26-04:00,UTC,2026-03-28T00:09:26Z,PENDING_RESUBMIT,0.00
ORD-00001180,CX-001,AUHLD,BUY,9503,38.74,2026-03-28T00:09:29Z,2026-03-28T08:09:29+08:00,UTC,2026-03-28T00:09:29Z,PENDING_RESUBMIT,0.00
ORD-00001181,CX-001,KRSEC,BUY,9640,148.60,2026-03-28T00:09:44Z,2026-03-28T08:09:44+08:00,UTC,2026-03-28T00:09:44Z,PENDING_RESUBMIT,0.00
ORD-00001182,CX-001,JPNBK,SELL,4681,115.43,2026-03-28T00:09:48Z,2026-03-28T08:09:48+08:00,UTC,2026-03-28T00:09:48Z,PENDING_RESUBMIT,0.00
ORD-00001183,CX-004,SGEX,BUY,1756,98.57,2026-03-28T00:10:20Z,2026-03-28T08:10:20+08:00,UTC,2026-03-28T00:10:20Z,FAILED,772.62
ORD-00001184,CX-002,JPNBK,SELL,8066,127.86,2026-03-28T00:10:21Z,2026-03-28T08:10:21+08:00,UTC,2026-03-28T00:10:21Z,PENDING_RESUBMIT,0.00
ORD-00001185,CX-002,CNTECH,SELL,6850,88.38,2026-03-28T00:10:34Z,2026-03-28T08:10:34+08:00,UTC,2026-03-28T00:10:34Z,PENDING_RESUBMIT,0.00
ORD-00001186,CX-001,SGEX,SELL,8800,51.69,2026-03-28T00:10:40Z,2026-03-28T08:10:40+08:00,UTC,2026-03-28T00:10:40Z,FAILED,823.77
ORD-00001187,CX-002,HKFIN,SELL,3281,159.85,2026-03-28T00:11:05Z,2026-03-28T08:11:05+08:00,UTC,2026-03-28T00:11:05Z,PENDING_RESUBMIT,0.00
ORD-00001188,CX-005,AUHLD,SELL,3781,188.41,2026-03-28T00:11:18Z,2026-03-28T08:11:18+08:00,UTC,2026-03-28T00:11:18Z,FAILED,772.01
ORD-00001189,CX-003,JPNBK,SELL,7117,223.59,2026-03-28T00:11:59Z,2026-03-27T20:11:59-04:00,UTC,2026-03-28T00:11:59Z,FAILED,722.35
ORD-00001190,CX-003,CNTECH,SELL,5590,46.75,2026-03-28T00:12:06Z,2026-03-27T20:12:06-04:00,UTC,2026-03-28T00:12:06Z,FAILED,703.36
ORD-00001191,CX-005,SGEX,BUY,6987,31.59,2026-03-28T00:12:14Z,2026-03-28T08:12:14+08:00,UTC,2026-03-28T00:12:14Z,PENDING_RESUBMIT,0.00
ORD-00001192,CX-003,AUHLD,SELL,610,44.28,2026-03-28T00:12:26Z,2026-03-27T20:12:26-04:00,UTC,2026-03-28T00:12:26Z,PENDING_RESUBMIT,0.00
ORD-00001193,CX-004,KRSEC,BUY,9592,185.42,2026-03-28T00:12:29Z,2026-03-28T08:12:29+08:00,UTC,2026-03-28T00:12:29Z,PENDING_RESUBMIT,0.00
ORD-00001194,CX-001,TWSMC,SELL,8075,15.74,2026-03-28T00:12:42Z,2026-03-28T08:12:42+08:00,UTC,2026-03-28T00:12:42Z,PENDING_RESUBMIT,0.00
ORD-00001195,CX-001,HKFIN,BUY,9062,235.75,2026-03-28T00:13:15Z,2026-03-28T08:13:15+08:00,UTC,2026-03-28T00:13:15Z,PENDING_RESUBMIT,0.00
ORD-00001196,CX-005,CNTECH,SELL,1591,219.31,2026-03-28T00:13:19Z,2026-03-28T08:13:19+08:00,UTC,2026-03-28T00:13:19Z,PENDING_RESUBMIT,0.00
ORD-00001197,CX-005,TWSMC,BUY,1482,166.43,2026-03-28T00:13:58Z,2026-03-28T08:13:58+08:00,UTC,2026-03-28T00:13:58Z,PENDING_RESUBMIT,0.00
ORD-00001198,CX-005,CNTECH,SELL,153,21.30,2026-03-28T00:14:27Z,2026-03-28T08:14:27+08:00,UTC,2026-03-28T00:14:27Z,PENDING_RESUBMIT,0.00
ORD-00001199,CX-004,CNTECH,BUY,2691,29.53,2026-03-28T00:14:58Z,2026-03-28T08:14:58+08:00,UTC,2026-03-28T00:14:58Z,FAILED,776.82
ORD-00001200,CX-001,TWSMC,SELL,1019,161.00,2026-03-28T00:15:07Z,2026-03-28T08:15:07+08:00,UTC,2026-03-28T00:15:07Z,PENDING_RESUBMIT,0.00
ORD-00001201,CX-002,TWSMC,SELL,4760,83.52,2026-03-28T00:15:48Z,2026-03-28T08:15:48+08:00,UTC,2026-03-28T00:15:48Z,PENDING_RESUBMIT,0.00
ORD-00001202,CX-003,AUHLD,BUY,1902,207.51,2026-03-28T00:15:53Z,2026-03-27T20:15:53-04:00,UTC,2026-03-28T00:15:53Z,PENDING_RESUBMIT,0.00
ORD-00001203,CX-005,JPNBK,SELL,1553,93.56,2026-03-28T00:15:54Z,2026-03-28T08:15:54+08:00,UTC,2026-03-28T00:15:54Z,PENDING_RESUBMIT,0.00
ORD-00001204,CX-005,JPNBK,SELL,4476,40.27,2026-03-28T00:15:56Z,2026-03-28T08:15:56+08:00,UTC,2026-03-28T00:15:56Z,PENDING_RESUBMIT,0.00
ORD-00001205,CX-001,JPNBK,SELL,1761,208.06,2026-03-28T00:16:48Z,2026-03-28T08:16:48+08:00,UTC,2026-03-28T00:16:48Z,FAILED,793.31
ORD-00001206,CX-005,KRSEC,SELL,7364,167.46,2026-03-28T00:16:49Z,2026-03-28T08:16:49+08:00,UTC,2026-03-28T00:16:49Z,PENDING_RESUBMIT,0.00
ORD-00001207,CX-003,HKFIN,SELL,1955,87.80,2026-03-28T00:17:13Z,2026-03-27T20:17:13-04:00,UTC,2026-03-28T00:17:13Z,PENDING_RESUBMIT,0.00
ORD-00001208,CX-003,KRSEC,BUY,9152,123.13,2026-03-28T00:17:32Z,2026-03-27T20:17:32-04:00,UTC,2026-03-28T00:17:32Z,PENDING_RESUBMIT,0.00
ORD-00001209,CX-005,SGEX,SELL,1522,121.34,2026-03-28T00:18:10Z,2026-03-28T08:18:10+08:00,UTC,2026-03-28T00:18:10Z,PENDING_RESUBMIT,0.00
ORD-00001210,CX-003,AUHLD,SELL,3891,59.33,2026-03-28T00:18:35Z,2026-03-27T20:18:35-04:00,UTC,2026-03-28T00:18:35Z,FAILED,902.11
ORD-00001211,CX-001,HKFIN,BUY,1027,53.98,2026-03-28T00:19:09Z,2026-03-28T08:19:09+08:00,UTC,2026-03-28T00:19:09Z,PENDING_RESUBMIT,0.00
ORD-00001212,CX-002,JPNBK,SELL,6176,37.40,2026-03-28T00:19:14Z,2026-03-28T08:19:14+08:00,UTC,2026-03-28T00:19:14Z,PENDING_RESUBMIT,0.00
ORD-00001213,CX-005,SGEX,SELL,7248,182.42,2026-03-28T00:19:16Z,2026-03-28T08:19:16+08:00,UTC,2026-03-28T00:19:16Z,FAILED,788.91
ORD-00001214,CX-001,TWSMC,SELL,7698,159.77,2026-03-28T00:19:22Z,2026-03-28T08:19:22+08:00,UTC,2026-03-28T00:19:22Z,PENDING_RESUBMIT,0.00
ORD-00001215,CX-002,JPNBK,SELL,791,206.59,2026-03-28T00:20:08Z,2026-03-28T08:20:08+08:00,UTC,2026-03-28T00:20:08Z,FAILED,720.71
ORD-00001216,CX-003,KRSEC,BUY,6654,116.74,2026-03-28T00:20:09Z,2026-03-27T20:20:09-04:00,UTC,2026-03-28T00:20:09Z,PENDING_RESUBMIT,0.00
ORD-00001217,CX-001,AUHLD,SELL,6254,24.66,2026-03-28T00:20:55Z,2026-03-28T08:20:55+08:00,UTC,2026-03-28T00:20:55Z,FAILED,784.09
ORD-00001218,CX-003,KRSEC,SELL,3277,77.03,2026-03-28T00:20:57Z,2026-03-27T20:20:57-04:00,UTC,2026-03-28T00:20:57Z,FAILED,684.02
ORD-00001219,CX-001,SGEX,BUY,1790,81.77,2026-03-28T00:21:33Z,2026-03-28T08:21:33+08:00,UTC,2026-03-28T00:21:33Z,PENDING_RESUBMIT,0.00
ORD-00001220,CX-001,SGEX,BUY,8845,53.86,2026-03-28T00:21:50Z,2026-03-28T08:21:50+08:00,UTC,2026-03-28T00:21:50Z,PENDING_RESUBMIT,0.00
ORD-00001221,CX-004,KRSEC,BUY,7074,41.93,2026-03-28T00:22:39Z,2026-03-28T08:22:39+08:00,UTC,2026-03-28T00:22:39Z,FAILED,831.51
ORD-00001222,CX-003,JPNBK,BUY,1078,73.38,2026-03-28T00:22:46Z,2026-03-27T20:22:46-04:00,UTC,2026-03-28T00:22:46Z,PENDING_RESUBMIT,0.00
ORD-00001223,CX-002,KRSEC,SELL,2085,143.97,2026-03-28T00:23:02Z,2026-03-28T08:23:02+08:00,UTC,2026-03-28T00:23:02Z,PENDING_RESUBMIT,0.00
ORD-00001224,CX-003,AUHLD,BUY,3777,55.40,2026-03-28T00:23:18Z,2026-03-27T20:23:18-04:00,UTC,2026-03-28T00:23:18Z,PENDING_RESUBMIT,0.00
ORD-00001225,CX-005,CNTECH,BUY,7789,87.58,2026-03-28T00:24:52Z,2026-03-28T08:24:52+08:00,UTC,2026-03-28T00:24:52Z,PENDING_RESUBMIT,0.00
ORD-00001226,CX-001,JPNBK,BUY,8229,174.56,2026-03-28T00:25:28Z,2026-03-28T08:25:28+08:00,UTC,2026-03-28T00:25:28Z,PENDING_RESUBMIT,0.00
ORD-00001227,CX-001,CNTECH,SELL,8873,173.33,2026-03-28T00:25:58Z,2026-03-28T08:25:58+08:00,UTC,2026-03-28T00:25:58Z,FAILED,771.16
ORD-00001228,CX-004,KRSEC,SELL,6063,201.84,2026-03-28T00:25:58Z,2026-03-28T08:25:58+08:00,UTC,2026-03-28T00:25:58Z,PENDING_RESUBMIT,0.00
ORD-00001229,CX-003,CNTECH,SELL,2151,110.28,2026-03-28T00:25:59Z,2026-03-27T20:25:59-04:00,UTC,2026-03-28T00:25:59Z,PENDING_RESUBMIT,0.00
ORD-00001230,CX-005,CNTECH,BUY,6272,15.75,2026-03-28T00:26:11Z,2026-03-28T08:26:11+08:00,UTC,2026-03-28T00:26:11Z,PENDING_RESUBMIT,0.00
ORD-00001231,CX-001,AUHLD,SELL,9895,17.83,2026-03-28T00:26:18Z,2026-03-28T08:26:18+08:00,UTC,2026-03-28T00:26:18Z,PENDING_RESUBMIT,0.00
ORD-00001232,CX-001,AUHLD,SELL,9146,18.18,2026-03-28T00:26:27Z,2026-03-28T08:26:27+08:00,UTC,2026-03-28T00:26:27Z,PENDING_RESUBMIT,0.00
ORD-00001233,CX-001,CNTECH,BUY,9267,226.78,2026-03-28T00:26:43Z,2026-03-28T08:26:43+08:00,UTC,2026-03-28T00:26:43Z,PENDING_RESUBMIT,0.00
ORD-00001234,CX-001,HKFIN,SELL,3431,85.91,2026-03-28T00:27:24Z,2026-03-28T08:27:24+08:00,UTC,2026-03-28T00:27:24Z,PENDING_RESUBMIT,0.00
ORD-00001235,CX-005,TWSMC,SELL,3003,138.54,2026-03-28T00:28:04Z,2026-03-28T08:28:04+08:00,UTC,2026-03-28T00:28:04Z,PENDING_RESUBMIT,0.00
ORD-00001236,CX-005,CNTECH,SELL,1796,202.78,2026-03-28T00:28:20Z,2026-03-28T08:28:20+08:00,UTC,2026-03-28T00:28:20Z,PENDING_RESUBMIT,0.00
ORD-00001237,CX-001,KRSEC,BUY,8862,6.45,2026-03-28T00:28:35Z,2026-03-28T08:28:35+08:00,UTC,2026-03-28T00:28:35Z,PENDING_RESUBMIT,0.00
ORD-00001238,CX-003,HKFIN,SELL,8811,140.16,2026-03-28T00:28:39Z,2026-03-27T20:28:39-04:00,UTC,2026-03-28T00:28:39Z,FAILED,683.77
ORD-00001239,CX-001,JPNBK,BUY,4153,185.71,2026-03-28T00:28:57Z,2026-03-28T08:28:57+08:00,UTC,2026-03-28T00:28:57Z,PENDING_RESUBMIT,0.00
ORD-00001240,CX-002,AUHLD,SELL,2478,134.96,2026-03-28T00:29:12Z,2026-03-28T08:29:12+08:00,UTC,2026-03-28T00:29:12Z,PENDING_RESUBMIT,0.00
ORD-00001241,CX-002,JPNBK,BUY,8101,29.51,2026-03-28T00:29:27Z,2026-03-28T08:29:27+08:00,UTC,2026-03-28T00:29:27Z,FAILED,738.64
ORD-00001242,CX-005,AUHLD,BUY,1003,33.61,2026-03-28T00:29:52Z,2026-03-28T08:29:52+08:00,UTC,2026-03-28T00:29:52Z,PENDING_RESUBMIT,0.00
ORD-00001243,CX-001,TWSMC,BUY,5181,176.18,2026-03-28T00:29:55Z,2026-03-28T08:29:55+08:00,UTC,2026-03-28T00:29:55Z,FAILED,779.56
ORD-00001244,CX-005,TWSMC,BUY,8155,122.64,2026-03-28T00:29:57Z,2026-03-28T08:29:57+08:00,UTC,2026-03-28T00:29:57Z,PENDING_RESUBMIT,0.00
ORD-00001245,CX-003,SGEX,SELL,4726,175.61,2026-03-28T00:30:17Z,2026-03-27T20:30:17-04:00,UTC,2026-03-28T00:30:17Z,FAILED,894.47
ORD-00001246,CX-002,AUHLD,BUY,9745,193.77,2026-03-28T00:30:23Z,2026-03-28T08:30:23+08:00,UTC,2026-03-28T00:30:23Z,PENDING_RESUBMIT,0.00
ORD-00001247,CX-003,AUHLD,BUY,7701,107.14,2026-03-28T00:30:25Z,2026-03-27T20:30:25-04:00,UTC,2026-03-28T00:30:25Z,PENDING_RESUBMIT,0.00
ORD-00001248,CX-003,TWSMC,SELL,9003,122.83,2026-03-28T00:31:32Z,2026-03-27T20:31:32-04:00,UTC,2026-03-28T00:31:32Z,PENDING_RESUBMIT,0.00
ORD-00001249,CX-005,SGEX,SELL,7499,12.06,2026-03-28T00:32:00Z,2026-03-28T08:32:00+08:00,UTC,2026-03-28T00:32:00Z,FAILED,703.16
ORD-00001250,CX-003,HKFIN,SELL,197,118.39,2026-03-28T00:32:02Z,2026-03-27T20:32:02-04:00,UTC,2026-03-28T00:32:02Z,PENDING_RESUBMIT,0.00
ORD-00001251,CX-002,JPNBK,SELL,1578,234.40,2026-03-28T00:32:23Z,2026-03-28T08:32:23+08:00,UTC,2026-03-28T00:32:23Z,FAILED,572.28
ORD-00001252,CX-001,TWSMC,SELL,4044,57.71,2026-03-28T00:32:40Z,2026-03-28T08:32:40+08:00,UTC,2026-03-28T00:32:40Z,PENDING_RESUBMIT,0.00
ORD-00001253,CX-001,JPNBK,SELL,9239,235.04,2026-03-28T00:33:23Z,2026-03-28T08:33:23+08:00,UTC,2026-03-28T00:33:23Z,PENDING_RESUBMIT,0.00
ORD-00001254,CX-002,HKFIN,SELL,5306,152.78,2026-03-28T00:33:57Z,2026-03-28T08:33:57+08:00,UTC,2026-03-28T00:33:57Z,PENDING_RESUBMIT,0.00
ORD-00001255,CX-001,CNTECH,BUY,8326,144.95,2026-03-28T00:34:22Z,2026-03-28T08:34:22+08:00,UTC,2026-03-28T00:34:22Z,PENDING_RESUBMIT,0.00
ORD-00001256,CX-002,JPNBK,BUY,7359,185.30,2026-03-28T00:35:01Z,2026-03-28T08:35:01+08:00,UTC,2026-03-28T00:35:01Z,PENDING_RESUBMIT,0.00
ORD-00001257,CX-005,AUHLD,SELL,859,132.24,2026-03-28T00:35:08Z,2026-03-28T08:35:08+08:00,UTC,2026-03-28T00:35:08Z,PENDING_RESUBMIT,0.00
ORD-00001258,CX-001,JPNBK,SELL,5499,112.85,2026-03-28T00:35:21Z,2026-03-28T08:35:21+08:00,UTC,2026-03-28T00:35:21Z,PENDING_RESUBMIT,0.00
ORD-00001259,CX-001,TWSMC,BUY,4996,68.74,2026-03-28T00:35:57Z,2026-03-28T08:35:57+08:00,UTC,2026-03-28T00:35:57Z,FAILED,738.88
ORD-00001260,CX-003,TWSMC,SELL,8421,86.77,2026-03-28T00:36:42Z,2026-03-27T20:36:42-04:00,UTC,2026-03-28T00:36:42Z,PENDING_RESUBMIT,0.00
ORD-00001261,CX-001,TWSMC,SELL,4625,132.32,2026-03-28T00:37:10Z,2026-03-28T08:37:10+08:00,UTC,2026-03-28T00:37:10Z,FAILED,813.44
ORD-00001262,CX-001,CNTECH,BUY,6870,140.27,2026-03-28T00:37:16Z,2026-03-28T08:37:16+08:00,UTC,2026-03-28T00:37:16Z,PENDING_RESUBMIT,0.00
ORD-00001263,CX-005,KRSEC,SELL,589,14.10,2026-03-28T00:37:22Z,2026-03-28T08:37:22+08:00,UTC,2026-03-28T00:37:22Z,PENDING_RESUBMIT,0.00
ORD-00001264,CX-001,HKFIN,SELL,3570,126.21,2026-03-28T00:37:33Z,2026-03-28T08:37:33+08:00,UTC,2026-03-28T00:37:33Z,PENDING_RESUBMIT,0.00
ORD-00001265,CX-003,AUHLD,BUY,1358,23.71,2026-03-28T00:37:40Z,2026-03-27T20:37:40-04:00,UTC,2026-03-28T00:37:40Z,FAILED,802.84
ORD-00001266,CX-005,KRSEC,BUY,7590,192.13,2026-03-28T00:37:51Z,2026-03-28T08:37:51+08:00,UTC,2026-03-28T00:37:51Z,PENDING_RESUBMIT,0.00
ORD-00001267,CX-001,JPNBK,SELL,8144,242.10,2026-03-28T00:38:08Z,2026-03-28T08:38:08+08:00,UTC,2026-03-28T00:38:08Z,FAILED,773.13
ORD-00001268,CX-005,AUHLD,SELL,6187,221.18,2026-03-28T00:39:13Z,2026-03-28T08:39:13+08:00,UTC,2026-03-28T00:39:13Z,PENDING_RESUBMIT,0.00
ORD-00001269,CX-003,HKFIN,SELL,2933,53.48,2026-03-28T00:39:59Z,2026-03-27T20:39:59-04:00,UTC,2026-03-28T00:39:59Z,PENDING_RESUBMIT,0.00
ORD-00001270,CX-003,KRSEC,BUY,5807,109.84,2026-03-28T00:40:14Z,2026-03-27T20:40:14-04:00,UTC,2026-03-28T00:40:14Z,FAILED,782.88
ORD-00001271,CX-003,HKFIN,BUY,4652,108.66,2026-03-28T00:40:16Z,2026-03-27T20:40:16-04:00,UTC,2026-03-28T00:40:16Z,PENDING_RESUBMIT,0.00
ORD-00001272,CX-003,TWSMC,BUY,3686,101.11,2026-03-28T00:40:29Z,2026-03-27T20:40:29-04:00,UTC,2026-03-28T00:40:29Z,FAILED,786.29
ORD-00001273,CX-001,CNTECH,SELL,9120,155.44,2026-03-28T00:40:40Z,2026-03-28T08:40:40+08:00,UTC,2026-03-28T00:40:40Z,PENDING_RESUBMIT,0.00
ORD-00001274,CX-002,KRSEC,BUY,2864,20.85,2026-03-28T00:40:44Z,2026-03-28T08:40:44+08:00,UTC,2026-03-28T00:40:44Z,FAILED,718.88
ORD-00001275,CX-001,TWSMC,SELL,9888,19.08,2026-03-28T00:40:45Z,2026-03-28T08:40:45+08:00,UTC,2026-03-28T00:40:45Z,PENDING_RESUBMIT,0.00
ORD-00001276,CX-004,JPNBK,SELL,8648,243.14,2026-03-28T00:41:00Z,2026-03-28T08:41:00+08:00,UTC,2026-03-28T00:41:00Z,PENDING_RESUBMIT,0.00
ORD-00001277,CX-001,SGEX,SELL,4725,194.51,2026-03-28T00:41:04Z,2026-03-28T08:41:04+08:00,UTC,2026-03-28T00:41:04Z,PENDING_RESUBMIT,0.00
ORD-00001278,CX-003,AUHLD,BUY,7322,94.85,2026-03-28T00:41:04Z,2026-03-27T20:41:04-04:00,UTC,2026-03-28T00:41:04Z,FAILED,709.95
ORD-00001279,CX-003,SGEX,SELL,3248,232.63,2026-03-28T00:41:27Z,2026-03-27T20:41:27-04:00,UTC,2026-03-28T00:41:27Z,PENDING_RESUBMIT,0.00
ORD-00001280,CX-005,SGEX,SELL,9024,232.16,2026-03-28T00:41:29Z,2026-03-28T08:41:29+08:00,UTC,2026-03-28T00:41:29Z,PENDING_RESUBMIT,0.00
ORD-00001281,CX-002,CNTECH,BUY,7211,20.06,2026-03-28T00:41:51Z,2026-03-28T08:41:51+08:00,UTC,2026-03-28T00:41:51Z,PENDING_RESUBMIT,0.00
ORD-00001282,CX-001,AUHLD,BUY,8943,58.23,2026-03-28T00:42:31Z,2026-03-28T08:42:31+08:00,UTC,2026-03-28T00:42:31Z,PENDING_RESUBMIT,0.00
ORD-00001283,CX-003,KRSEC,BUY,4906,34.16,2026-03-28T00:42:35Z,2026-03-27T20:42:35-04:00,UTC,2026-03-28T00:42:35Z,PENDING_RESUBMIT,0.00
ORD-00001284,CX-003,SGEX,BUY,293,152.81,2026-03-28T00:42:47Z,2026-03-27T20:42:47-04:00,UTC,2026-03-28T00:42:47Z,PENDING_RESUBMIT,0.00
ORD-00001285,CX-003,HKFIN,SELL,8776,153.82,2026-03-28T00:42:59Z,2026-03-27T20:42:59-04:00,UTC,2026-03-28T00:42:59Z,PENDING_RESUBMIT,0.00
ORD-00001286,CX-001,CNTECH,BUY,1391,117.48,2026-03-28T00:43:38Z,2026-03-28T08:43:38+08:00,UTC,2026-03-28T00:43:38Z,FAILED,760.78
ORD-00001287,CX-001,SGEX,SELL,3724,221.43,2026-03-28T00:43:47Z,2026-03-28T08:43:47+08:00,UTC,2026-03-28T00:43:47Z,PENDING_RESUBMIT,0.00
ORD-00001288,CX-003,SGEX,BUY,583,213.75,2026-03-28T00:44:10Z,2026-03-27T20:44:10-04:00,UTC,2026-03-28T00:44:10Z,PENDING_RESUBMIT,0.00
ORD-00001289,CX-005,TWSMC,SELL,8614,91.71,2026-03-28T00:44:18Z,2026-03-28T08:44:18+08:00,UTC,2026-03-28T00:44:18Z,PENDING_RESUBMIT,0.00
ORD-00001290,CX-003,HKFIN,BUY,2046,64.01,2026-03-28T00:44:25Z,2026-03-27T20:44:25-04:00,UTC,2026-03-28T00:44:25Z,PENDING_RESUBMIT,0.00
