timestamp,robot_id,alarm_code,severity,root_cause_logged,resolved
2026-05-12T20:01:00Z,robot-arm-02,E-0401,low,power_fluctuation,pending
2026-05-04T09:58:00Z,robot-arm-03,E-0201,medium,gripper_joint_wear,pending
2026-05-09T21:02:00Z,robot-arm-03,E-0201,medium,vision_timeout,yes
2026-05-21T17:22:00Z,robot-arm-01,W-1001,low,lubrication_low,yes
2026-05-11T08:06:00Z,robot-arm-03,E-0102,medium,motor_overheat,yes
2026-05-16T09:20:00Z,robot-arm-02,E-0305,medium,conveyor_jam,yes
2026-05-05T05:36:00Z,robot-arm-04,E-0201,medium,motor_overheat,yes
2026-05-14T13:15:00Z,robot-arm-03,E-0401,medium,motor_overheat,pending
2026-05-05T01:36:00Z,robot-arm-01,E-0102,medium,none,yes
2026-05-08T13:35:00Z,robot-arm-02,W-1001,low,vision_timeout,yes
2026-05-18T18:11:00Z,robot-arm-04,E-0101,medium,power_fluctuation,yes
2026-05-18T19:20:00Z,robot-arm-05,W-2002,high,gripper_joint_wear,yes
2026-05-13T00:21:00Z,robot-arm-05,E-0401,low,gripper_joint_wear,yes
2026-05-21T19:40:00Z,robot-arm-04,W-1001,low,none,pending
2026-05-16T05:38:00Z,robot-arm-04,W-1001,high,power_fluctuation,yes
2026-05-19T11:21:00Z,robot-arm-05,W-1001,low,sensor_drift,pending
2026-05-06T23:22:00Z,robot-arm-04,W-1001,low,vision_timeout,yes
2026-05-14T02:27:00Z,robot-arm-02,E-0201,high,motor_overheat,yes
2026-05-04T23:00:00Z,robot-arm-03,E-0102,low,conveyor_jam,yes
2026-05-04T12:32:00Z,robot-arm-03,E-0102,low,vision_timeout,yes
2026-05-02T04:47:00Z,robot-arm-05,W-2002,low,gripper_joint_wear,pending
2026-05-02T09:13:00Z,robot-arm-02,E-0401,low,lubrication_low,yes
2026-05-20T10:32:00Z,robot-arm-01,W-2002,medium,none,yes
2026-05-09T07:50:00Z,robot-arm-03,W-1001,high,power_fluctuation,yes
2026-05-09T06:37:00Z,robot-arm-02,E-0305,medium,conveyor_jam,yes
2026-05-21T14:33:00Z,robot-arm-01,E-0401,medium,none,yes
2026-05-22T08:47:00Z,robot-arm-01,W-2002,low,gripper_joint_wear,pending
2026-05-16T01:43:00Z,robot-arm-04,E-0401,medium,power_fluctuation,pending
2026-05-07T23:09:00Z,robot-arm-01,W-1001,low,motor_overheat,yes
2026-05-20T17:38:00Z,robot-arm-05,E-0211,medium,power_fluctuation,pending
2026-05-08T16:01:00Z,robot-arm-05,E-0211,medium,vision_timeout,yes
2026-05-12T01:20:00Z,robot-arm-02,E-0401,low,vision_timeout,yes
2026-05-07T08:06:00Z,robot-arm-03,E-0102,medium,motor_overheat,yes
2026-05-16T16:32:00Z,robot-arm-03,E-0401,high,gripper_joint_wear,yes
2026-05-20T20:53:00Z,robot-arm-01,E-0211,high,vision_timeout,pending
2026-05-19T11:41:00Z,robot-arm-03,E-0201,medium,sensor_drift,yes
2026-05-19T23:16:00Z,robot-arm-03,E-0401,medium,gripper_joint_wear,yes
2026-05-04T01:42:00Z,robot-arm-02,E-0211,high,power_fluctuation,yes
2026-05-11T18:35:00Z,robot-arm-05,E-0305,medium,vision_timeout,yes
2026-05-19T14:24:00Z,robot-arm-03,E-0211,low,vision_timeout,pending
2026-05-06T08:00:00Z,robot-arm-04,E-0101,high,gripper_joint_wear,yes
2026-05-06T03:48:00Z,robot-arm-01,E-0401,low,conveyor_jam,yes
2026-05-10T04:37:00Z,robot-arm-01,E-0201,low,lubrication_low,yes
2026-05-17T13:47:00Z,robot-arm-02,E-0101,high,sensor_drift,yes
2026-05-01T00:24:00Z,robot-arm-04,E-0401,low,power_fluctuation,pending
2026-05-04T15:31:00Z,robot-arm-02,W-1001,high,none,yes
2026-05-07T17:33:00Z,robot-arm-02,W-2002,low,power_fluctuation,yes
2026-05-05T04:08:00Z,robot-arm-01,W-1001,low,power_fluctuation,yes
2026-05-13T23:07:00Z,robot-arm-03,E-0101,low,power_fluctuation,pending
2026-05-12T01:32:00Z,robot-arm-02,E-0101,high,power_fluctuation,yes
2026-05-19T10:52:00Z,robot-arm-05,E-0211,high,sensor_drift,yes
2026-05-07T11:22:00Z,robot-arm-02,W-2002,low,gripper_joint_wear,yes
2026-05-04T10:44:00Z,robot-arm-03,W-1001,medium,motor_overheat,yes
2026-05-01T12:52:00Z,robot-arm-02,E-0101,medium,lubrication_low,yes
2026-05-09T09:06:00Z,robot-arm-01,E-0305,low,power_fluctuation,yes
2026-05-06T00:37:00Z,robot-arm-03,E-0101,high,vision_timeout,yes
2026-05-21T00:27:00Z,robot-arm-02,E-0211,medium,gripper_joint_wear,pending
2026-05-03T11:00:00Z,robot-arm-01,E-0305,low,motor_overheat,pending
2026-05-04T23:10:00Z,robot-arm-01,E-0102,medium,sensor_drift,yes
2026-05-17T01:48:00Z,robot-arm-04,E-0401,low,conveyor_jam,yes
2026-05-22T21:58:00Z,robot-arm-01,E-0211,low,power_fluctuation,pending
2026-05-03T06:52:00Z,robot-arm-01,W-1001,low,conveyor_jam,yes
2026-05-15T17:22:00Z,robot-arm-02,E-0201,medium,lubrication_low,pending
2026-05-20T11:20:00Z,robot-arm-04,E-0201,low,none,yes
2026-05-01T09:14:00Z,robot-arm-03,E-0211,low,gripper_joint_wear,yes
2026-05-19T17:10:00Z,robot-arm-01,W-2002,low,conveyor_jam,yes
2026-05-15T21:26:00Z,robot-arm-04,W-2002,low,power_fluctuation,yes
2026-05-14T21:41:00Z,robot-arm-05,E-0101,medium,motor_overheat,pending
2026-05-03T03:08:00Z,robot-arm-05,E-0211,low,lubrication_low,yes
2026-05-12T03:48:00Z,robot-arm-05,E-0211,high,sensor_drift,yes
2026-05-19T17:30:00Z,robot-arm-01,E-0201,medium,sensor_drift,pending
2026-05-04T07:00:00Z,robot-arm-04,E-0101,low,none,yes
2026-05-16T05:00:00Z,robot-arm-01,E-0101,medium,conveyor_jam,pending
2026-05-12T15:42:00Z,robot-arm-01,E-0401,high,motor_overheat,yes
2026-05-13T22:55:00Z,robot-arm-03,W-2002,low,vision_timeout,yes
2026-05-13T22:01:00Z,robot-arm-01,E-0201,medium,gripper_joint_wear,yes
2026-05-01T14:03:00Z,robot-arm-02,E-0101,low,none,yes
2026-05-11T16:34:00Z,robot-arm-02,E-0401,medium,conveyor_jam,pending
2026-05-20T15:27:00Z,robot-arm-04,W-2002,low,vision_timeout,pending
2026-05-02T16:21:00Z,robot-arm-01,E-0211,low,lubrication_low,yes
2026-05-18T20:32:00Z,robot-arm-03,E-0401,high,motor_overheat,yes
2026-05-18T12:26:00Z,robot-arm-05,W-1001,low,lubrication_low,pending
2026-05-02T08:20:00Z,robot-arm-02,E-0211,low,vision_timeout,yes
2026-05-05T09:33:00Z,robot-arm-02,E-0201,medium,power_fluctuation,yes
2026-05-05T10:48:00Z,robot-arm-05,E-0201,low,conveyor_jam,yes
2026-05-09T02:37:00Z,robot-arm-02,E-0211,high,conveyor_jam,pending
2026-05-02T17:55:00Z,robot-arm-05,W-2002,low,gripper_joint_wear,yes
2026-05-21T16:27:00Z,robot-arm-05,E-0102,medium,sensor_drift,pending
2026-05-02T22:33:00Z,robot-arm-05,E-0201,low,gripper_joint_wear,pending
2026-05-09T05:03:00Z,robot-arm-04,E-0211,high,conveyor_jam,yes
2026-05-04T03:12:00Z,robot-arm-03,E-0305,low,conveyor_jam,yes
2026-05-19T14:46:00Z,robot-arm-05,E-0201,low,none,yes
2026-05-19T04:54:00Z,robot-arm-05,E-0201,high,vision_timeout,yes
2026-05-14T01:16:00Z,robot-arm-01,E-0201,medium,motor_overheat,yes
2026-05-17T08:49:00Z,robot-arm-04,E-0101,low,gripper_joint_wear,yes
2026-05-08T01:45:00Z,robot-arm-05,E-0401,low,none,yes
2026-05-18T22:00:00Z,robot-arm-05,W-1001,medium,power_fluctuation,yes
2026-05-06T07:24:00Z,robot-arm-03,E-0102,low,vision_timeout,yes
2026-05-20T22:53:00Z,robot-arm-05,W-1001,low,sensor_drift,yes
2026-05-16T12:00:00Z,robot-arm-02,E-0305,medium,sensor_drift,yes
2026-05-04T00:55:00Z,robot-arm-05,E-0102,low,gripper_joint_wear,yes
2026-05-21T07:41:00Z,robot-arm-01,W-1001,low,none,yes
2026-05-19T12:33:00Z,robot-arm-04,E-0101,low,none,yes
2026-05-04T05:44:00Z,robot-arm-01,E-0102,medium,lubrication_low,yes
2026-05-19T14:04:00Z,robot-arm-02,E-0101,medium,none,yes
2026-05-17T17:32:00Z,robot-arm-05,W-1001,low,conveyor_jam,pending
2026-05-06T03:17:00Z,robot-arm-02,E-0305,low,conveyor_jam,yes
2026-05-19T06:40:00Z,robot-arm-01,E-0211,high,lubrication_low,yes
2026-05-03T12:04:00Z,robot-arm-01,E-0101,low,lubrication_low,pending
2026-05-19T11:34:00Z,robot-arm-04,E-0401,medium,motor_overheat,yes
2026-05-07T10:56:00Z,robot-arm-04,E-0305,low,lubrication_low,yes
2026-05-05T21:05:00Z,robot-arm-03,E-0401,medium,sensor_drift,yes
2026-05-07T04:47:00Z,robot-arm-04,E-0102,medium,conveyor_jam,yes
2026-05-17T13:59:00Z,robot-arm-05,W-1001,low,lubrication_low,yes
2026-05-10T16:09:00Z,robot-arm-01,E-0201,low,vision_timeout,yes
2026-05-22T09:16:00Z,robot-arm-02,E-0101,low,lubrication_low,yes
2026-05-18T18:00:00Z,robot-arm-01,W-1001,medium,sensor_drift,yes
2026-05-17T02:57:00Z,robot-arm-04,W-1001,low,lubrication_low,yes
2026-05-18T07:38:00Z,robot-arm-04,E-0401,low,power_fluctuation,yes
2026-05-15T16:53:00Z,robot-arm-02,E-0305,low,gripper_joint_wear,yes
2026-05-11T20:29:00Z,robot-arm-03,W-2002,medium,motor_overheat,yes
2026-05-06T17:13:00Z,robot-arm-05,E-0201,low,gripper_joint_wear,yes
2026-05-08T03:47:00Z,robot-arm-02,E-0401,medium,sensor_drift,yes
2026-05-22T16:35:00Z,robot-arm-03,W-1001,medium,motor_overheat,yes
2026-05-13T04:22:00Z,robot-arm-01,W-1001,low,none,pending
2026-05-17T10:05:00Z,robot-arm-01,E-0401,low,none,yes
2026-05-12T22:41:00Z,robot-arm-02,E-0305,medium,sensor_drift,yes
2026-05-12T23:28:00Z,robot-arm-05,E-0401,low,lubrication_low,yes
2026-05-09T03:20:00Z,robot-arm-05,E-0201,medium,conveyor_jam,yes
2026-05-10T08:01:00Z,robot-arm-05,W-2002,low,gripper_joint_wear,yes
2026-05-06T11:02:00Z,robot-arm-05,E-0211,low,vision_timeout,yes
2026-05-11T06:22:00Z,robot-arm-02,W-2002,low,power_fluctuation,yes
2026-05-01T17:33:00Z,robot-arm-04,W-1001,medium,lubrication_low,yes
2026-05-09T02:10:00Z,robot-arm-02,E-0101,medium,vision_timeout,yes
2026-05-17T09:16:00Z,robot-arm-05,E-0102,medium,conveyor_jam,yes
2026-05-11T05:29:00Z,robot-arm-01,E-0401,medium,none,yes
2026-05-19T18:19:00Z,robot-arm-02,W-2002,low,gripper_joint_wear,yes
2026-05-11T06:46:00Z,robot-arm-01,E-0305,low,power_fluctuation,yes
2026-05-21T23:31:00Z,robot-arm-05,E-0201,medium,power_fluctuation,yes
2026-05-12T15:38:00Z,robot-arm-04,W-1001,low,power_fluctuation,pending
2026-05-02T17:40:00Z,robot-arm-02,E-0305,low,conveyor_jam,yes
2026-05-11T18:23:00Z,robot-arm-04,E-0102,low,gripper_joint_wear,yes
2026-05-18T23:23:00Z,robot-arm-03,E-0401,low,sensor_drift,yes
2026-05-18T10:04:00Z,robot-arm-02,E-0201,medium,gripper_joint_wear,pending
2026-05-17T18:27:00Z,robot-arm-04,E-0401,medium,vision_timeout,yes
2026-05-17T05:50:00Z,robot-arm-02,E-0101,low,none,pending
2026-05-07T05:08:00Z,robot-arm-04,E-0211,low,conveyor_jam,pending
2026-05-20T21:13:00Z,robot-arm-04,E-0401,medium,lubrication_low,yes
2026-05-01T01:09:00Z,robot-arm-01,E-0201,medium,sensor_drift,yes
2026-05-14T03:57:00Z,robot-arm-02,E-0101,medium,lubrication_low,pending
2026-05-17T13:13:00Z,robot-arm-01,E-0305,medium,gripper_joint_wear,yes
2026-05-15T09:18:00Z,robot-arm-05,E-0401,low,conveyor_jam,yes
2026-05-05T17:41:00Z,robot-arm-05,W-1001,medium,motor_overheat,yes
2026-05-09T03:51:00Z,robot-arm-01,E-0305,medium,gripper_joint_wear,yes
2026-05-17T16:58:00Z,robot-arm-02,E-0201,high,sensor_drift,pending
2026-05-18T19:25:00Z,robot-arm-04,E-0401,low,motor_overheat,yes
2026-05-02T11:15:00Z,robot-arm-01,E-0401,low,power_fluctuation,yes
2026-05-21T06:10:00Z,robot-arm-03,E-0211,high,power_fluctuation,yes
2026-05-04T05:43:00Z,robot-arm-02,E-0201,low,vision_timeout,yes
2026-05-06T09:31:00Z,robot-arm-04,W-2002,medium,vision_timeout,yes
2026-05-17T13:34:00Z,robot-arm-01,E-0305,high,power_fluctuation,yes
2026-05-21T16:05:00Z,robot-arm-02,E-0102,low,vision_timeout,yes
2026-05-04T22:44:00Z,robot-arm-01,E-0305,high,sensor_drift,yes
2026-05-17T20:46:00Z,robot-arm-03,E-0401,low,gripper_joint_wear,yes
2026-05-07T01:54:00Z,robot-arm-04,E-0401,low,gripper_joint_wear,pending
2026-05-07T16:33:00Z,robot-arm-03,W-1001,medium,motor_overheat,yes
2026-05-07T22:54:00Z,robot-arm-03,E-0305,low,sensor_drift,yes
2026-05-13T01:50:00Z,robot-arm-04,E-0201,high,none,yes
2026-05-22T15:16:00Z,robot-arm-02,E-0401,high,conveyor_jam,yes
2026-05-09T05:05:00Z,robot-arm-02,E-0102,high,lubrication_low,yes
2026-05-14T22:35:00Z,robot-arm-01,E-0101,medium,conveyor_jam,yes
2026-05-11T07:50:00Z,robot-arm-03,W-2002,medium,power_fluctuation,yes
2026-05-07T10:35:00Z,robot-arm-02,E-0401,high,power_fluctuation,pending
2026-05-14T20:47:00Z,robot-arm-03,E-0401,low,none,yes
2026-05-07T01:53:00Z,robot-arm-02,E-0101,medium,motor_overheat,yes
2026-05-11T17:36:00Z,robot-arm-05,E-0201,low,sensor_drift,yes
2026-05-14T16:40:00Z,robot-arm-01,E-0211,low,vision_timeout,yes
2026-05-19T04:17:00Z,robot-arm-02,E-0211,low,vision_timeout,yes
2026-05-18T03:27:00Z,robot-arm-01,W-1001,low,lubrication_low,yes
2026-05-05T22:37:00Z,robot-arm-05,E-0401,low,lubrication_low,yes
2026-05-22T00:43:00Z,robot-arm-03,E-0211,medium,conveyor_jam,yes
2026-05-12T07:51:00Z,robot-arm-01,W-2002,low,motor_overheat,pending
2026-05-04T18:21:00Z,robot-arm-02,E-0211,medium,sensor_drift,yes
2026-05-17T04:57:00Z,robot-arm-01,W-1001,low,sensor_drift,yes
2026-05-21T18:51:00Z,robot-arm-05,E-0201,medium,sensor_drift,pending
2026-05-17T01:18:00Z,robot-arm-05,E-0201,medium,gripper_joint_wear,yes
2026-05-15T09:56:00Z,robot-arm-02,E-0401,medium,none,yes
2026-05-17T18:56:00Z,robot-arm-05,W-1001,high,gripper_joint_wear,yes
2026-05-17T07:40:00Z,robot-arm-01,W-2002,low,conveyor_jam,yes
2026-05-03T16:08:00Z,robot-arm-03,W-2002,medium,power_fluctuation,pending
2026-05-19T09:40:00Z,robot-arm-02,E-0305,low,motor_overheat,yes
2026-05-06T04:53:00Z,robot-arm-05,E-0305,medium,power_fluctuation,yes
2026-05-06T20:36:00Z,robot-arm-03,E-0102,high,conveyor_jam,yes
2026-05-08T18:39:00Z,robot-arm-01,E-0211,medium,vision_timeout,yes
2026-05-19T16:32:00Z,robot-arm-04,E-0211,low,lubrication_low,yes
2026-05-20T20:57:00Z,robot-arm-02,E-0101,medium,vision_timeout,yes
2026-05-08T00:15:00Z,robot-arm-01,E-0211,low,vision_timeout,yes
2026-05-16T12:07:00Z,robot-arm-01,E-0102,high,power_fluctuation,pending
2026-05-18T05:02:00Z,robot-arm-04,E-0305,medium,vision_timeout,pending
2026-05-22T12:02:00Z,robot-arm-05,W-1001,low,none,yes
2026-05-10T23:17:00Z,robot-arm-03,E-0101,low,sensor_drift,yes
2026-05-09T14:16:00Z,robot-arm-03,E-0101,low,lubrication_low,yes
2026-05-22T18:07:00Z,robot-arm-05,E-0102,high,motor_overheat,yes
2026-05-04T03:00:00Z,robot-arm-05,E-0401,medium,vision_timeout,yes
2026-05-06T13:07:00Z,robot-arm-03,W-1001,medium,motor_overheat,yes
2026-05-10T02:51:00Z,robot-arm-01,E-0101,medium,none,yes
2026-05-20T09:32:00Z,robot-arm-01,W-2002,medium,none,yes
2026-05-21T05:57:00Z,robot-arm-04,E-0201,low,motor_overheat,yes
2026-05-17T11:12:00Z,robot-arm-02,W-1001,low,motor_overheat,pending
2026-05-02T01:49:00Z,robot-arm-02,E-0201,medium,gripper_joint_wear,yes
2026-05-08T08:06:00Z,robot-arm-02,E-0305,medium,vision_timeout,pending
2026-05-01T10:52:00Z,robot-arm-04,E-0101,medium,conveyor_jam,pending
2026-05-04T11:05:00Z,robot-arm-04,E-0401,medium,gripper_joint_wear,pending
2026-05-09T15:24:00Z,robot-arm-01,E-0305,high,vision_timeout,yes
2026-05-14T07:24:00Z,robot-arm-04,E-0401,medium,power_fluctuation,yes
2026-05-17T14:24:00Z,robot-arm-05,E-0101,medium,motor_overheat,yes
2026-05-02T07:22:00Z,robot-arm-04,E-0401,low,motor_overheat,pending
2026-05-07T00:46:00Z,robot-arm-01,W-1001,medium,vision_timeout,yes
2026-05-01T23:17:00Z,robot-arm-04,W-2002,low,vision_timeout,yes
2026-05-21T21:24:00Z,robot-arm-01,E-0101,low,sensor_drift,pending
2026-05-22T13:37:00Z,robot-arm-01,E-0211,low,none,yes
2026-05-02T12:46:00Z,robot-arm-03,E-0102,medium,gripper_joint_wear,yes
2026-05-07T16:30:00Z,robot-arm-05,E-0211,high,power_fluctuation,yes
2026-05-08T23:28:00Z,robot-arm-02,E-0201,low,conveyor_jam,pending
2026-05-19T01:27:00Z,robot-arm-03,E-0101,high,conveyor_jam,pending
2026-05-19T02:58:00Z,robot-arm-01,W-1001,low,sensor_drift,yes
2026-05-14T07:18:00Z,robot-arm-04,W-2002,low,sensor_drift,yes
2026-05-04T05:13:00Z,robot-arm-01,W-2002,medium,motor_overheat,pending
2026-05-02T18:21:00Z,robot-arm-02,W-2002,medium,sensor_drift,yes
2026-05-18T17:16:00Z,robot-arm-02,E-0201,low,power_fluctuation,yes
2026-05-06T03:59:00Z,robot-arm-01,E-0401,medium,conveyor_jam,yes
2026-05-13T17:29:00Z,robot-arm-02,E-0102,high,lubrication_low,yes
2026-05-20T14:46:00Z,robot-arm-02,E-0211,high,conveyor_jam,pending
2026-05-03T05:03:00Z,robot-arm-05,E-0201,high,none,pending
2026-05-13T19:24:00Z,robot-arm-02,E-0211,high,vision_timeout,yes
2026-05-07T16:14:00Z,robot-arm-03,E-0211,medium,sensor_drift,yes
2026-05-19T00:07:00Z,robot-arm-05,W-2002,medium,vision_timeout,yes
2026-05-16T07:18:00Z,robot-arm-02,E-0211,low,none,pending
2026-05-07T00:07:00Z,robot-arm-02,E-0401,medium,vision_timeout,pending
2026-05-09T21:53:00Z,robot-arm-02,E-0401,high,lubrication_low,yes
2026-05-21T00:30:00Z,robot-arm-05,E-0401,medium,conveyor_jam,pending
2026-05-02T03:54:00Z,robot-arm-01,E-0201,low,vision_timeout,pending
2026-05-07T04:20:00Z,robot-arm-05,E-0211,medium,gripper_joint_wear,pending
2026-05-02T10:50:00Z,robot-arm-03,W-1001,medium,vision_timeout,yes
2026-05-21T11:49:00Z,robot-arm-01,E-0401,medium,motor_overheat,yes
2026-05-09T19:02:00Z,robot-arm-05,E-0305,high,none,yes
2026-05-05T15:32:00Z,robot-arm-01,W-2002,medium,power_fluctuation,yes
2026-05-16T04:17:00Z,robot-arm-04,E-0305,medium,none,yes
2026-05-15T02:51:00Z,robot-arm-02,E-0305,low,gripper_joint_wear,yes
2026-05-17T22:47:00Z,robot-arm-05,E-0101,medium,lubrication_low,yes
2026-05-07T15:08:00Z,robot-arm-01,E-0305,high,power_fluctuation,yes
2026-05-08T09:53:00Z,robot-arm-01,E-0201,high,vision_timeout,yes
2026-05-07T07:07:00Z,robot-arm-05,W-1001,medium,sensor_drift,pending
2026-05-12T02:09:00Z,robot-arm-05,W-1001,low,lubrication_low,yes
2026-05-20T05:51:00Z,robot-arm-03,E-0101,medium,lubrication_low,pending
2026-05-02T05:15:00Z,robot-arm-02,E-0201,medium,none,yes
2026-05-18T23:07:00Z,robot-arm-01,E-0101,high,power_fluctuation,pending
2026-05-15T14:17:00Z,robot-arm-03,W-1001,medium,none,pending
2026-05-21T21:23:00Z,robot-arm-04,E-0401,medium,gripper_joint_wear,pending
2026-05-11T23:06:00Z,robot-arm-05,E-0102,low,vision_timeout,yes
2026-05-09T22:18:00Z,robot-arm-02,E-0305,low,sensor_drift,yes
2026-05-16T07:40:00Z,robot-arm-05,E-0201,low,lubrication_low,yes
2026-05-10T01:42:00Z,robot-arm-02,W-1001,medium,motor_overheat,pending
2026-05-18T15:13:00Z,robot-arm-05,E-0201,high,power_fluctuation,pending
2026-05-16T21:34:00Z,robot-arm-01,E-0102,low,vision_timeout,yes
2026-05-13T08:28:00Z,robot-arm-02,W-2002,medium,sensor_drift,yes
2026-05-07T09:09:00Z,robot-arm-05,E-0305,high,vision_timeout,yes
2026-05-18T10:35:00Z,robot-arm-04,W-2002,medium,gripper_joint_wear,yes
2026-05-08T19:28:00Z,robot-arm-05,E-0101,medium,conveyor_jam,yes
2026-05-12T14:34:00Z,robot-arm-01,E-0201,low,motor_overheat,yes
2026-05-02T11:16:00Z,robot-arm-01,W-2002,low,sensor_drift,yes
2026-05-07T00:44:00Z,robot-arm-02,E-0211,high,sensor_drift,yes
2026-05-11T11:08:00Z,robot-arm-01,W-1001,high,none,yes
2026-05-03T23:54:00Z,robot-arm-05,W-2002,low,vision_timeout,pending
2026-05-11T05:13:00Z,robot-arm-05,E-0101,medium,sensor_drift,yes
2026-05-11T12:28:00Z,robot-arm-04,E-0201,low,gripper_joint_wear,yes
2026-05-12T09:05:00Z,robot-arm-03,E-0305,low,none,pending
2026-05-02T14:15:00Z,robot-arm-03,E-0211,high,motor_overheat,yes
2026-05-01T05:54:00Z,robot-arm-03,E-0305,low,none,pending
2026-05-20T23:07:00Z,robot-arm-03,E-0201,low,vision_timeout,yes
2026-05-14T07:14:00Z,robot-arm-02,E-0305,low,power_fluctuation,yes
2026-05-21T15:36:00Z,robot-arm-04,E-0401,low,vision_timeout,yes
2026-05-04T12:29:00Z,robot-arm-01,W-2002,low,gripper_joint_wear,yes
2026-05-20T12:38:00Z,robot-arm-04,E-0401,medium,none,yes
2026-05-01T09:18:00Z,robot-arm-01,E-0211,low,gripper_joint_wear,yes
2026-05-19T14:56:00Z,robot-arm-05,W-2002,low,gripper_joint_wear,yes
2026-05-20T12:19:00Z,robot-arm-01,E-0101,high,sensor_drift,yes
2026-05-14T10:22:00Z,robot-arm-02,E-0201,low,vision_timeout,yes
2026-05-06T01:13:00Z,robot-arm-04,E-0305,medium,power_fluctuation,pending
2026-05-21T10:16:00Z,robot-arm-05,E-0211,low,none,yes
2026-05-04T00:12:00Z,robot-arm-02,E-0201,medium,vision_timeout,yes
2026-05-05T11:38:00Z,robot-arm-04,E-0211,low,motor_overheat,pending
2026-05-13T13:52:00Z,robot-arm-01,E-0101,low,none,yes
2026-05-05T13:47:00Z,robot-arm-03,W-1001,low,none,yes
2026-05-02T11:35:00Z,robot-arm-03,E-0101,low,motor_overheat,yes
2026-05-08T15:26:00Z,robot-arm-02,W-2002,medium,motor_overheat,pending
2026-05-17T16:27:00Z,robot-arm-02,E-0401,medium,conveyor_jam,yes
2026-05-01T06:24:00Z,robot-arm-03,E-0102,medium,gripper_joint_wear,yes
2026-05-03T05:00:00Z,robot-arm-05,E-0101,high,sensor_drift,yes
2026-05-16T23:46:00Z,robot-arm-02,W-1001,low,none,yes
2026-05-09T01:37:00Z,robot-arm-02,E-0305,high,sensor_drift,pending
2026-05-08T17:33:00Z,robot-arm-05,E-0305,low,power_fluctuation,yes
2026-05-01T16:54:00Z,robot-arm-05,W-2002,low,sensor_drift,yes
2026-05-20T18:13:00Z,robot-arm-02,E-0211,medium,gripper_joint_wear,pending
2026-05-21T17:59:00Z,robot-arm-02,E-0401,low,conveyor_jam,yes
2026-05-20T09:43:00Z,robot-arm-01,E-0102,medium,power_fluctuation,yes
2026-05-04T05:19:00Z,robot-arm-04,E-0102,medium,conveyor_jam,pending
2026-05-09T08:56:00Z,robot-arm-01,E-0201,medium,vision_timeout,yes
2026-05-11T17:58:00Z,robot-arm-05,E-0101,medium,motor_overheat,yes
2026-05-03T16:31:00Z,robot-arm-03,E-0102,high,gripper_joint_wear,yes
2026-05-12T22:51:00Z,robot-arm-02,E-0401,medium,vision_timeout,yes
2026-05-01T03:44:00Z,robot-arm-01,E-0401,medium,power_fluctuation,yes
2026-05-03T10:21:00Z,robot-arm-05,W-2002,medium,motor_overheat,yes
2026-05-19T08:59:00Z,robot-arm-04,W-1001,medium,none,yes
2026-05-15T10:46:00Z,robot-arm-02,E-0102,medium,power_fluctuation,yes
2026-05-02T19:31:00Z,robot-arm-05,W-1001,medium,vision_timeout,yes
2026-05-13T09:21:00Z,robot-arm-04,E-0305,medium,vision_timeout,yes
2026-05-17T12:56:00Z,robot-arm-04,E-0305,medium,lubrication_low,yes
2026-05-15T16:38:00Z,robot-arm-02,E-0401,low,motor_overheat,pending
2026-05-22T09:33:00Z,robot-arm-05,E-0305,medium,sensor_drift,pending
2026-05-19T18:41:00Z,robot-arm-03,E-0101,medium,motor_overheat,yes
2026-05-03T00:43:00Z,robot-arm-03,W-1001,high,conveyor_jam,yes
2026-05-09T23:42:00Z,robot-arm-05,E-0305,medium,motor_overheat,yes
2026-05-06T06:14:00Z,robot-arm-05,E-0101,low,vision_timeout,pending
2026-05-17T19:16:00Z,robot-arm-05,E-0101,medium,motor_overheat,yes
2026-05-03T11:49:00Z,robot-arm-03,E-0401,medium,conveyor_jam,yes
2026-05-06T14:11:00Z,robot-arm-03,E-0401,medium,sensor_drift,yes
2026-05-14T20:33:00Z,robot-arm-01,E-0211,high,none,pending
2026-05-08T17:40:00Z,robot-arm-02,E-0102,low,none,yes
2026-05-04T09:59:00Z,robot-arm-03,E-0305,low,conveyor_jam,yes
2026-05-11T06:07:00Z,robot-arm-01,E-0305,medium,conveyor_jam,yes
2026-05-17T11:26:00Z,robot-arm-01,E-0211,low,vision_timeout,yes
2026-05-01T19:50:00Z,robot-arm-03,E-0401,low,motor_overheat,yes
2026-05-11T07:29:00Z,robot-arm-01,W-1001,medium,motor_overheat,yes
2026-05-13T00:15:00Z,robot-arm-01,E-0211,low,vision_timeout,yes
2026-05-08T00:45:00Z,robot-arm-05,E-0102,medium,gripper_joint_wear,yes
2026-05-04T14:13:00Z,robot-arm-02,E-0201,low,none,pending
2026-05-13T22:53:00Z,robot-arm-05,E-0305,low,lubrication_low,pending
2026-05-05T18:07:00Z,robot-arm-02,W-2002,medium,gripper_joint_wear,yes
2026-05-07T19:23:00Z,robot-arm-02,E-0305,medium,power_fluctuation,yes
2026-05-09T11:50:00Z,robot-arm-03,E-0401,high,conveyor_jam,pending
2026-05-08T02:54:00Z,robot-arm-01,E-0102,low,power_fluctuation,yes
2026-05-03T21:15:00Z,robot-arm-05,E-0201,low,conveyor_jam,yes
2026-05-17T22:03:00Z,robot-arm-04,W-1001,low,conveyor_jam,pending
2026-05-11T18:58:00Z,robot-arm-04,E-0201,high,conveyor_jam,yes
