transaction_id,customer_id,date,order_value,channel
TXN004187,CUST0424,2025-01-19,1489.05,retail
TXN004188,CUST0357,2025-01-19,1453.03,online
TXN004189,CUST0246,2025-01-19,279.13,retail
TXN004190,CUST0348,2025-01-19,1104.37,online
TXN004191,CUST0078,2025-01-19,745.85,retail
TXN004192,CUST0402,2025-01-19,576.66,online
TXN004193,CUST0121,2025-01-19,1182.72,online
TXN004194,CUST0126,2025-01-19,1254.36,retail
TXN004195,CUST0016,2025-01-19,439.04,retail
TXN004196,CUST0422,2025-01-19,329.17,online
TXN004197,CUST0403,2025-01-19,982.80,online
TXN004198,CUST0121,2025-01-19,1397.72,retail
TXN004199,CUST0490,2025-01-19,1227.46,retail
TXN004200,CUST0007,2025-01-19,641.85,online
TXN004201,CUST0464,2025-01-19,1121.49,retail
TXN004202,CUST0112,2025-01-19,239.25,online
TXN004203,CUST0097,2025-01-19,597.48,online
TXN004204,CUST0339,2025-01-19,1247.34,retail
TXN004205,CUST0077,2025-01-19,1468.96,retail
TXN004206,CUST0112,2025-01-19,217.72,retail
TXN004207,CUST0164,2025-01-19,520.65,online
TXN004208,CUST0119,2025-01-19,329.77,online
TXN004209,CUST0406,2025-01-19,1493.78,online
TXN004210,CUST0065,2025-01-19,594.50,online
TXN004211,CUST0453,2025-01-19,833.21,retail
TXN004212,CUST0214,2025-01-19,1210.47,retail
TXN004213,CUST0041,2025-01-19,231.73,retail
TXN004214,CUST0044,2025-01-19,797.87,online
TXN004215,CUST0185,2025-01-19,297.82,online
TXN004216,CUST0251,2025-01-19,669.97,retail
TXN004217,CUST0150,2025-01-19,1498.66,online
TXN004218,CUST0405,2025-01-19,1037.34,retail
TXN004219,CUST0379,2025-01-19,1317.57,retail
TXN004220,CUST0203,2025-01-19,1124.47,retail
TXN004221,CUST0184,2025-01-19,761.68,retail
TXN004222,CUST0245,2025-01-19,700.66,online
TXN004223,CUST0055,2025-01-19,1488.08,online
TXN004224,CUST0323,2025-01-19,536.63,retail
TXN004225,CUST0047,2025-01-19,846.08,online
TXN004226,CUST0352,2025-01-19,1296.64,retail
TXN004227,CUST0322,2025-01-19,284.04,online
TXN004228,CUST0191,2025-01-19,796.67,retail
TXN004229,CUST0413,2025-01-19,1413.22,online
TXN004230,CUST0049,2025-01-19,123.88,online
TXN004231,CUST0229,2025-01-19,1277.59,retail
TXN004232,CUST0386,2025-01-19,1085.37,online
TXN004233,CUST0164,2025-01-19,890.84,retail
TXN004234,CUST0070,2025-01-19,982.87,online
TXN004235,CUST0317,2025-01-19,1343.70,online
TXN004236,CUST0096,2025-01-19,492.65,retail
TXN004237,CUST0480,2025-01-19,306.75,retail
TXN004238,CUST0097,2025-01-19,81.99,online
TXN004239,CUST0233,2025-01-19,226.38,online
TXN004240,CUST0142,2025-01-19,374.29,online
TXN004241,CUST0405,2025-01-19,794.58,retail
TXN004242,CUST0001,2025-01-19,82.50,retail
TXN004243,CUST0333,2025-01-19,612.15,online
TXN004244,CUST0450,2025-01-19,556.98,online
TXN004245,CUST0097,2025-01-19,1073.72,retail
TXN004246,CUST0087,2025-01-19,1487.50,online
TXN004247,CUST0190,2025-01-19,968.57,retail
TXN004248,CUST0402,2025-01-19,910.77,online
TXN004249,CUST0464,2025-01-19,143.06,retail
TXN004250,CUST0082,2025-01-19,268.84,online
TXN004251,CUST0276,2025-01-19,666.27,retail
TXN004252,CUST0357,2025-01-19,847.04,online
TXN004253,CUST0318,2025-01-19,394.45,retail
TXN004254,CUST0085,2025-01-19,1220.82,online
TXN004255,CUST0076,2025-01-19,271.06,retail
TXN004256,CUST0139,2025-01-19,1085.70,retail
TXN004257,CUST0382,2025-01-19,278.95,online
TXN004258,CUST0289,2025-01-19,478.96,retail
TXN004259,CUST0452,2025-01-19,1270.11,online
TXN004260,CUST0083,2025-01-19,933.08,retail
TXN004261,CUST0432,2025-01-19,355.38,retail
TXN004262,CUST0286,2025-01-19,539.12,online
TXN004263,CUST0482,2025-01-19,898.18,retail
TXN004264,CUST0097,2025-01-19,879.23,retail
TXN004265,CUST0252,2025-01-19,358.99,online
TXN004266,CUST0144,2025-01-19,1264.35,online
TXN004267,CUST0281,2025-01-19,1452.50,online
TXN004268,CUST0311,2025-01-19,231.53,online
TXN004269,CUST0126,2025-01-19,735.89,retail
TXN004270,CUST0099,2025-01-19,1199.26,retail
TXN004271,CUST0450,2025-01-19,208.17,online
TXN004272,CUST0294,2025-01-19,883.38,online
TXN004273,CUST0275,2025-01-19,1254.22,online
TXN004274,CUST0184,2025-01-19,672.68,retail
TXN004275,CUST0116,2025-01-19,270.58,retail
TXN004276,CUST0368,2025-01-19,128.02,retail
TXN004277,CUST0428,2025-01-19,947.02,online
TXN004278,CUST0072,2025-01-19,639.28,retail
TXN004279,CUST0086,2025-01-19,1280.28,retail
TXN004280,CUST0413,2025-01-19,1371.73,retail
TXN004281,CUST0346,2025-01-19,1335.31,online
TXN004282,CUST0079,2025-01-19,1322.04,online
TXN004283,CUST0083,2025-01-19,381.47,online
TXN004284,CUST0370,2025-01-19,752.53,retail
TXN004285,CUST0139,2025-01-19,790.47,retail
TXN004286,CUST0048,2025-01-19,66.08,online
TXN004287,CUST0125,2025-01-19,781.45,online
TXN004288,CUST0101,2025-01-19,1116.24,retail
TXN004289,CUST0439,2025-01-19,922.29,online
TXN004290,CUST0068,2025-01-19,163.70,retail
TXN004291,CUST0173,2025-01-19,1450.25,retail
TXN004292,CUST0138,2025-01-19,600.15,online
TXN004293,CUST0108,2025-01-19,574.05,online
TXN004294,CUST0160,2025-01-19,1432.52,online
TXN004295,CUST0375,2025-01-19,1230.30,retail
TXN004296,CUST0421,2025-01-19,1381.23,retail
TXN004297,CUST0041,2025-01-19,1389.49,retail
TXN004298,CUST0044,2025-01-19,1026.62,retail
TXN004299,CUST0098,2025-01-19,1481.46,retail
TXN004300,CUST0351,2025-01-19,1005.27,retail
TXN004301,CUST0051,2025-01-19,1130.30,online
TXN004302,CUST0031,2025-01-19,883.05,online
TXN004303,CUST0155,2025-01-19,1370.32,retail
TXN004304,CUST0274,2025-01-19,604.63,online
TXN004305,CUST0417,2025-01-19,490.03,online
TXN004306,CUST0290,2025-01-19,149.44,online
TXN004307,CUST0270,2025-01-19,1403.12,retail
TXN004308,CUST0243,2025-01-19,177.41,retail
TXN004309,CUST0199,2025-01-19,855.88,retail
TXN004310,CUST0427,2025-01-19,251.00,online
TXN004311,CUST0139,2025-01-19,1261.43,online
TXN004312,CUST0205,2025-01-19,962.04,online
TXN004313,CUST0093,2025-01-19,1080.08,retail
TXN004314,CUST0315,2025-01-19,1062.34,online
TXN004315,CUST0079,2025-01-19,115.95,retail
TXN004316,CUST0152,2025-01-19,595.77,retail
TXN004317,CUST0174,2025-01-19,888.56,retail
TXN004318,CUST0184,2025-01-19,1426.76,online
TXN004319,CUST0399,2025-01-19,941.41,retail
TXN004320,CUST0195,2025-01-19,114.38,online
TXN004321,CUST0034,2025-01-19,1465.76,retail
TXN004322,CUST0392,2025-01-19,1335.27,online
TXN004323,CUST0042,2025-01-19,1330.10,retail
TXN004324,CUST0231,2025-01-19,594.26,online
TXN004325,CUST0207,2025-01-19,1205.31,retail
TXN004326,CUST0265,2025-01-19,593.49,retail
TXN004327,CUST0167,2025-01-19,1037.19,online
TXN004328,CUST0208,2025-01-19,1057.66,retail
TXN004329,CUST0456,2025-01-19,76.62,online
TXN004330,CUST0026,2025-01-19,524.00,retail
TXN004331,CUST0042,2025-01-19,308.91,retail
TXN004332,CUST0451,2025-01-19,1228.59,retail
TXN004333,CUST0391,2025-01-19,1403.04,online
TXN004334,CUST0012,2025-01-19,987.82,online
TXN004335,CUST0190,2025-01-19,737.22,retail
TXN004336,CUST0274,2025-01-19,868.54,online
TXN004337,CUST0330,2025-01-19,1115.65,retail
TXN004338,CUST0377,2025-01-19,198.92,retail
TXN004339,CUST0266,2025-01-19,1338.82,retail
TXN004340,CUST0124,2025-01-19,74.59,online
TXN004341,CUST0463,2025-01-19,1331.46,retail
TXN004342,CUST0257,2025-01-19,588.69,retail
TXN004343,CUST0406,2025-01-19,1327.08,retail
TXN004344,CUST0387,2025-01-19,1008.75,online
TXN004345,CUST0312,2025-01-19,644.23,online
TXN004346,CUST0346,2025-01-19,377.05,retail
TXN004347,CUST0458,2025-01-19,1281.95,retail
TXN004348,CUST0061,2025-01-19,1431.15,retail
TXN004349,CUST0124,2025-01-19,178.02,retail
TXN004350,CUST0422,2025-01-19,1159.34,online
TXN004351,CUST0160,2025-01-19,607.13,retail
TXN004352,CUST0329,2025-01-19,145.56,online
TXN004353,CUST0376,2025-01-19,255.21,online
TXN004354,CUST0204,2025-01-19,1125.08,retail
TXN004355,CUST0230,2025-01-19,1447.07,retail
TXN004356,CUST0469,2025-01-19,416.35,retail
TXN004357,CUST0021,2025-01-19,1008.01,online
TXN004358,CUST0060,2025-01-19,1373.59,online
TXN004359,CUST0409,2025-01-19,691.81,retail
TXN004360,CUST0343,2025-01-19,445.26,online
TXN004361,CUST0034,2025-01-19,1162.66,online
TXN004362,CUST0352,2025-01-19,458.07,online
TXN004363,CUST0435,2025-01-19,631.48,online
TXN004364,CUST0298,2025-01-19,1260.76,retail
TXN004365,CUST0258,2025-01-19,318.91,online
TXN004366,CUST0162,2025-01-19,1425.89,online
TXN004367,CUST0387,2025-01-19,957.63,retail
TXN004368,CUST0453,2025-01-19,1293.06,online
TXN004369,CUST0421,2025-01-19,1184.86,retail
TXN004370,CUST0117,2025-01-19,1194.46,online
TXN004371,CUST0038,2025-01-19,583.40,retail
TXN004372,CUST0489,2025-01-19,546.08,online
TXN004373,CUST0003,2025-01-19,1361.08,retail
TXN004374,CUST0385,2025-01-19,597.52,retail
TXN004375,CUST0293,2025-01-19,54.97,retail
TXN004376,CUST0014,2025-01-19,810.48,online
TXN004377,CUST0011,2025-01-19,933.57,retail
TXN004378,CUST0087,2025-01-19,1035.20,online
TXN004379,CUST0073,2025-01-19,1073.99,online
TXN004380,CUST0079,2025-01-19,63.68,retail
TXN004381,CUST0497,2025-01-19,957.28,online
TXN004382,CUST0257,2025-01-19,1082.32,retail
TXN004383,CUST0450,2025-01-19,460.58,online
TXN004384,CUST0368,2025-01-19,1385.92,online
TXN004385,CUST0103,2025-01-19,1043.19,online
TXN004386,CUST0096,2025-01-20,1376.70,online
TXN004387,CUST0098,2025-01-20,1283.45,online
TXN004388,CUST0423,2025-01-20,120.71,retail
TXN004389,CUST0122,2025-01-20,760.20,retail
TXN004390,CUST0385,2025-01-20,237.03,retail
TXN004391,CUST0476,2025-01-20,96.02,online
TXN004392,CUST0225,2025-01-20,182.13,online
TXN004393,CUST0344,2025-01-20,52.08,retail
TXN004394,CUST0045,2025-01-20,472.52,retail
TXN004395,CUST0407,2025-01-20,1030.39,online
TXN004396,CUST0008,2025-01-20,563.46,retail
TXN004397,CUST0343,2025-01-20,844.11,retail
TXN004398,CUST0142,2025-01-20,148.95,online
TXN004399,CUST0467,2025-01-20,1292.56,retail
TXN004400,CUST0280,2025-01-20,1189.70,retail
TXN004401,CUST0047,2025-01-20,1267.55,online
TXN004402,CUST0352,2025-01-20,1182.58,online
TXN004403,CUST0332,2025-01-20,399.17,retail
TXN004404,CUST0137,2025-01-20,619.16,online
TXN004405,CUST0104,2025-01-20,1091.45,online
TXN004406,CUST0245,2025-01-20,353.01,retail
TXN004407,CUST0418,2025-01-20,1448.29,retail
TXN004408,CUST0133,2025-01-20,1317.06,retail
TXN004409,CUST0162,2025-01-20,942.71,retail
TXN004410,CUST0498,2025-01-20,78.82,retail
TXN004411,CUST0403,2025-01-20,1260.32,online
TXN004412,CUST0034,2025-01-20,204.82,online
TXN004413,CUST0236,2025-01-20,997.99,online
TXN004414,CUST0489,2025-01-20,510.05,retail
TXN004415,CUST0263,2025-01-20,1452.57,online
TXN004416,CUST0095,2025-01-20,1228.03,retail
TXN004417,CUST0343,2025-01-20,1163.39,online
TXN004418,CUST0006,2025-01-20,465.43,online
TXN004419,CUST0104,2025-01-20,261.52,retail
TXN004420,CUST0400,2025-01-20,1211.60,online
TXN004421,CUST0092,2025-01-20,748.29,online
TXN004422,CUST0249,2025-01-20,596.04,retail
TXN004423,CUST0143,2025-01-20,375.56,online
TXN004424,CUST0059,2025-01-20,401.10,retail
TXN004425,CUST0159,2025-01-20,1449.46,retail
TXN004426,CUST0320,2025-01-20,421.16,online
TXN004427,CUST0123,2025-01-20,1426.83,online
TXN004428,CUST0437,2025-01-20,1082.67,retail
TXN004429,CUST0093,2025-01-20,958.31,online
TXN004430,CUST0127,2025-01-20,93.90,online
TXN004431,CUST0044,2025-01-20,72.53,retail
TXN004432,CUST0234,2025-01-20,773.68,retail
TXN004433,CUST0004,2025-01-20,1497.99,online
TXN004434,CUST0262,2025-01-20,428.41,online
TXN004435,CUST0478,2025-01-20,1283.03,retail
TXN004436,CUST0142,2025-01-20,534.01,online
TXN004437,CUST0421,2025-01-20,607.40,online
TXN004438,CUST0132,2025-01-20,792.93,retail
TXN004439,CUST0478,2025-01-20,294.14,retail
TXN004440,CUST0104,2025-01-20,1206.84,online
TXN004441,CUST0318,2025-01-20,949.67,retail
TXN004442,CUST0064,2025-01-20,1423.80,online
TXN004443,CUST0244,2025-01-20,1278.43,retail
TXN004444,CUST0133,2025-01-20,1177.42,retail
TXN004445,CUST0425,2025-01-20,745.23,retail
TXN004446,CUST0212,2025-01-20,639.12,online
TXN004447,CUST0099,2025-01-20,777.80,retail
TXN004448,CUST0344,2025-01-20,387.53,retail
TXN004449,CUST0452,2025-01-20,52.35,online
TXN004450,CUST0222,2025-01-20,702.83,online
TXN004451,CUST0424,2025-01-20,1105.48,online
TXN004452,CUST0197,2025-01-20,1265.94,retail
TXN004453,CUST0214,2025-01-20,531.75,online
TXN004454,CUST0284,2025-01-20,893.56,retail
TXN004455,CUST0274,2025-01-20,411.33,online
TXN004456,CUST0100,2025-01-20,942.70,online
TXN004457,CUST0018,2025-01-20,963.70,retail
TXN004458,CUST0433,2025-01-20,488.28,online
TXN004459,CUST0250,2025-01-20,736.60,online
TXN004460,CUST0368,2025-01-20,1293.75,retail
TXN004461,CUST0327,2025-01-20,1206.07,retail
TXN004462,CUST0126,2025-01-20,818.15,online
TXN004463,CUST0430,2025-01-20,1352.55,retail
TXN004464,CUST0216,2025-01-20,391.07,retail
TXN004465,CUST0089,2025-01-20,820.06,online
TXN004466,CUST0176,2025-01-20,1291.73,online
TXN004467,CUST0296,2025-01-20,151.61,retail
TXN004468,CUST0111,2025-01-20,917.98,online
TXN004469,CUST0445,2025-01-20,575.94,online
TXN004470,CUST0125,2025-01-20,1485.62,retail
TXN004471,CUST0158,2025-01-20,231.04,retail
TXN004472,CUST0034,2025-01-20,641.81,retail
TXN004473,CUST0202,2025-01-20,1306.59,retail
TXN004474,CUST0241,2025-01-20,765.55,online
TXN004475,CUST0114,2025-01-20,1368.96,online
TXN004476,CUST0218,2025-01-20,313.97,online
TXN004477,CUST0016,2025-01-20,1178.08,retail
TXN004478,CUST0481,2025-01-20,424.18,online
TXN004479,CUST0073,2025-01-20,697.00,retail
TXN004480,CUST0408,2025-01-20,1376.16,online
TXN004481,CUST0409,2025-01-20,1470.28,online
TXN004482,CUST0286,2025-01-20,53.82,retail
TXN004483,CUST0320,2025-01-20,200.68,retail
TXN004484,CUST0403,2025-01-20,1040.17,retail
TXN004485,CUST0059,2025-01-20,725.23,online
TXN004486,CUST0367,2025-01-20,160.04,retail
TXN004487,CUST0353,2025-01-20,265.48,retail
TXN004488,CUST0301,2025-01-20,825.33,retail
TXN004489,CUST0237,2025-01-20,886.31,online
TXN004490,CUST0160,2025-01-20,1403.83,retail
TXN004491,CUST0272,2025-01-20,524.78,retail
TXN004492,CUST0122,2025-01-20,358.45,online
TXN004493,CUST0246,2025-01-20,503.58,retail
TXN004494,CUST0182,2025-01-20,952.34,retail
TXN004495,CUST0348,2025-01-20,1497.13,retail
TXN004496,CUST0090,2025-01-20,931.36,online
TXN004497,CUST0445,2025-01-20,410.38,retail
TXN004498,CUST0279,2025-01-20,566.15,online
TXN004499,CUST0284,2025-01-20,207.42,retail
TXN004500,CUST0070,2025-01-20,1266.46,online
TXN004501,CUST0196,2025-01-20,1233.08,online
TXN004502,CUST0355,2025-01-20,1464.27,online
TXN004503,CUST0410,2025-01-20,677.75,online
TXN004504,CUST0247,2025-01-20,306.47,retail
TXN004505,CUST0079,2025-01-20,557.97,online
TXN004506,CUST0370,2025-01-20,798.32,online
TXN004507,CUST0409,2025-01-20,655.66,retail
TXN004508,CUST0005,2025-01-20,1484.35,retail
TXN004509,CUST0167,2025-01-20,998.07,retail
TXN004510,CUST0112,2025-01-20,446.74,retail
TXN004511,CUST0500,2025-01-20,807.71,retail
TXN004512,CUST0410,2025-01-20,513.21,online
TXN004513,CUST0494,2025-01-20,210.94,retail
TXN004514,CUST0140,2025-01-20,1027.72,online
TXN004515,CUST0275,2025-01-20,306.48,online
TXN004516,CUST0025,2025-01-20,727.52,retail
TXN004517,CUST0120,2025-01-20,1267.77,retail
TXN004518,CUST0280,2025-01-20,734.09,online
TXN004519,CUST0169,2025-01-20,1020.39,retail
TXN004520,CUST0071,2025-01-20,1105.22,online
TXN004521,CUST0078,2025-01-20,1366.24,retail
TXN004522,CUST0309,2025-01-20,476.93,retail
TXN004523,CUST0479,2025-01-20,359.38,online
TXN004524,CUST0132,2025-01-20,1054.72,retail
TXN004525,CUST0061,2025-01-20,784.86,retail
TXN004526,CUST0166,2025-01-20,1333.39,online
TXN004527,CUST0417,2025-01-20,497.54,online
TXN004528,CUST0470,2025-01-20,175.03,online
TXN004529,CUST0159,2025-01-20,58.06,retail
TXN004530,CUST0396,2025-01-20,202.49,retail
TXN004531,CUST0087,2025-01-20,478.39,online
TXN004532,CUST0485,2025-01-20,574.02,retail
TXN004533,CUST0183,2025-01-20,688.40,retail
TXN004534,CUST0413,2025-01-20,1082.65,retail
TXN004535,CUST0090,2025-01-20,222.22,retail
TXN004536,CUST0024,2025-01-20,142.28,retail
TXN004537,CUST0020,2025-01-20,1097.46,retail
TXN004538,CUST0099,2025-01-20,444.21,retail
TXN004539,CUST0389,2025-01-20,235.09,retail
TXN004540,CUST0053,2025-01-20,1058.62,retail
TXN004541,CUST0475,2025-01-20,1265.31,retail
TXN004542,CUST0122,2025-01-20,97.06,online
TXN004543,CUST0437,2025-01-20,631.71,retail
TXN004544,CUST0293,2025-01-20,117.97,online
TXN004545,CUST0323,2025-01-20,475.69,retail
TXN004546,CUST0201,2025-01-20,1475.69,online
TXN004547,CUST0032,2025-01-20,1188.60,retail
TXN004548,CUST0094,2025-01-20,319.83,online
TXN004549,CUST0279,2025-01-20,617.41,online
TXN004550,CUST0308,2025-01-20,1146.13,online
TXN004551,CUST0049,2025-01-20,932.03,online
TXN004552,CUST0293,2025-01-20,585.56,retail
TXN004553,CUST0093,2025-01-20,501.24,online
TXN004554,CUST0441,2025-01-20,563.14,retail
TXN004555,CUST0080,2025-01-20,799.19,retail
TXN004556,CUST0069,2025-01-20,1075.77,online
TXN004557,CUST0142,2025-01-20,711.19,online
TXN004558,CUST0447,2025-01-20,1137.44,retail
TXN004559,CUST0180,2025-01-20,457.28,online
TXN004560,CUST0136,2025-01-20,1242.75,online
TXN004561,CUST0376,2025-01-20,126.96,retail
TXN004562,CUST0447,2025-01-20,1024.80,online
TXN004563,CUST0424,2025-01-20,487.01,retail
TXN004564,CUST0199,2025-01-20,1210.55,online
TXN004565,CUST0174,2025-01-20,778.36,online
TXN004566,CUST0282,2025-01-20,504.00,retail
TXN004567,CUST0124,2025-01-20,1381.01,online
TXN004568,CUST0430,2025-01-20,128.48,retail
TXN004569,CUST0176,2025-01-20,803.42,online
TXN004570,CUST0379,2025-01-20,1359.83,retail
TXN004571,CUST0081,2025-01-20,715.49,online
TXN004572,CUST0280,2025-01-20,220.50,retail
TXN004573,CUST0080,2025-01-20,1467.89,retail
TXN004574,CUST0232,2025-01-20,1018.75,online
TXN004575,CUST0282,2025-01-20,538.37,online
TXN004576,CUST0499,2025-01-20,273.18,retail
TXN004577,CUST0065,2025-01-20,760.15,online
TXN004578,CUST0431,2025-01-20,940.61,retail
TXN004579,CUST0402,2025-01-20,198.22,retail
TXN004580,CUST0082,2025-01-20,376.91,online
TXN004581,CUST0167,2025-01-20,388.52,retail
TXN004582,CUST0230,2025-01-20,399.75,online
TXN004583,CUST0294,2025-01-20,182.67,online
TXN004584,CUST0117,2025-01-20,1239.01,online
TXN004585,CUST0183,2025-01-20,1152.70,online
TXN004586,CUST0292,2025-01-20,1133.00,online
TXN004587,CUST0297,2025-01-20,516.81,retail
TXN004588,CUST0424,2025-01-20,196.42,retail
TXN004589,CUST0182,2025-01-20,373.56,retail
TXN004590,CUST0191,2025-01-20,546.38,retail
TXN004591,CUST0139,2025-01-20,698.69,online
TXN004592,CUST0307,2025-01-20,1389.17,online
TXN004593,CUST0478,2025-01-20,742.57,retail
TXN004594,CUST0266,2025-01-20,1181.10,online
TXN004595,CUST0491,2025-01-20,738.10,online
TXN004596,CUST0116,2025-01-20,1097.86,online
TXN004597,CUST0273,2025-01-20,185.80,online
TXN004598,CUST0039,2025-01-20,335.55,online
TXN004599,CUST0227,2025-01-20,988.63,online
TXN004600,CUST0459,2025-01-20,1441.69,retail
TXN004601,CUST0293,2025-01-20,332.83,retail
TXN004602,CUST0278,2025-01-20,150.18,retail
TXN004603,CUST0183,2025-01-20,1238.25,retail
TXN004604,CUST0431,2025-01-20,491.54,online
TXN004605,CUST0037,2025-01-20,1465.28,online
TXN004606,CUST0130,2025-01-20,668.44,online
TXN004607,CUST0049,2025-01-20,772.93,online
TXN004608,CUST0261,2025-01-20,1455.20,retail
TXN004609,CUST0402,2025-01-20,1404.58,online
TXN004610,CUST0087,2025-01-20,238.84,retail
TXN004611,CUST0494,2025-01-20,206.46,online
TXN004612,CUST0335,2025-01-20,1252.89,retail
TXN004613,CUST0141,2025-01-20,313.61,retail
TXN004614,CUST0403,2025-01-20,452.85,retail
TXN004615,CUST0392,2025-01-20,1031.04,online
TXN004616,CUST0083,2025-01-20,1453.31,retail
TXN004617,CUST0174,2025-01-20,533.53,online
TXN004618,CUST0046,2025-01-20,598.94,online
TXN004619,CUST0128,2025-01-20,1017.25,online
TXN004620,CUST0008,2025-01-20,712.46,retail
TXN004621,CUST0480,2025-01-20,326.01,online
TXN004622,CUST0345,2025-01-20,1173.99,online
TXN004623,CUST0402,2025-01-20,533.23,retail
TXN004624,CUST0127,2025-01-20,1255.75,online
TXN004625,CUST0370,2025-01-20,191.26,retail
TXN004626,CUST0418,2025-01-20,479.56,online
TXN004627,CUST0490,2025-01-20,554.32,online
TXN004628,CUST0386,2025-01-20,733.50,retail
TXN004629,CUST0179,2025-01-20,1145.17,retail
TXN004630,CUST0326,2025-01-20,440.16,retail
TXN004631,CUST0250,2025-01-20,1280.78,retail
TXN004632,CUST0326,2025-01-20,1302.14,retail
TXN004633,CUST0076,2025-01-20,135.49,retail
TXN004634,CUST0313,2025-01-20,653.84,online
TXN004635,CUST0187,2025-01-20,983.35,retail
TXN004636,CUST0259,2025-01-20,1271.46,retail
TXN004637,CUST0226,2025-01-20,1251.45,retail
TXN004638,CUST0277,2025-01-20,291.71,retail
TXN004639,CUST0117,2025-01-20,269.64,retail
TXN004640,CUST0055,2025-01-20,283.06,online
TXN004641,CUST0008,2025-01-20,1071.57,online
TXN004642,CUST0093,2025-01-20,425.04,online
TXN004643,CUST0381,2025-01-20,721.78,retail
TXN004644,CUST0169,2025-01-20,315.93,online
TXN004645,CUST0401,2025-01-20,788.32,retail
TXN004646,CUST0380,2025-01-20,1265.49,online
TXN004647,CUST0426,2025-01-20,367.83,retail
TXN004648,CUST0030,2025-01-20,804.49,retail
TXN004649,CUST0032,2025-01-20,815.00,retail
TXN004650,CUST0426,2025-01-20,808.40,online
TXN004651,CUST0118,2025-01-20,160.74,retail
TXN004652,CUST0316,2025-01-20,1316.13,retail
TXN004653,CUST0363,2025-01-20,101.02,online
TXN004654,CUST0253,2025-01-20,97.90,retail
TXN004655,CUST0329,2025-01-20,553.36,online
TXN004656,CUST0377,2025-01-20,201.11,online
TXN004657,CUST0388,2025-01-20,1262.66,retail
TXN004658,CUST0339,2025-01-20,817.98,online
TXN004659,CUST0307,2025-01-20,934.56,retail
TXN004660,CUST0374,2025-01-20,1249.52,online
TXN004661,CUST0093,2025-01-20,1249.30,online
TXN004662,CUST0051,2025-01-20,957.77,retail
TXN004663,CUST0110,2025-01-20,710.23,retail
TXN004664,CUST0075,2025-01-20,658.57,online
TXN004665,CUST0327,2025-01-20,902.44,online
TXN004666,CUST0041,2025-01-20,1027.63,online
TXN004667,CUST0136,2025-01-20,1200.40,online
TXN004668,CUST0257,2025-01-20,611.10,retail
TXN004669,CUST0102,2025-01-20,1421.55,retail
TXN004670,CUST0159,2025-01-20,824.84,retail
TXN004671,CUST0127,2025-01-20,1105.02,online
TXN004672,CUST0287,2025-01-20,1157.50,online
TXN004673,CUST0187,2025-01-20,1046.66,retail
TXN004674,CUST0215,2025-01-20,1147.59,retail
TXN004675,CUST0479,2025-01-20,1330.43,retail
TXN004676,CUST0299,2025-01-20,753.26,online
TXN004677,CUST0221,2025-01-20,156.22,retail
TXN004678,CUST0031,2025-01-20,718.92,online
TXN004679,CUST0405,2025-01-20,867.07,online
TXN004680,CUST0422,2025-01-20,287.80,online
TXN004681,CUST0267,2025-01-20,1251.56,online
TXN004682,CUST0110,2025-01-20,247.28,retail
TXN004683,CUST0113,2025-01-20,273.23,online
TXN004684,CUST0265,2025-01-20,1319.73,retail
TXN004685,CUST0258,2025-01-20,242.81,online
TXN004686,CUST0017,2025-01-20,1252.27,online
TXN004687,CUST0334,2025-01-20,1018.60,retail
TXN004688,CUST0489,2025-01-20,514.03,online
TXN004689,CUST0079,2025-01-20,498.12,retail
TXN004690,CUST0476,2025-01-20,483.52,retail
TXN004691,CUST0286,2025-01-20,730.24,retail
TXN004692,CUST0468,2025-01-20,752.65,retail
TXN004693,CUST0492,2025-01-20,995.17,retail
TXN004694,CUST0080,2025-01-20,285.51,retail
TXN004695,CUST0174,2025-01-20,874.85,online
TXN004696,CUST0468,2025-01-20,748.18,online
TXN004697,CUST0125,2025-01-20,279.85,retail
TXN004698,CUST0348,2025-01-20,537.19,retail
TXN004699,CUST0090,2025-01-20,534.72,online
TXN004700,CUST0030,2025-01-20,480.09,online
TXN004701,CUST0308,2025-01-20,845.13,online
TXN004702,CUST0341,2025-01-20,369.86,retail
TXN004703,CUST0142,2025-01-20,972.65,retail
TXN004704,CUST0198,2025-01-20,633.35,online
TXN004705,CUST0106,2025-01-20,965.43,online
TXN004706,CUST0176,2025-01-20,615.78,online
TXN004707,CUST0126,2025-01-20,554.09,online
TXN004708,CUST0086,2025-01-20,453.88,online
TXN004709,CUST0474,2025-01-20,153.57,retail
TXN004710,CUST0363,2025-01-20,1322.52,retail
TXN004711,CUST0037,2025-01-20,504.38,retail
TXN004712,CUST0383,2025-01-20,1367.99,retail
TXN004713,CUST0235,2025-01-20,1173.76,retail
TXN004714,CUST0367,2025-01-20,943.27,retail
TXN004715,CUST0336,2025-01-20,946.19,retail
TXN004716,CUST0176,2025-01-20,1168.61,retail
TXN004717,CUST0096,2025-01-20,1089.76,retail
TXN004718,CUST0226,2025-01-20,1138.63,retail
TXN004719,CUST0039,2025-01-20,270.58,retail
TXN004720,CUST0246,2025-01-20,1196.95,online
TXN004721,CUST0130,2025-01-20,1102.34,online
TXN004722,CUST0416,2025-01-20,296.19,online
TXN004723,CUST0472,2025-01-20,359.82,retail
TXN004724,CUST0162,2025-01-20,173.00,retail
TXN004725,CUST0213,2025-01-20,288.86,retail
TXN004726,CUST0322,2025-01-20,1422.44,online
