transaction_id,customer_id,date,order_value,channel
TXN-20270124-000610,CUST-10111,2027-01-24,798.85,in-store
TXN-20260519-000100,CUST-10314,2026-05-19,115.63,in-store
TXN-20280515-000906,CUST-10079,05/15/2028,945.43,online
TXN-20261023-000823,CUST-10101,2026-10-23,582.20,mobile
TXN-20250429-000550,CUST-10078,2025-04-29,290.43,online
TXN-20260409-000914,CUST-10316,2026-04-09,758.93,online
TXN-20270122-000531,CUST-10359,2027-01-22,443.17,online
TXN-20250305-000903,CUST-10450,2025-03-05,760.90,mobile
TXN-20270208-000063,CUST-10396,2027-02-08,605.67,mobile
TXN-20260622-000112,CUST-10074,2026-06-22,758.39,mobile
TXN-20271006-000264,CUST-10125,2027-10-06,199.49,mobile
TXN-20260713-000766,CUST-10171,2026-07-13,652.36,online
TXN-20280505-000602,CUST-10259,2028-05-05,208.52,mobile
TXN-20250316-000245,CUST-10348,2025-03-16,56.65,in-store
TXN-20271016-000567,CUST-10227,2027-10-16,613.67,mobile
TXN-20270226-000602,CUST-10245,2027-02-26,384.74,in-store
TXN-20261001-000169,CUST-10264,2026-10-01,844.66,in-store
TXN-20251230-000907,CUST-10299,2025-12-30,105.58,online
TXN-20250919-000844,CUST-10261,2025-09-19,318.44,in-store
TXN-20270317-000161,CUST-10304,2027-03-17,855.55,in-store
TXN-20280302-000703,CUST-10218,03/02/2028,896.78,in-store
TXN-20271112-000378,CUST-10180,2027-11-12,348.81,mobile
TXN-20270905-000323,CUST-10454,2027-09-05,961.22,mobile
TXN-20270419-000149,CUST-10490,2027-04-19,362.11,online
TXN-20270611-000742,CUST-10268,2027-06-11,361.88,online
TXN-20260717-000886,CUST-10037,2026-07-17,107.14,online
TXN-20250920-000884,CUST-10312,2025-09-20,343.06,online
TXN-20270903-000270,CUST-10193,09/03/2027,303.88,in-store
TXN-20250515-000031,CUST-10410,2025-05-15,111.36,in-store
TXN-20261128-000888,CUST-10199,2026-11-28,534.76,in-store
TXN-20280205-000925,CUST-10253,2028-02-05,83.44,in-store
TXN-20280211-000090,CUST-10294,2028-02-11,632.23,in-store
TXN-20280704-000412,CUST-10286,2028-07-04,930.99,online
TXN-20270714-000731,CUST-10371,2027-07-14,684.45,in-store
TXN-20251223-000708,CUST-10208,2025-12-23,726.38,online
TXN-20261224-000674,CUST-10001,2026-12-24,870.72,mobile
TXN-20260731-000290,CUST-10341,2026-07-31,460.97,online
TXN-20270601-000431,CUST-10179,2027-06-01,158.84,in-store
TXN-20250622-000162,CUST-10219,2025-06-22,686.80,in-store
TXN-20271021-000700,CUST-10041,2027-10-21,961.93,mobile
TXN-20251207-000228,CUST-10250,2025-12-07,853.06,in-store
TXN-20260116-000428,CUST-10494,2026-01-16,655.98,in-store
TXN-20251031-000097,CUST-10475,2025-10-31,54.05,mobile
TXN-20271205-000064,CUST-10035,2027-12-05,404.36,mobile
TXN-20271129-000868,CUST-10349,2027-11-29,451.19,mobile
TXN-20251207-000211,CUST-10351,2025-12-07,162.38,in-store
TXN-20250119-000555,CUST-10361,2025-01-19,160.30,online
TXN-20270311-000996,CUST-10488,2027-03-11,264.09,mobile
TXN-20280303-000714,CUST-10269,2028-03-03,612.14,online
TXN-20260907-000420,CUST-10279,2026-09-07,427.52,in-store
TXN-20250104-000117,CUST-10337,2025-01-04,151.57,mobile
TXN-20250707-000636,CUST-10022,2025-07-07,864.39,in-store
TXN-20250722-000065,CUST-10197,2025-07-22,276.42,in-store
TXN-20270605-000565,CUST-10034,06/05/2027,818.05,online
TXN-20280217-000272,CUST-10224,2028-02-17,682.14,online
TXN-20250224-000621,CUST-10066,2025-02-24,641.01,mobile
TXN-20260331-000632,CUST-10460,2026-03-31,804.80,mobile
TXN-20270310-000965,CUST-10478,2027-03-10,638.70,online
TXN-20270430-000475,CUST-10212,2027-04-30,574.40,online
TXN-20271215-000359,CUST-10439,2027-12-15,794.88,online
TXN-20270228-000641,CUST-10019,02/28/2027,465.30,in-store
TXN-20260411-000958,CUST-10060,2026-04-11,276.99,online
TXN-20250519-000165,CUST-10365,2025-05-19,355.62,online
TXN-20260316-000196,CUST-10346,2026-03-16,230.73,online
TXN-20271228-000730,CUST-10154,2027-12-28,447.56,in-store
TXN-20280123-000512,CUST-10160,2028-01-23,612.65,mobile
TXN-20270330-000543,CUST-10302,2027-03-30,824.20,online
TXN-20280129-000691,CUST-10007,2028-01-29,570.97,in-store
TXN-20250924-000004,CUST-10305,2025-09-24,162.92,mobile
TXN-20280525-000221,CUST-10041,2028-05-25,939.63,online
TXN-20271231-000848,CUST-10381,2027-12-31,180.76,mobile
TXN-20261004-000246,CUST-10157,2026-10-04,960.50,online
TXN-20280118-000387,CUST-10256,2028-01-18,616.47,online
TXN-20270928-000013,CUST-10095,2027-09-28,870.12,online
TXN-20251219-000576,CUST-10446,2025-12-19,891.60,mobile
TXN-20280205-000908,CUST-10331,2028-02-05,983.87,mobile
TXN-20270827-000049,CUST-10008,2027-08-27,73.92,mobile
TXN-20270521-000120,CUST-10090,2027-05-21,948.81,mobile
TXN-20261127-000873,CUST-10427,2026-11-27,977.67,in-store
TXN-20280228-000612,CUST-10087,2028-02-28,833.34,mobile
TXN-20280225-000524,CUST-10093,2028-02-25,960.33,online
TXN-20250401-000720,CUST-10280,2025-04-01,985.75,in-store
TXN-20270630-000312,CUST-10030,2027-06-30,495.13,in-store
TXN-20260303-000795,CUST-10165,2026-03-03,123.24,mobile
TXN-20250507-000806,CUST-10166,2025-05-07,133.70,in-store
TXN-20260212-000220,CUST-10100,2026-02-12,248.29,mobile
TXN-20271108-000246,CUST-10296,11/08/2027,856.67,mobile
TXN-20250621-000148,CUST-10077,2025-06-21,562.70,in-store
TXN-20250726-000192,CUST-10375,2025-07-26,65.85,in-store
TXN-20261004-000239,CUST-10298,2026-10-04,164.07,online
TXN-20250708-000658,CUST-10422,07/08/2025,547.66,online
TXN-20261018-000678,CUST-10221,2026-10-18,393.68,in-store
TXN-20260810-000593,CUST-10299,2026-08-10,271.34,online
TXN-20270304-000789,CUST-10097,2027-03-04,347.58,in-store
TXN-20260131-000874,CUST-10024,2026-01-31,921.44,mobile
TXN-20280128-000675,CUST-10060,2028-01-28,778.60,mobile
TXN-20271021-000707,CUST-10409,2027-10-21,642.05,online
TXN-20280104-000959,CUST-10327,2028-01-04,485.51,in-store
TXN-20270416-000053,CUST-10434,2027-04-16,805.62,in-store
TXN-20260115-000375,CUST-10191,2026-01-15,80.63,mobile
TXN-20250219-000481,CUST-10224,2025-02-19,323.46,online
TXN-20250122-000641,CUST-10395,2025-01-22,781.67,online
TXN-20250818-000897,CUST-10353,2025-08-18,274.92,online
TXN-20260118-000460,CUST-10030,2026-01-18,800.94,mobile
TXN-20260805-000438,CUST-10305,2026-08-05,314.56,in-store
TXN-20250414-000094,CUST-10137,2025-04-14,597.86,mobile
TXN-20270106-000074,CUST-10145,2027-01-06,173.13,online
TXN-20250704-000531,CUST-10068,2025-07-04,491.95,in-store
TXN-20280112-000184,CUST-10151,2028-01-12,982.73,mobile
TXN-20260323-000392,CUST-10302,2026-03-23,864.03,online
TXN-20251208-000231,CUST-10073,2025-12-08,598.83,online
TXN-20270226-000586,CUST-10257,2027-02-26,932.66,mobile
TXN-20261009-000380,CUST-10298,10/09/2026,424.59,online
TXN-20250213-000297,CUST-10314,02/13/2025,177.31,in-store
TXN-20280401-000593,CUST-10011,2028-04-01,911.47,mobile
TXN-20260819-000852,CUST-10059,2026-08-19,276.79,mobile
TXN-20250817-000850,CUST-10202,08/17/2025,884.70,online
TXN-20280328-000484,CUST-10205,2028-03-28,402.14,in-store
TXN-20280222-000433,CUST-10345,2028-02-22,568.31,online
TXN-20250509-000859,CUST-10147,2025-05-09,447.00,mobile
TXN-20270221-000431,CUST-10326,2027-02-21,251.19,online
TXN-20271201-000949,CUST-10265,2027-12-01,304.80,mobile
TXN-20280530-000350,CUST-10165,2028-05-30,688.60,in-store
TXN-20250110-000292,CUST-10120,2025-01-10,754.93,mobile
TXN-20280115-000293,CUST-10373,2028-01-15,310.13,in-store
TXN-20250304-000868,CUST-10446,2025-03-04,521.09,in-store
TXN-20280526-000259,CUST-10399,2028-05-26,154.60,mobile
TXN-20251216-000482,CUST-10477,2025-12-16,508.96,in-store
TXN-20251118-000655,CUST-10090,2025-11-18,962.78,online
TXN-20250920-000872,CUST-10116,2025-09-20,412.14,online
TXN-20261201-000982,CUST-10020,2026-12-01,535.39,online
TXN-20270211-000140,CUST-10135,2027-02-11,538.85,mobile
TXN-20251213-000383,CUST-10246,2025-12-13,93.89,mobile
TXN-20260401-000658,CUST-10118,2026-04-01,398.90,mobile
TXN-20250720-000019,CUST-10493,2025-07-20,445.75,online
TXN-20270622-000060,CUST-10451,2027-06-22,716.86,in-store
TXN-20270119-000455,CUST-10361,2027-01-19,258.91,mobile
TXN-20261010-000430,CUST-10498,2026-10-10,748.72,online
TXN-20270825-000003,CUST-10035,2027-08-25,527.49,in-store
TXN-20271014-000500,CUST-10137,2027-10-14,293.80,online
TXN-20260627-000284,CUST-10228,2026-06-27,451.48,online
TXN-20260107-000158,CUST-10357,2026-01-07,675.90,in-store
TXN-20270214-000231,CUST-10190,2027-02-14,895.40,online
TXN-20260125-000680,CUST-10451,01/25/2026,412.00,online
TXN-20251209-000285,CUST-10288,12/09/2025,413.94,online
TXN-20271226-000676,CUST-10424,2027-12-26,103.66,mobile
TXN-20280611-000737,CUST-10444,2028-06-11,217.52,in-store
TXN-20251030-000078,CUST-10305,2025-10-30,977.56,in-store
TXN-20260328-000538,CUST-10104,2026-03-28,741.59,mobile
TXN-20251219-000577,CUST-10450,2025-12-19,842.74,mobile
TXN-20250417-000193,CUST-10129,2025-04-17,332.66,online
TXN-20250702-000467,CUST-10250,2025-07-02,672.58,online
TXN-20271215-000363,CUST-10414,2027-12-15,646.61,mobile
TXN-20270430-000486,CUST-10391,2027-04-30,446.48,mobile
TXN-20270531-000404,CUST-10225,2027-05-31,689.33,in-store
TXN-20270405-000732,CUST-10352,2027-04-05,557.13,online
TXN-20270624-000134,CUST-10070,2027-06-24,282.85,online
TXN-20270126-000652,CUST-10025,2027-01-26,796.87,online
TXN-20270812-000597,CUST-10189,2027-08-12,607.87,in-store
TXN-20261109-000336,CUST-10126,11/09/2026,874.61,mobile
TXN-20250507-000780,CUST-10321,2025-05-07,846.80,online
TXN-20270622-000062,CUST-10367,2027-06-22,964.78,mobile
TXN-20280215-000200,CUST-10112,2028-02-15,541.20,in-store
TXN-20280322-000287,CUST-10208,2028-03-22,680.55,online
TXN-20261116-000547,CUST-10171,2026-11-16,316.92,mobile
TXN-20270503-000585,CUST-10365,2027-05-03,188.12,mobile
TXN-20261218-000492,CUST-10414,2026-12-18,908.50,online
TXN-20250628-000348,CUST-10096,2025-06-28,402.41,in-store
TXN-20250522-000230,CUST-10139,2025-05-22,169.42,in-store
TXN-20271125-000756,CUST-10027,2027-11-25,819.45,mobile
TXN-20260512-000908,CUST-10404,2026-05-12,823.14,in-store
TXN-20260421-000271,CUST-10282,2026-04-21,792.07,online
TXN-20261119-000614,CUST-10341,11/19/2026,396.88,in-store
TXN-20250510-000876,CUST-10037,05/10/2025,178.46,online
TXN-20270225-000555,CUST-10163,2027-02-25,420.92,mobile
TXN-20260928-000066,CUST-10235,2026-09-28,305.17,in-store
TXN-20250406-000860,CUST-10033,2025-04-06,376.00,online
TXN-20280402-000616,CUST-10318,2028-04-02,339.27,in-store
TXN-20260512-000902,CUST-10490,2026-05-12,800.61,online
TXN-20261019-000681,CUST-10067,2026-10-19,339.55,mobile
TXN-20260823-000997,CUST-10302,2026-08-23,396.63,mobile
TXN-20260124-000643,CUST-10153,2026-01-24,300.18,in-store
TXN-20270318-000193,CUST-10482,03/18/2027,626.85,in-store
TXN-20270825-000990,CUST-10223,2027-08-25,990.59,online
TXN-20270711-000647,CUST-10348,2027-07-11,434.70,mobile
TXN-20270528-000330,CUST-10409,2027-05-28,833.38,mobile
TXN-20260126-000716,CUST-10500,2026-01-26,809.42,in-store
TXN-20270629-000294,CUST-10365,2027-06-29,916.32,online
TXN-20280803-000314,CUST-10490,2028-08-03,292.04,in-store
TXN-20280718-000828,CUST-10186,07/18/2028,450.10,mobile
TXN-20251124-000824,CUST-10489,2025-11-24,423.96,in-store
TXN-20251025-000914,CUST-10363,2025-10-25,991.44,mobile
TXN-20280214-000185,CUST-10324,2028-02-14,411.06,online
TXN-20261102-000120,CUST-10448,2026-11-02,329.56,in-store
TXN-20251017-000694,CUST-10481,2025-10-17,71.96,in-store
TXN-20250921-000916,CUST-10478,2025-09-21,426.98,online
TXN-20270207-000025,CUST-10119,2027-02-07,968.12,mobile
TXN-20280723-000985,CUST-10030,2028-07-23,510.38,mobile
TXN-20260420-000238,CUST-10477,2026-04-20,329.65,online
TXN-20270621-000045,CUST-10142,2027-06-21,541.73,in-store
TXN-20280609-000672,CUST-10076,2028-06-09,312.68,in-store
TXN-20260308-000939,CUST-10456,2026-03-08,845.01,online
TXN-20260917-000745,CUST-10079,2026-09-17,550.75,online
TXN-20261009-000405,CUST-10364,2026-10-09,172.07,online
TXN-20280508-000697,CUST-10050,2028-05-08,822.37,online
TXN-20270202-000867,CUST-10185,2027-02-02,422.28,online
TXN-20280627-000211,CUST-10375,2028-06-27,800.07,online
TXN-20250912-000624,CUST-10189,2025-09-12,630.10,online
TXN-20280419-000140,CUST-10041,2028-04-19,662.83,mobile
TXN-20280729-000165,CUST-10005,2028-07-29,986.30,mobile
TXN-20250329-000627,CUST-10039,2025-03-29,258.55,in-store
TXN-20261018-000658,CUST-10307,2026-10-18,462.88,mobile
TXN-20260703-000441,CUST-10184,2026-07-03,497.86,online
TXN-20270228-000653,CUST-10343,2027-02-28,701.64,mobile
TXN-20270211-000136,CUST-10212,2027-02-11,810.28,mobile
TXN-20280414-000996,CUST-10227,2028-04-14,105.98,in-store
TXN-20280303-000734,CUST-10318,2028-03-03,620.01,online
TXN-20250214-000346,CUST-10285,2025-02-14,324.71,mobile
TXN-20250223-000605,CUST-10336,02/23/2025,766.05,online
TXN-20270322-000305,CUST-10228,2027-03-22,666.45,in-store
TXN-20261127-000857,CUST-10445,2026-11-27,731.78,mobile
TXN-20260805-000431,CUST-10421,2026-08-05,989.65,mobile
TXN-20260903-000303,CUST-10233,2026-09-03,71.80,mobile
TXN-20261216-000425,CUST-10009,2026-12-16,285.59,mobile
TXN-20260502-000608,CUST-10372,2026-05-02,877.99,mobile
TXN-20260513-000924,CUST-10276,2026-05-13,845.42,mobile
TXN-20250307-000955,CUST-10384,2025-03-07,539.19,in-store
TXN-20260922-000894,CUST-10278,2026-09-22,109.45,in-store
TXN-20250720-000028,CUST-10143,2025-07-20,232.30,online
TXN-20250207-000130,CUST-10147,2025-02-07,878.32,in-store
TXN-20270430-000480,CUST-10408,2027-04-30,308.10,in-store
TXN-20270517-000989,CUST-10188,2027-05-17,87.78,in-store
TXN-20250928-000100,CUST-10377,2025-09-28,58.52,in-store
TXN-20280705-000446,CUST-10252,2028-07-05,465.64,in-store
TXN-20250714-000848,CUST-10378,2025-07-14,814.56,online
TXN-20251205-000160,CUST-10159,12/05/2025,196.52,in-store
TXN-20270706-000494,CUST-10390,2027-07-06,450.36,mobile
TXN-20260920-000839,CUST-10257,2026-09-20,925.54,mobile
TXN-20250811-000677,CUST-10288,2025-08-11,164.05,in-store
TXN-20270428-000431,CUST-10076,2027-04-28,217.63,online
TXN-20250625-000250,CUST-10325,06/25/2025,601.66,mobile
TXN-20250129-000858,CUST-10222,2025-01-29,488.94,online
TXN-20270105-000021,CUST-10234,2027-01-05,847.03,mobile
TXN-20260803-000378,CUST-10258,2026-08-03,895.09,online
TXN-20271216-000395,CUST-10043,2027-12-16,672.27,mobile
TXN-20250519-000157,CUST-10272,2025-05-19,68.17,mobile
TXN-20250207-000135,CUST-10334,2025-02-07,401.90,in-store
TXN-20271227-000714,CUST-10366,2027-12-27,583.07,in-store
TXN-20280208-000993,CUST-10206,2028-02-08,573.56,in-store
TXN-20280127-000630,CUST-10333,2028-01-27,888.17,online
TXN-20270415-000044,CUST-10175,2027-04-15,896.39,online
TXN-20250607-000735,CUST-10182,2025-06-07,168.94,online
TXN-20271203-000992,CUST-10046,2027-12-03,417.37,online
TXN-20251105-000244,CUST-10115,2025-11-05,441.59,online
TXN-20271220-000491,CUST-10281,2027-12-20,796.49,online
TXN-20270423-000280,CUST-10425,2027-04-23,189.37,mobile
TXN-20280218-000305,CUST-10346,2028-02-18,328.39,online
TXN-20251015-000632,CUST-10324,2025-10-15,504.52,in-store
TXN-20270917-000681,CUST-10096,2027-09-17,837.94,mobile
TXN-20270805-000398,CUST-10255,2027-08-05,113.54,mobile
TXN-20260618-000997,CUST-10190,2026-06-18,338.96,in-store
TXN-20271214-000335,CUST-10285,12/14/2027,486.63,mobile
TXN-20270501-000520,CUST-10310,05/01/2027,574.26,online
TXN-20260326-000480,CUST-10281,2026-03-26,978.62,in-store
TXN-20270417-000094,CUST-10015,2027-04-17,375.34,mobile
TXN-20270426-000362,CUST-10329,2027-04-26,83.29,online
TXN-20260808-000532,CUST-10128,2026-08-08,384.00,in-store
TXN-20270102-000953,CUST-10447,2027-01-02,881.35,in-store
TXN-20250829-000202,CUST-10255,2025-08-29,302.23,mobile
TXN-20260625-000208,CUST-10421,2026-06-25,964.90,in-store
TXN-20260906-000417,CUST-10179,2026-09-06,363.18,in-store
TXN-20280324-000367,CUST-10420,2028-03-24,816.53,online
TXN-20260129-000813,CUST-10479,2026-01-29,738.02,online
TXN-20270213-000205,CUST-10491,02/13/2027,174.04,mobile
TXN-20270516-000965,CUST-10031,2027-05-16,610.61,online
TXN-20260524-000250,CUST-10016,2026-05-24,76.25,online
TXN-20270110-000199,CUST-10177,2027-01-10,112.98,in-store
TXN-20271008-000327,CUST-10417,2027-10-08,720.84,mobile
TXN-20270310-000954,CUST-10426,2027-03-10,607.47,in-store
TXN-20270821-000872,CUST-10041,2027-08-21,181.18,mobile
TXN-20251122-000766,CUST-10491,2025-11-22,910.12,online
TXN-20271104-000136,CUST-10217,11/04/2027,174.41,mobile
TXN-20280127-000657,CUST-10441,2028-01-27,217.19,mobile
TXN-20250830-000232,CUST-10069,2025-08-30,109.22,online
TXN-20270816-000727,CUST-10032,2027-08-16,867.19,mobile
TXN-20270114-000316,CUST-10461,2027-01-14,970.68,online
TXN-20271028-000903,CUST-10304,2027-10-28,540.41,online
TXN-20260827-000111,CUST-10217,2026-08-27,561.77,online
TXN-20250531-000527,CUST-10141,2025-05-31,993.69,mobile
TXN-20280515-000923,CUST-10395,2028-05-15,833.40,in-store
TXN-20250925-000034,CUST-10419,2025-09-25,868.63,mobile
TXN-20270920-000785,CUST-10335,09/20/2027,172.54,online
TXN-20261220-000568,CUST-10019,2026-12-20,365.58,in-store
TXN-20250728-000247,CUST-10198,2025-07-28,293.12,online
TXN-20270209-000071,CUST-10298,02/09/2027,855.61,online
TXN-20280514-000877,CUST-10378,2028-05-14,579.96,in-store
TXN-20250808-000583,CUST-10208,2025-08-08,908.97,online
TXN-20260504-000669,CUST-10138,2026-05-04,281.85,mobile
TXN-20260519-000100,CUST-10314,2026-05-19,115.63,in-store
TXN-20280203-000853,CUST-10068,2028-02-03,814.60,online
TXN-20271031-000991,CUST-10031,2027-10-31,54.91,in-store
TXN-20271130-000903,CUST-10154,2027-11-30,347.66,mobile
TXN-20261224-000679,CUST-10247,2026-12-24,178.68,in-store
TXN-20271120-000612,CUST-10399,2027-11-20,661.37,online
TXN-20251111-000427,CUST-10395,2025-11-11,638.16,online
TXN-20270708-000544,CUST-10014,2027-07-08,932.34,online
TXN-20280125-000599,CUST-10219,2028-01-25,490.08,in-store
TXN-20270429-000456,CUST-10336,2027-04-29,920.33,mobile
TXN-20270823-000932,CUST-10269,2027-08-23,185.66,in-store
TXN-20270726-000103,CUST-10028,2027-07-26,679.80,mobile
TXN-20270212-000174,CUST-10038,2027-02-12,858.52,mobile
TXN-20250322-000419,CUST-10063,2025-03-22,119.69,mobile
TXN-20270324-000378,CUST-10322,03/24/2027,843.36,mobile
TXN-20271220-000501,CUST-10149,2027-12-20,416.31,mobile
TXN-20280224-000494,CUST-10449,2028-02-24,234.70,in-store
TXN-20270908-000426,CUST-10187,2027-09-08,634.42,online
TXN-20280306-000808,CUST-10469,2028-03-06,153.44,mobile
TXN-20280727-000099,CUST-10217,2028-07-27,418.64,mobile
TXN-20250914-000685,CUST-10065,09/14/2025,60.34,online
TXN-20280506-000645,CUST-10029,2028-05-06,670.94,in-store
TXN-20271116-000488,CUST-10325,2027-11-16,218.70,mobile
TXN-20271027-000881,CUST-10301,10/27/2027,66.64,in-store
TXN-20250116-000474,CUST-10177,2025-01-16,143.07,mobile
TXN-20280524-000182,CUST-10057,2028-05-24,113.94,mobile
TXN-20251125-000862,CUST-10380,2025-11-25,228.68,mobile
TXN-20270926-000942,CUST-10076,2027-09-26,477.80,online
TXN-20271025-000830,CUST-10446,2027-10-25,863.15,in-store
TXN-20250909-000538,CUST-10134,2025-09-09,186.29,online
TXN-20280414-000976,CUST-10314,2028-04-14,308.69,in-store
TXN-20280111-000159,CUST-10086,2028-01-11,734.82,mobile
TXN-20270328-000486,CUST-10198,2027-03-28,186.22,online
TXN-20250414-000093,CUST-10389,2025-04-14,915.86,in-store
TXN-20260607-000667,CUST-10454,2026-06-07,276.03,online
TXN-20280403-000651,CUST-10139,2028-04-03,613.74,mobile
TXN-20280406-000755,CUST-10269,2028-04-06,747.59,online
TXN-20260708-000608,CUST-10231,2026-07-08,697.12,mobile
TXN-20280508-000709,CUST-10097,2028-05-08,990.78,online
TXN-20271119-000578,CUST-10156,2027-11-19,208.22,mobile
TXN-20261214-000387,CUST-10270,2026-12-14,956.61,mobile
TXN-20260803-000381,CUST-10409,2026-08-03,809.93,in-store
TXN-20251121-000725,CUST-10277,2025-11-21,998.31,mobile
TXN-20261023-000807,CUST-10354,10/23/2026,498.49,in-store
TXN-20250512-000947,CUST-10091,2025-05-12,130.65,online
TXN-20250228-000747,CUST-10500,2025-02-28,984.18,in-store
TXN-20270711-000632,CUST-10440,2027-07-11,885.11,mobile
TXN-20270524-000203,CUST-10149,2027-05-24,583.63,online
TXN-20270702-000376,CUST-10013,2027-07-02,140.62,in-store
TXN-20270714-000730,CUST-10159,2027-07-14,65.34,mobile
TXN-20260827-000119,CUST-10287,2026-08-27,81.10,mobile
TXN-20260615-000909,CUST-10043,2026-06-15,855.72,online
TXN-20251229-000860,CUST-10071,2025-12-29,485.63,mobile
TXN-20260326-000475,CUST-10439,2026-03-26,442.43,mobile
TXN-20260107-000147,CUST-10189,2026-01-07,920.18,in-store
TXN-20261212-000328,CUST-10190,2026-12-12,578.09,mobile
TXN-20280201-000797,CUST-10057,2028-02-01,437.51,online
TXN-20270824-000954,CUST-10379,2027-08-24,932.59,mobile
TXN-20261007-000345,CUST-10114,2026-10-07,654.88,in-store
TXN-20260414-000042,CUST-10390,2026-04-14,275.49,mobile
TXN-20251017-000681,CUST-10268,2025-10-17,88.38,in-store
TXN-20270224-000532,CUST-10065,2027-02-24,835.01,in-store
TXN-20280305-000773,CUST-10464,2028-03-05,236.17,online
TXN-20260820-000891,CUST-10432,2026-08-20,127.13,online
TXN-20260501-000568,CUST-10380,2026-05-01,686.86,mobile
TXN-20250820-000945,CUST-10262,2025-08-20,691.69,online
TXN-20270627-000227,CUST-10413,2027-06-27,774.79,mobile
TXN-20250117-000504,CUST-10083,01/17/2025,682.53,online
TXN-20270110-000192,CUST-10489,2027-01-10,316.84,in-store
TXN-20260515-000984,CUST-10074,2026-05-15,327.26,in-store
TXN-20270418-000118,CUST-10417,04/18/2027,423.09,in-store
TXN-20270211-000156,CUST-10058,2027-02-11,579.50,mobile
TXN-20271116-000480,CUST-10114,2027-11-16,105.82,online
TXN-20260310-000015,CUST-10061,03/10/2026,610.22,online
TXN-20280525-000224,CUST-10140,2028-05-25,563.28,online
TXN-20250812-000691,CUST-10282,2025-08-12,994.35,in-store
TXN-20271007-000284,CUST-10198,2027-10-07,713.48,mobile
TXN-20250112-000349,CUST-10326,2025-01-12,72.33,online
TXN-20250712-000771,CUST-10421,2025-07-12,224.07,online
TXN-20251226-000799,CUST-10340,2025-12-26,103.55,in-store
TXN-20280206-000941,CUST-10472,2028-02-06,216.36,online
TXN-20260917-000739,CUST-10293,2026-09-17,549.52,online
TXN-20260401-000655,CUST-10320,2026-04-01,372.91,in-store
TXN-20250523-000285,CUST-10462,2025-05-23,620.64,mobile
TXN-20270709-000579,CUST-10250,2027-07-09,896.44,mobile
TXN-20280306-000823,CUST-10083,2028-03-06,186.61,in-store
TXN-20251130-000002,CUST-10196,2025-11-30,200.81,mobile
TXN-20280211-000097,CUST-10338,2028-02-11,613.06,online
TXN-20260828-000146,CUST-10375,2026-08-28,534.29,online
TXN-20280407-000773,CUST-10162,2028-04-07,310.34,online
TXN-20250614-000926,CUST-10448,2025-06-14,656.35,mobile
TXN-20280118-000369,CUST-10058,2028-01-18,299.48,online
TXN-20260817-000817,CUST-10285,2026-08-17,779.72,in-store
TXN-20260904-000349,CUST-10122,2026-09-04,590.38,in-store
TXN-20250805-000499,CUST-10429,2025-08-05,91.73,in-store
TXN-20250513-000961,CUST-10116,2025-05-13,263.88,mobile
TXN-20260517-000059,CUST-10261,2026-05-17,567.26,in-store
TXN-20270309-000939,CUST-10167,2027-03-09,288.92,online
TXN-20251011-000517,CUST-10185,10/11/2025,408.29,mobile
TXN-20270716-000788,CUST-10057,2027-07-16,606.43,mobile
TXN-20250803-000434,CUST-10051,2025-08-03,440.69,in-store
TXN-20250420-000279,CUST-10039,2025-04-20,875.41,in-store
TXN-20261216-000428,CUST-10209,2026-12-16,60.76,in-store
TXN-20251119-000688,CUST-10025,2025-11-19,173.80,in-store
TXN-20250103-000077,CUST-10144,2025-01-03,178.81,mobile
TXN-20251221-000639,CUST-10192,2025-12-21,271.00,online
TXN-20270623-000111,CUST-10118,2027-06-23,956.59,in-store
TXN-20261002-000172,CUST-10118,2026-10-02,373.16,mobile
TXN-20251002-000220,CUST-10362,2025-10-02,872.36,mobile
TXN-20260630-000358,CUST-10200,2026-06-30,942.91,online
TXN-20250106-000167,CUST-10059,2025-01-06,822.74,in-store
TXN-20270722-000975,CUST-10383,2027-07-22,224.12,in-store
TXN-20270927-000973,CUST-10422,2027-09-27,838.81,mobile
TXN-20260929-000107,CUST-10399,2026-09-29,402.62,mobile
TXN-20261107-000252,CUST-10136,2026-11-07,995.66,in-store
TXN-20260731-000294,CUST-10055,2026-07-31,902.83,online
TXN-20271127-000803,CUST-10353,2027-11-27,998.69,mobile
TXN-20270609-000685,CUST-10251,2027-06-09,52.35,in-store
TXN-20250527-000382,CUST-10434,05/27/2025,306.30,mobile
TXN-20260306-000874,CUST-10409,2026-03-06,810.66,mobile
TXN-20250805-000486,CUST-10004,2025-08-05,982.15,online
TXN-20250505-000747,CUST-10033,2025-05-05,265.54,mobile
TXN-20271120-000613,CUST-10438,2027-11-20,952.31,in-store
TXN-20280616-000865,CUST-10067,2028-06-16,965.38,mobile
TXN-20250923-000969,CUST-10135,2025-09-23,718.37,in-store
TXN-20250611-000840,CUST-10218,2025-06-11,643.46,mobile
TXN-20280225-000515,CUST-10152,2028-02-25,889.61,mobile
TXN-20250530-000474,CUST-10452,2025-05-30,693.38,mobile
TXN-20270417-000101,CUST-10181,2027-04-17,621.10,mobile
TXN-20270222-000478,CUST-10180,2027-02-22,903.88,in-store
TXN-20270609-000677,CUST-10225,2027-06-09,955.05,online
TXN-20271229-000763,CUST-10487,2027-12-29,439.79,in-store
TXN-20271213-000281,CUST-10400,2027-12-13,629.35,mobile
TXN-20260430-000523,CUST-10360,2026-04-30,641.04,online
