date,strategy_return_pct,benchmark_return_pct,excess_return_pct,rolling_vol_30d,drawdown_pct,synthetic_aug,fee_adj_return_pct
2019-06-11,-0.005632,-0.004482,-0.001151,9.844,-0.0317,0,
2019-06-12,0.015267,0.010459,0.004808,12.647,-0.0165,0,
2019-06-13,0.013393,0.008972,0.00442,9.5769,-0.0031,0,
2019-06-14,-0.004567,0.000433,-0.005,8.3784,-0.0076,1,
2019-06-17,0.006198,-0.006517,0.012715,10.2641,-0.0014,0,
2019-06-18,0.010652,0.003607,0.007045,12.4314,0.0,0,
2019-06-19,-0.004409,0.000448,-0.004857,9.3845,-0.0044,0,
2019-06-20,-0.001376,0.008548,-0.009923,10.5731,-0.0058,0,
2019-06-21,-0.017172,-0.009637,-0.007535,8.7482,-0.023,1,
2019-06-24,-0.002982,-0.000569,-0.002412,10.3285,-0.0259,0,
2019-06-25,-0.002189,0.001152,-0.003342,11.2589,-0.0281,0,
2019-06-26,0.006731,0.007838,-0.001107,10.5645,-0.0214,0,
2019-06-27,0.001375,-0.007957,0.009333,10.5068,-0.02,0,
2019-06-28,0.003276,-0.000151,0.003427,11.2435,-0.0167,0,
2019-07-01,-0.01417,-0.00614,-0.00803,10.311,-0.0309,0,
2019-07-02,-0.002069,0.002757,-0.004825,10.8794,-0.033,0,
2019-07-03,0.025216,0.014303,0.010914,10.1861,-0.0078,0,
2019-07-04,0.011985,0.001253,0.010732,7.5344,0.0,1,
2019-07-05,-0.003907,0.002641,-0.006548,9.9271,-0.0039,0,
2019-07-08,0.010127,0.00498,0.005147,10.7056,0.0,0,
2019-07-09,0.0083,0.001433,0.006867,5.8441,0.0,1,
2019-07-10,-0.006136,-0.012662,0.006526,10.4868,-0.0061,0,
2019-07-11,0.005335,0.003388,0.001947,9.5347,-0.0008,1,
2019-07-12,-0.00282,0.004016,-0.006836,8.8703,-0.0036,0,
2019-07-15,-0.009729,-0.001587,-0.008142,10.5854,-0.0133,0,
2019-07-16,0.004981,0.002561,0.00242,11.0059,-0.0084,0,
2019-07-17,0.004678,0.001928,0.002751,10.9099,-0.0037,0,
2019-07-18,-0.006825,-0.004241,-0.002584,7.0378,-0.0105,1,
2019-07-19,-0.001126,-0.008556,0.00743,9.4217,-0.0116,0,
2019-07-22,0.00173,-0.00298,0.004711,11.243,-0.0099,0,
2019-07-23,-0.017967,-0.012311,-0.005656,10.3385,-0.0279,0,
2019-07-24,-0.016994,-0.00928,-0.007714,8.7528,-0.0449,1,
2019-07-25,0.009611,-0.002583,0.012194,11.4165,-0.0353,0,
2019-07-26,-0.004484,-0.00396,-0.000524,7.9876,-0.0397,1,
2019-07-29,0.010287,0.007782,0.002506,10.3805,-0.0295,0,
2019-07-30,-0.002797,-0.004458,0.001661,11.804,-0.0323,0,
2019-07-31,-0.000636,-0.002718,0.002083,12.4813,-0.0329,0,
2019-08-01,-0.000219,0.008842,-0.009061,9.931,-0.0331,0,
2019-08-02,-0.009023,-0.003922,-0.005101,8.9894,-0.0421,0,
2019-08-05,0.012154,0.006405,0.00575,10.2568,-0.03,0,
2019-08-06,2.2e-05,-0.001736,0.001758,7.5645,-0.03,1,
2019-08-07,0.01255,0.007061,0.005489,9.8554,-0.0174,0,
2019-08-08,0.006737,0.009086,-0.002349,10.4018,-0.0107,0,
2019-08-09,-0.0093,-0.010591,0.00129,9.0408,-0.02,0,
2019-08-12,0.001109,0.003821,-0.002711,9.7315,-0.0189,0,
2019-08-13,-0.011356,-0.008253,-0.003103,10.6786,-0.0302,0,
2019-08-14,0.017261,0.019551,-0.00229,9.9219,-0.013,0,
2019-08-15,0.003855,0.010506,-0.006652,9.9127,-0.0091,0,
2019-08-16,-0.002809,0.001552,-0.004362,10.3095,-0.0119,0,
2019-08-19,-0.005454,-0.005156,-0.000298,11.2758,-0.0174,0,
2019-08-20,0.012854,0.003665,0.009189,7.9198,-0.0045,1,
2019-08-21,0.014156,0.013456,0.000699,10.1498,0.0,0,
2019-08-22,-0.006007,-0.005701,-0.000306,10.2846,-0.006,0,
2019-08-23,-0.002379,-0.001818,-0.000561,9.6532,-0.0084,0,
2019-08-26,-0.009181,-0.012564,0.003382,9.9451,-0.0176,0,
2019-08-27,-0.001236,-0.002855,0.001618,11.4909,-0.0188,0,
2019-08-28,-0.011,-0.01219,0.001191,10.6733,-0.0298,0,
2019-08-29,-0.003376,-0.001568,-0.001808,9.8249,-0.0332,0,
2019-08-30,0.000857,0.000689,0.000169,9.8905,-0.0323,0,
2019-09-02,0.005482,-0.000371,0.005852,10.1033,-0.0268,0,
2019-09-03,0.009236,0.003774,0.005461,11.9016,-0.0176,0,
2019-09-04,-0.01239,-0.011409,-0.000981,9.8915,-0.03,0,
2019-09-05,-0.00057,0.002824,-0.003393,11.1474,-0.0306,0,
2019-09-06,-0.012348,-0.008218,-0.00413,11.0685,-0.0429,0,
2019-09-09,-0.001552,0.004948,-0.0065,9.9641,-0.0445,0,
2019-09-10,0.001174,0.001561,-0.000387,7.2364,-0.0433,1,
2019-09-11,0.018261,0.007413,0.010848,10.4686,-0.025,0,
2019-09-12,0.015191,0.014485,0.000706,8.8188,-0.0098,1,
2019-09-13,0.008164,0.012402,-0.004238,9.5094,-0.0017,0,
2019-09-16,0.002566,0.001845,0.000721,7.7111,0.0,1,
2019-09-17,0.009124,0.002638,0.006487,10.4917,0.0,0,
2019-09-18,0.008163,0.001632,0.006532,8.402,0.0,1,
2019-09-19,0.010084,0.000987,0.009097,7.665,0.0,1,
2019-09-20,-0.010165,-0.010799,0.000634,11.3248,-0.0102,0,
2019-09-23,-0.008371,-0.013305,0.004934,12.2856,-0.0185,0,
2019-09-24,0.018098,0.007451,0.010647,8.7184,-0.0004,1,
2019-09-25,-0.007888,-0.004984,-0.002903,10.3392,-0.0083,0,
2019-09-26,-0.006265,-0.007687,0.001421,8.8214,-0.0146,1,
2019-09-27,0.005923,0.000869,0.005054,8.586,-0.0087,1,
2019-09-30,0.005753,0.009347,-0.003594,6.3499,-0.0029,1,
2019-10-01,0.00151,0.00245,-0.000941,9.7816,-0.0014,0,
2019-10-02,0.00622,-0.001062,0.007282,10.8417,0.0,0,
2019-10-03,0.002704,-0.008596,0.011299,10.0253,0.0,0,
2019-10-04,5.2e-05,-0.00262,0.002672,11.6705,0.0,0,
2019-10-07,0.006413,-0.001919,0.008333,9.3621,0.0,0,
2019-10-08,-0.000786,-0.006546,0.00576,9.0757,-0.0008,0,
2019-10-09,0.000439,-0.006849,0.007288,10.4486,-0.0003,0,
2019-10-10,0.000991,0.003079,-0.002088,8.1444,0.0,1,
2019-10-11,-0.006452,-0.009908,0.003456,9.7781,-0.0065,0,
2019-10-14,-0.005305,-0.005818,0.000513,9.9869,-0.0118,0,
2019-10-15,0.017982,0.001678,0.016304,8.8105,0.0,0,
2019-10-16,0.002804,0.003196,-0.000392,9.9934,0.0,0,
2019-10-17,0.011539,0.005154,0.006385,10.8337,0.0,0,
2019-10-18,0.004508,0.004951,-0.000443,7.7416,0.0,1,
2019-10-21,-0.013641,-0.01341,-0.000231,10.5615,-0.0136,0,
2019-10-22,0.000172,-0.003569,0.003741,9.1387,-0.0135,0,
2019-10-23,-0.004283,-0.001688,-0.002594,10.167,-0.0178,0,
2019-10-24,-0.007801,-0.003942,-0.003858,10.483,-0.0255,0,
2019-10-25,-0.0143,-0.013994,-0.000306,9.9603,-0.0398,0,
2019-10-28,-0.003905,-0.010101,0.006196,10.9072,-0.0437,0,
2019-10-29,-0.002975,0.003054,-0.006029,11.0399,-0.0467,0,
2019-10-30,0.011391,0.001876,0.009515,11.3592,-0.0353,0,
2019-10-31,0.005879,0.000431,0.005448,7.5173,-0.0295,1,
2019-11-01,0.002941,0.001125,0.001816,11.6769,-0.0265,0,
2019-11-04,0.009808,0.00585,0.003958,10.9047,-0.0167,0,
2019-11-05,-0.001041,0.002237,-0.003278,10.9439,-0.0178,0,
2019-11-06,0.009336,0.001502,0.007834,11.8608,-0.0084,0,
2019-11-07,0.005243,0.004854,0.00039,9.5229,-0.0032,0,
2019-11-08,0.002822,-0.000868,0.00369,10.7608,-0.0004,0,
2019-11-11,-0.009895,-0.000377,-0.009517,10.7432,-0.0103,0,
2019-11-12,-0.013567,-0.004039,-0.009528,8.728,-0.0238,1,
2019-11-13,0.015843,0.002784,0.013058,10.7662,-0.008,0,
2019-11-14,0.003336,-0.003559,0.006894,10.9484,-0.0046,0,
2019-11-15,-0.016221,-0.012866,-0.003355,8.7778,-0.0209,0,
2019-11-18,0.007863,0.011085,-0.003222,10.0465,-0.013,0,
2019-11-19,0.01564,0.013527,0.002113,11.034,0.0,0,
2019-11-20,0.005274,0.00948,-0.004206,10.3382,0.0,0,
2019-11-21,-0.010169,-0.001436,-0.008733,10.5895,-0.0102,0,
2019-11-22,-0.008966,-0.008678,-0.000288,10.7978,-0.0191,0,
2019-11-25,0.000457,-0.001204,0.001662,7.7167,-0.0187,1,
2019-11-26,0.010984,0.001252,0.009732,10.8934,-0.0077,0,
2019-11-27,0.007778,-0.00334,0.011118,6.413,0.0,1,
2019-11-28,0.000348,-0.005292,0.00564,10.0123,0.0,0,
2019-11-29,0.003151,-0.00111,0.004261,9.2677,0.0,0,
2019-12-02,0.009047,0.01102,-0.001974,11.4397,0.0,0,
2019-12-03,0.00038,-0.011396,0.011776,10.1636,0.0,0,
2019-12-04,-0.001426,0.003081,-0.004507,9.8178,-0.0014,0,
2019-12-05,-0.010413,-0.005518,-0.004895,11.5057,-0.0118,0,
2019-12-06,-0.014529,-0.007309,-0.007219,12.2331,-0.0264,0,
2019-12-09,-0.011914,-0.015335,0.003421,11.2538,-0.0383,0,
2019-12-10,-0.010572,-0.0064,-0.004173,10.3442,-0.0488,0,
2019-12-11,0.006982,0.006003,0.000979,10.3896,-0.0419,0,
2019-12-12,0.012257,0.00593,0.006326,9.8117,-0.0296,0,
2019-12-13,0.024005,0.017333,0.006672,7.4366,-0.0056,1,
2019-12-16,0.013867,0.00543,0.008437,9.1418,0.0,1,
2019-12-17,0.007313,0.008769,-0.001457,9.232,0.0,1,
2019-12-18,-0.00783,0.001375,-0.009205,10.2932,-0.0078,0,
2019-12-19,0.009748,0.014592,-0.004844,10.7036,0.0,0,
2019-12-20,-0.012893,-0.017613,0.00472,9.2527,-0.0129,0,
2019-12-23,0.002492,0.000436,0.002057,12.2079,-0.0104,0,
2019-12-24,0.008441,0.005424,0.003018,7.7998,-0.002,1,
2019-12-25,-0.016503,-0.013287,-0.003217,6.9287,-0.0185,1,
2019-12-26,0.001395,-0.008037,0.009432,7.5008,-0.0171,1,
2019-12-27,-0.007484,-0.007605,0.000121,10.1007,-0.0246,0,
2019-12-30,0.010933,0.009915,0.001018,9.609,-0.0136,0,
2019-12-31,0.00123,0.001723,-0.000493,6.6165,-0.0124,1,
2020-01-01,-0.01263,-0.009369,-0.003261,10.8558,-0.025,0,
2020-01-02,0.000413,-0.002258,0.002671,9.6798,-0.0246,0,
2020-01-03,0.015629,0.009253,0.006376,10.7372,-0.009,0,
2020-01-06,-0.004121,-0.000991,-0.00313,11.5701,-0.0131,0,
2020-01-07,-0.010093,-0.006537,-0.003556,9.6302,-0.0232,0,
2020-01-08,-0.016047,-0.008756,-0.007292,9.5819,-0.0392,0,
2020-01-09,-0.000154,0.000442,-0.000596,9.4379,-0.0394,0,
2020-01-10,0.006275,-0.001835,0.00811,9.1833,-0.0331,0,
2020-01-13,-0.001653,0.001434,-0.003087,9.9831,-0.0348,0,
2020-01-14,-0.003622,-0.002932,-0.00069,9.1606,-0.0384,1,
2020-01-15,0.00256,0.003287,-0.000726,10.995,-0.0358,0,
2020-01-16,-0.000215,-0.00994,0.009725,10.0813,-0.036,0,
2020-01-17,0.015884,0.019958,-0.004074,10.6765,-0.0202,0,
2020-01-20,0.005476,0.00699,-0.001515,11.0336,-0.0147,0,
2020-01-21,0.00233,0.001911,0.000419,9.596,-0.0124,0,
2020-01-22,-0.007944,-0.004334,-0.00361,7.4541,-0.0203,1,
2020-01-23,-0.001726,-0.004554,0.002828,7.9841,-0.022,1,
2020-01-24,-0.007433,-0.007215,-0.000218,11.0316,-0.0295,0,
2020-01-27,0.008474,-0.000487,0.008961,8.7174,-0.021,1,
2020-01-28,0.019727,0.005942,0.013785,10.6079,-0.0013,0,
2020-01-29,0.010776,0.009398,0.001378,9.2493,0.0,1,
2020-01-30,0.004686,0.004505,0.000181,9.5623,0.0,0,
2020-01-31,0.028013,0.017904,0.010109,9.1946,0.0,0,
2020-02-03,0.010858,0.005918,0.004939,10.8378,0.0,0,
2020-02-04,0.024341,0.009941,0.0144,10.887,0.0,0,
2020-02-05,-0.015952,-0.016872,0.000919,8.095,-0.016,1,
2020-02-06,0.014262,-0.001573,0.015836,10.4017,-0.0017,0,
2020-02-07,-0.01717,-0.008269,-0.008901,10.4203,-0.0189,0,
2020-02-10,-0.006165,-0.009472,0.003307,9.5237,-0.025,0,
2020-02-11,0.004582,0.004114,0.000468,9.7139,-0.0204,0,
2020-02-12,0.017568,0.007462,0.010106,10.0227,-0.0029,0,
2020-02-13,0.004237,0.005139,-0.000902,6.3808,0.0,1,
2020-02-14,0.007772,-0.004811,0.012583,7.8067,0.0,0,
2020-02-17,0.006712,0.003389,0.003323,11.2656,0.0,0,
2020-02-18,-0.003835,-0.004189,0.000354,9.8432,-0.0038,0,
2020-02-19,0.002015,-0.002595,0.00461,11.4807,-0.0018,0,
2020-02-20,-0.000645,0.005657,-0.006301,9.9944,-0.0025,0,
2020-02-21,0.003085,1.8e-05,0.003068,10.388,0.0,0,
2020-02-24,-0.000739,-0.007902,0.007164,8.9715,-0.0007,1,
2020-02-25,-0.007268,-0.009315,0.002048,6.5357,-0.008,1,
2020-02-26,0.001467,-0.002512,0.00398,8.2365,-0.0065,1,
2020-02-27,0.001311,-0.003248,0.004558,10.3352,-0.0052,0,
2020-02-28,0.003876,0.001912,0.001964,9.8455,-0.0014,0,
2020-03-02,-0.000956,-0.002717,0.00176,7.4846,-0.0023,1,
2020-03-03,-0.000148,0.005132,-0.00528,9.2655,-0.0025,0,
2020-03-04,0.009402,0.007158,0.002244,7.9026,0.0,1,
2020-03-05,0.004284,-0.001595,0.005879,10.0934,0.0,0,
2020-03-06,0.002706,0.002862,-0.000156,10.1582,0.0,0,
2020-03-09,0.00998,0.004939,0.005042,7.2781,0.0,1,
2020-03-10,-0.004559,-0.001827,-0.002732,10.0157,-0.0046,0,
2020-03-11,-0.009991,-0.014839,0.004848,8.1758,-0.0145,1,
2020-03-12,0.013384,0.010202,0.003182,10.6205,-0.0012,0,
2020-03-13,-0.00066,0.004062,-0.004722,11.6859,-0.0018,0,
2020-03-16,0.010459,0.003829,0.006631,13.2483,0.0,0,
2020-03-17,-0.012207,-0.0065,-0.005707,9.176,-0.0122,1,
2020-03-18,-0.001177,-0.002536,0.001359,7.6073,-0.0134,1,
2020-03-19,-0.0019,-0.00251,0.00061,10.6571,-0.0153,0,
2020-03-20,0.008796,0.008308,0.000488,8.2077,-0.0065,1,
2020-03-23,0.002117,0.007285,-0.005168,9.8948,-0.0044,0,
2020-03-24,0.007132,0.003263,0.003869,7.0638,0.0,1,
2020-03-25,0.008401,0.000779,0.007621,8.2587,0.0,1,
2020-03-26,0.010003,0.007652,0.00235,9.7917,0.0,0,
2020-03-27,0.003644,-0.010116,0.01376,10.4153,0.0,0,
2020-03-30,0.019288,0.010762,0.008526,10.293,0.0,0,
2020-03-31,-0.007596,0.000569,-0.008165,11.7255,-0.0076,0,
2020-04-01,-0.014136,-0.008399,-0.005737,11.051,-0.0217,0,
2020-04-02,-0.003359,-0.007969,0.00461,11.5807,-0.0251,0,
2020-04-03,-0.003049,-0.010091,0.007042,10.04,-0.0281,0,
2020-04-06,-0.002001,-0.001832,-0.000169,10.189,-0.0301,0,
2020-04-07,0.012146,0.006498,0.005648,10.1461,-0.018,0,
2020-04-08,0.004774,0.00675,-0.001975,8.2,-0.0132,1,
2020-04-09,0.00284,0.009128,-0.006288,10.2731,-0.0104,0,
2020-04-10,0.003444,-0.002449,0.005893,10.7116,-0.0069,0,
2020-04-13,-0.015945,-0.007174,-0.008771,10.033,-0.0229,0,
2020-04-14,0.000578,-0.002251,0.002828,10.9492,-0.0223,0,
2020-04-15,0.018143,0.008698,0.009445,9.8725,-0.0042,0,
2020-04-16,-0.010896,-0.011357,0.000461,7.9856,-0.0151,0,
2020-04-17,-0.000981,-0.00649,0.005509,10.164,-0.016,0,
2020-04-20,-0.016565,-0.002222,-0.014343,11.9415,-0.0326,0,
2020-04-21,0.01172,0.0136,-0.00188,8.1003,-0.0209,1,
2020-04-22,-0.002164,-0.007971,0.005807,10.5725,-0.0231,0,
2020-04-23,-0.00609,-0.005953,-0.000137,10.3031,-0.0291,0,
2020-04-24,0.009444,0.003588,0.005856,11.4409,-0.0197,0,
2020-04-27,-0.0097,-0.002051,-0.00765,9.9418,-0.0294,0,
2020-04-28,-0.004743,0.000725,-0.005469,8.5817,-0.0341,1,
2020-04-29,0.021922,0.009754,0.012168,11.0922,-0.0122,0,
2020-04-30,0.007137,0.004423,0.002714,10.7481,-0.0051,0,
2020-05-01,0.029309,0.017516,0.011793,9.4016,0.0,0,
2020-05-04,0.004361,0.011462,-0.0071,11.0947,0.0,0,
2020-05-05,-0.002419,0.002787,-0.005206,9.3431,-0.0024,0,
2020-05-06,0.003783,-0.005531,0.009314,10.7464,0.0,0,
2020-05-07,-0.005891,-0.010297,0.004406,10.4519,-0.0059,0,
2020-05-08,7.8e-05,0.001582,-0.001504,7.0058,-0.0058,1,
2020-05-11,0.016172,0.021579,-0.005407,9.9815,0.0,0,
2020-05-12,0.003365,0.007154,-0.003789,10.1528,0.0,0,
2020-05-13,-0.001643,0.002757,-0.0044,9.3877,-0.0016,0,
2020-05-14,0.01397,0.006593,0.007378,10.486,0.0,0,
2020-05-15,-0.003985,-0.011447,0.007462,7.6389,-0.004,1,
2020-05-18,-0.003277,-0.000506,-0.002771,9.7918,-0.0073,0,
2020-05-19,-0.014088,-0.012465,-0.001624,6.8482,-0.0213,1,
2020-05-20,0.001011,0.00019,0.000821,10.7261,-0.0203,0,
2020-05-21,0.009843,0.001815,0.008028,8.0947,-0.0105,1,
2020-05-22,0.002513,-0.005023,0.007536,11.0485,-0.008,0,
2020-05-25,-0.00924,-0.004845,-0.004395,9.7096,-0.0172,0,
2020-05-26,0.011189,0.014091,-0.002902,10.3961,-0.006,0,
2020-05-27,-0.004819,-0.000979,-0.00384,9.4075,-0.0109,0,
2020-05-28,0.001103,-0.007405,0.008509,9.5392,-0.0098,0,
2020-05-29,-0.020075,-0.021873,0.001798,8.2887,-0.0298,1,
2020-06-01,0.000502,0.002611,-0.002109,9.4614,-0.0293,0,
2020-06-02,0.021884,0.014569,0.007315,9.3751,-0.0074,0,
2020-06-03,0.004033,0.003435,0.000597,8.1865,-0.0034,1,
2020-06-04,0.005294,-0.00062,0.005914,10.881,0.0,0,
2020-06-05,0.014866,0.011101,0.003765,10.734,0.0,0,
2020-06-08,0.006381,-4.8e-05,0.006429,9.647,0.0,0,
2020-06-09,0.006662,0.00084,0.005822,12.4777,0.0,0,
2020-06-10,-0.01353,-0.011454,-0.002076,11.3635,-0.0135,0,
2020-06-11,0.001231,-0.004859,0.006089,9.9796,-0.0123,0,
2020-06-12,0.01618,-0.004081,0.02026,10.716,0.0,0,
2020-06-15,0.007411,0.002057,0.005355,9.4058,0.0,0,
2020-06-16,-0.023331,-0.024397,0.001066,9.9217,-0.0233,0,
2020-06-17,0.007985,0.006419,0.001566,11.1087,-0.0153,0,
2020-06-18,0.004248,0.005122,-0.000874,10.2177,-0.0111,0,
2020-06-19,0.005184,0.005531,-0.000347,10.5623,-0.0059,0,
2020-06-22,-0.018815,-0.006468,-0.012347,10.6711,-0.0247,0,
2020-06-23,-0.010098,-0.003873,-0.006225,11.413,-0.0348,0,
2020-06-24,0.005248,-0.001981,0.007229,8.7557,-0.0296,0,
2020-06-25,0.018254,0.01462,0.003634,10.7622,-0.0113,0,
2020-06-26,-0.003017,-0.005147,0.00213,8.5186,-0.0143,1,
2020-06-29,0.018359,0.015128,0.003231,10.5954,0.0,0,
2020-06-30,-0.005458,-0.002113,-0.003344,10.8115,-0.0055,0,
2020-07-01,0.017052,0.015083,0.001969,10.1692,0.0,0,
2020-07-02,0.013554,0.011168,0.002386,8.6603,0.0,0,
2020-07-03,-0.020473,-0.017532,-0.00294,11.2586,-0.0205,0,
2020-07-06,-0.000616,0.009314,-0.009931,10.8981,-0.0211,0,
2020-07-07,-0.00901,-0.003754,-0.005256,11.0261,-0.0301,0,
2020-07-08,-0.001542,-0.004598,0.003056,10.895,-0.0316,0,
2020-07-09,-0.013523,-0.0192,0.005677,10.7399,-0.0452,0,
2020-07-10,0.011342,0.010945,0.000397,10.9926,-0.0338,0,
2020-07-13,-0.002058,-0.006334,0.004276,11.2286,-0.0359,0,
2020-07-14,-0.001974,0.00842,-0.010394,11.4916,-0.0379,0,
2020-07-15,-0.004228,-0.003258,-0.000971,8.953,-0.0421,1,
2020-07-16,0.000118,0.01092,-0.010803,12.1025,-0.042,0,
2020-07-17,0.018625,0.015201,0.003424,10.9425,-0.0233,0,
2020-07-20,-0.006618,-0.000935,-0.005682,10.9316,-0.03,0,
2020-07-21,0.015129,0.002376,0.012753,11.4313,-0.0148,0,
2020-07-22,0.015808,0.012417,0.003391,9.3729,0.0,1,
2020-07-23,0.004522,0.003483,0.001039,10.0749,0.0,0,
2020-07-24,0.00039,0.008829,-0.008439,10.7456,0.0,0,
2020-07-27,-0.019718,-0.02134,0.001623,8.469,-0.0197,1,
2020-07-28,0.015252,0.009853,0.005399,10.59,-0.0045,0,
2020-07-29,0.000583,0.008286,-0.007703,9.4537,-0.0039,1,
2020-07-30,-0.013873,-0.011524,-0.00235,8.5032,-0.0178,1,
2020-07-31,0.009997,0.005961,0.004036,7.4007,-0.0078,1,
2020-08-03,-0.002824,0.004498,-0.007322,10.4306,-0.0106,0,
2020-08-04,-0.002202,-0.006481,0.004278,11.2589,-0.0128,0,
2020-08-05,0.001094,0.004763,-0.003669,10.1369,-0.0117,0,
2020-08-06,-0.017623,-0.006989,-0.010634,12.0268,-0.0293,0,
2020-08-07,0.005095,-0.006081,0.011176,10.9539,-0.0242,0,
2020-08-10,0.008277,0.012232,-0.003955,11.4147,-0.0159,0,
2020-08-11,0.003483,0.003384,9.9e-05,8.5618,-0.0125,1,
2020-08-12,0.001987,-0.000631,0.002618,10.3036,-0.0105,0,
2020-08-13,0.007614,0.0047,0.002913,10.0967,-0.0029,0,
2020-08-14,-0.010062,-0.005161,-0.004901,10.5732,-0.0129,0,
2020-08-17,-0.007141,0.002196,-0.009337,8.8887,-0.0201,1,
2020-08-18,-0.006324,0.000637,-0.006961,11.5882,-0.0264,0,
2020-08-19,-0.007635,-0.012076,0.004441,11.0994,-0.034,0,
2020-08-20,0.027007,0.015533,0.011474,9.5464,-0.007,0,
2020-08-21,0.008818,0.001087,0.007731,9.9942,0.0,0,
2020-08-24,0.00243,0.002991,-0.000561,11.5661,0.0,0,
2020-08-25,-0.001957,-0.001239,-0.000718,10.1078,-0.002,0,
2020-08-26,0.001984,-0.003108,0.005092,9.9782,0.0,0,
2020-08-27,0.008437,0.004537,0.0039,10.3457,0.0,0,
2020-08-28,0.007834,0.017598,-0.009764,11.7092,0.0,0,
2020-08-31,0.008921,0.003804,0.005117,10.0713,0.0,0,
2020-09-01,-0.001976,-0.006223,0.004247,10.2793,-0.002,0,
2020-09-02,-0.004712,0.004603,-0.009315,10.3359,-0.0067,0,
2020-09-03,-0.001882,-0.001089,-0.000794,10.5799,-0.0086,0,
2020-09-04,-0.005133,0.00199,-0.007123,10.0134,-0.0137,0,
2020-09-07,0.021564,0.016144,0.00542,10.0729,0.0,0,
2020-09-08,0.001623,-0.002444,0.004066,9.6816,0.0,0,
2020-09-09,0.018762,0.012192,0.00657,6.7497,0.0,1,
2020-09-10,-0.002443,-0.01098,0.008537,8.9308,-0.0024,1,
2020-09-11,-0.005237,-0.006001,0.000764,9.3394,-0.0077,0,
2020-09-14,0.001421,0.002258,-0.000836,10.3757,-0.0063,0,
2020-09-15,-0.0056,-0.000947,-0.004652,8.261,-0.0119,1,
2020-09-16,-0.003961,-0.005428,0.001466,7.6,-0.0158,1,
2020-09-17,0.014302,0.008872,0.00543,6.3989,-0.0015,1,
2020-09-18,0.008412,0.007769,0.000644,11.1278,0.0,0,
2020-09-21,0.010831,0.007091,0.00374,7.8029,0.0,1,
2020-09-22,0.004971,0.003124,0.001847,9.6764,0.0,0,
2020-09-23,-0.004436,-0.002495,-0.001942,10.1826,-0.0044,0,
2020-09-24,0.01232,0.006687,0.005633,10.1761,0.0,0,
2020-09-25,0.000167,-0.004405,0.004572,9.0475,0.0,1,
2020-09-28,-0.003141,-3.4e-05,-0.003106,10.4664,-0.0031,0,
2020-09-29,-0.005861,8.7e-05,-0.005948,7.1953,-0.009,1,
2020-09-30,0.006947,0.005962,0.000985,10.782,-0.0021,0,
2020-10-01,-0.006621,-0.00419,-0.002431,10.2052,-0.0087,0,
2020-10-02,-0.00451,-0.004079,-0.000431,10.2423,-0.0132,0,
2020-10-05,0.01642,0.012813,0.003607,9.8759,0.0,0,
2020-10-06,-0.0168,-0.005635,-0.011165,11.5421,-0.0168,0,
2020-10-07,-0.01744,-0.005915,-0.011525,10.1472,-0.0342,0,
2020-10-08,0.018122,0.01103,0.007092,9.8789,-0.0161,0,
2020-10-09,-0.00665,-0.003392,-0.003258,10.0387,-0.0228,0,
2020-10-12,-0.014225,-0.007518,-0.006706,9.8107,-0.037,0,
2020-10-13,-0.002153,0.002151,-0.004304,10.0647,-0.0391,0,
2020-10-14,-0.004445,0.000471,-0.004916,11.2793,-0.0436,0,
2020-10-15,0.00492,-0.004425,0.009345,9.7317,-0.0387,0,
2020-10-16,0.003804,-0.007948,0.011751,10.2125,-0.0349,0,
2020-10-19,0.009885,0.003425,0.00646,7.8415,-0.025,1,
2020-10-20,-0.007425,-0.010524,0.0031,11.2066,-0.0324,0,
2020-10-21,-8.1e-05,0.000143,-0.000223,8.1134,-0.0325,1,
2020-10-22,0.013899,6.2e-05,0.013837,10.0153,-0.0186,0,
2020-10-23,0.008384,0.013169,-0.004785,10.5928,-0.0102,0,
2020-10-26,-0.000462,-0.006325,0.005864,10.1911,-0.0107,0,
2020-10-27,0.01407,0.017697,-0.003627,8.4687,0.0,0,
2020-10-28,0.006215,0.009914,-0.003699,10.4331,0.0,0,
2020-10-29,0.019712,0.00667,0.013041,11.1143,0.0,0,
2020-10-30,0.001151,0.000563,0.000588,9.437,0.0,0,
2020-11-02,-0.01283,-0.009032,-0.003797,10.5119,-0.0128,0,
2020-11-03,0.004435,0.005605,-0.00117,6.6579,-0.0084,1,
2020-11-04,0.017314,0.012967,0.004347,9.9527,0.0,0,
2020-11-05,-0.006199,-0.01875,0.012552,10.5882,-0.0062,0,
2020-11-06,-0.006031,0.002764,-0.008794,10.9977,-0.0122,0,
2020-11-09,0.004306,0.006331,-0.002025,9.5056,-0.0079,0,
2020-11-10,0.020799,0.017593,0.003206,11.4486,0.0,0,
2020-11-11,-0.00688,-0.000601,-0.006279,9.6777,-0.0069,0,
2020-11-12,-0.002172,-0.005964,0.003793,7.8475,-0.0091,1,
2020-11-13,0.009967,0.011263,-0.001296,9.9776,0.0,0,
2020-11-16,-0.021247,-0.013569,-0.007678,9.2225,-0.0212,0,
2020-11-17,0.00946,0.006081,0.00338,10.4597,-0.0118,0,
2020-11-18,0.01151,0.002338,0.009173,10.1145,-0.0003,0,
2020-11-19,0.009273,0.007458,0.001814,9.8718,0.0,0,
2020-11-20,0.005623,0.008374,-0.002751,10.3256,0.0,0,
