userid,dbid,toplevel,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,temp_blk_read_time,temp_blk_write_time,wal_records,wal_fpi,wal_bytes,jit_functions,jit_generation_time,jit_inlining_count,jit_inlining_time,jit_optimization_count,jit_optimization_time,jit_emission_count,jit_emission_time,jit_deform_count,jit_deform_time,parallel_workers_to_launch,parallel_workers_launched,stats_since,minmax_stats_since,total_time,min_time,max_time,mean_time,stddev_time,cache_hit_ratio,seq_scans,idx_scans,n_live_tup,n_dead_tup,last_autovacuum,last_autoanalyze
16384,24601,True,2027,SELECT * FROM products WHERE sku = $1,121903,7984.65,1.31,45.85,13.1,2.62,121903,1596929.3,1.31,45.85,13.1,2.62,4579,43850,1087,9,0,0,0,0,0,0,0,1.59,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,1596929.3,1.31,45.85,13.1,2.62,97.58,773,58108,4235386,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2028,SELECT id FROM orders WHERE billed = FALSE AND created_at < now() - INTERVAL '30 days',143721,29340.64,4.08,142.91,40.83,8.166,143721,5868128.43,4.08,142.91,40.83,8.17,1304,29323,1837,7,0,0,0,0,0,0,0,2.25,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,5868128.43,4.08,142.91,40.83,8.17,94.1,769,32506,2327256,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2029,VACUUM ANALYZE notifications,136755,49826.68,7.29,255.05,72.87,14.574,136755,9965336.85,7.29,255.05,72.87,14.57,1960,31858,1283,4,0,0,0,0,0,0,0,2.2,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,9965336.85,7.29,255.05,72.87,14.57,96.13,730,37550,1968074,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2030,SELECT COUNT(*) FROM events WHERE service_id = $1 AND event_type = 'click',83909,10983.69,2.62,91.63,26.18,5.236,83909,2196737.62,2.62,91.63,26.18,5.24,1134,35499,165,2,0,0,0,0,0,0,0,1.16,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,2196737.62,2.62,91.63,26.18,5.24,99.54,710,20128,1795766,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2031,"SELECT id, user_id, amount_cents FROM orders WHERE status = 'pending' LIMIT 100",106949,3513.27,0.66,23.0,6.57,1.314,106949,702654.93,0.66,23.0,6.57,1.31,3817,21784,1111,6,0,0,0,0,0,0,0,0.31,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,702654.93,0.66,23.0,6.57,1.31,95.15,852,55169,3268168,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2032,SELECT * FROM notifications WHERE user_id = $1 AND channel = 'email' LIMIT 20,153212,65888.82,8.6,301.04,86.01,17.202,153212,13177764.12,8.6,301.04,86.01,17.2,4717,45681,40,6,0,0,0,0,0,0,0,2.38,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,13177764.12,8.6,301.04,86.01,17.2,99.91,965,46205,2505944,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2033,"SELECT p.id, p.name FROM products p JOIN categories c ON p.category_id = c.id WHERE c.slug = $1",109943,39414.57,7.17,250.95,71.7,14.34,109943,7882913.1,7.17,250.95,71.7,14.34,4474,35372,1530,9,0,0,0,0,0,0,0,4.49,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,7882913.1,7.17,250.95,71.7,14.34,95.85,499,28860,2290547,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2034,UPDATE events SET processed_at = now() WHERE id = $1 AND processed_at IS NULL,7708,1606.73,4.17,145.91,41.69,8.338,7708,321346.52,4.17,145.91,41.69,8.34,3313,25584,688,2,0,0,0,0,0,0,0,4.2,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,321346.52,4.17,145.91,41.69,8.34,97.38,941,16828,4481553,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2035,SELECT COUNT(*) FROM audit_log WHERE actor_id = $1 AND changed_at >= $2,103390,1576.7,0.3,10.67,3.05,0.61,103390,315339.5,0.3,10.67,3.05,0.61,223,38890,1155,1,0,0,0,0,0,0,0,3.21,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,315339.5,0.3,10.67,3.05,0.61,97.12,138,60615,1525453,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2036,"SELECT u.email, u.tier FROM users WHERE tier IN (2, 3) AND is_active = TRUE ORDER BY created_at DESC LIMIT 50",99479,2611.32,0.53,18.38,5.25,1.05,99479,522264.75,0.53,18.38,5.25,1.05,3725,21553,433,5,0,0,0,0,0,0,0,1.69,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,522264.75,0.53,18.38,5.25,1.05,98.03,900,49792,2335185,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2037,SELECT * FROM orders WHERE order_nr = $1,110610,39576.26,7.16,250.46,71.56,14.312,110610,7915251.6,7.16,250.46,71.56,14.31,671,16632,1709,7,0,0,0,0,0,0,0,0.1,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,7915251.6,7.16,250.46,71.56,14.31,90.68,552,6926,2936680,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2038,"INSERT INTO events (service_id, event_type, user_id, data, status) VALUES ($1,$2,$3,$4,'active')",18087,1961.54,2.17,75.92,21.69,4.338,18087,392307.03,2.17,75.92,21.69,4.34,255,42813,82,3,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,392307.03,2.17,75.92,21.69,4.34,99.81,20,81539,1279275,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2039,SELECT MAX(changed_at) FROM audit_log WHERE table_name = 'orders',124241,14312.56,2.3,80.64,23.04,4.608,124241,2862512.64,2.3,80.64,23.04,4.61,4621,43973,234,3,0,0,0,0,0,0,0,2.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,2862512.64,2.3,80.64,23.04,4.61,99.47,262,48451,1408517,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2040,"SELECT n.type, COUNT(*) FROM notifications n WHERE n.user_id = $1 GROUP BY n.type",196164,56652.16,5.78,202.16,57.76,11.552,196164,11330432.64,5.78,202.16,57.76,11.55,1342,47178,234,4,0,0,0,0,0,0,0,0.54,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,11330432.64,5.78,202.16,57.76,11.55,99.51,26,40988,4831133,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2041,"SELECT id, name, parent_id FROM categories WHERE slug LIKE $1",98484,31766.01,6.45,225.79,64.51,12.902,98484,6353202.84,6.45,225.79,64.51,12.9,1625,26095,1928,1,0,0,0,0,0,0,0,2.96,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,6353202.84,6.45,225.79,64.51,12.9,93.12,850,82313,2038168,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2042,SELECT SUM(amount_cents) FROM orders WHERE created_at >= $1 AND status = 'delivered',79158,4009.35,1.01,35.46,10.13,2.026,79158,801870.54,1.01,35.46,10.13,2.03,992,44943,1229,9,0,0,0,0,0,0,0,3.91,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,801870.54,1.01,35.46,10.13,2.03,97.34,355,69927,3594495,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2043,UPDATE users SET tier = $1 WHERE id = $2,18176,5726.35,6.3,220.53,63.01,12.602,18176,1145269.76,6.3,220.53,63.01,12.6,2796,33258,1326,0,0,0,0,0,0,0,0,4.25,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,1145269.76,6.3,220.53,63.01,12.6,96.17,842,64351,886324,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2044,SELECT * FROM service_config WHERE is_enabled = TRUE ORDER BY service_id,95045,19707.58,4.15,145.14,41.47,8.294,95045,3941516.15,4.15,145.14,41.47,8.29,3767,41753,1825,2,0,0,0,0,0,0,0,2.18,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,3941516.15,4.15,145.14,41.47,8.29,95.81,751,68486,2266615,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2045,"SELECT e.id, e.event_type FROM events e WHERE e.user_id = $1 ORDER BY e.created_at DESC LIMIT 10",141178,41435.74,5.87,205.45,58.7,11.74,141178,8287148.6,5.87,205.45,58.7,11.74,3569,31786,952,9,0,0,0,0,0,0,0,1.34,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,8287148.6,5.87,205.45,58.7,11.74,97.09,872,32277,727981,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2046,DELETE FROM events WHERE status = 'deleted' AND created_at < $1 LIMIT 500,118275,15884.33,2.69,94.01,26.86,5.372,118275,3176866.5,2.69,94.01,26.86,5.37,3807,16081,1536,9,0,0,0,0,0,0,0,3.05,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,3176866.5,2.69,94.01,26.86,5.37,91.28,388,44192,241753,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2047,SELECT COUNT(*) FROM products WHERE category_id = $1 AND is_listed = TRUE,85300,20135.06,4.72,165.24,47.21,9.442,85300,4027013.0,4.72,165.24,47.21,9.44,1738,12017,998,5,0,0,0,0,0,0,0,3.99,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,4027013.0,4.72,165.24,47.21,9.44,92.33,348,36755,2318508,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2048,"SELECT o.id, o.order_nr, o.status FROM orders o WHERE o.user_id = $1 AND o.status != 'cancelled'",135530,35929.0,5.3,185.57,53.02,10.604,135530,7185800.6,5.3,185.57,53.02,10.6,1978,12621,175,6,0,0,0,0,0,0,0,2.44,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,7185800.6,5.3,185.57,53.02,10.6,98.63,776,31599,3994758,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2049,SELECT * FROM audit_log WHERE record_id = $1 AND table_name = 'users' ORDER BY changed_at DESC LIMIT 5,128765,39620.99,6.15,215.39,61.54,12.308,128765,7924198.1,6.15,215.39,61.54,12.31,142,29471,1623,1,0,0,0,0,0,0,0,1.47,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,7924198.1,6.15,215.39,61.54,12.31,94.78,414,90773,2041991,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2050,SELECT id FROM notifications WHERE user_id = $1 AND is_read = FALSE AND channel = 'push' LIMIT 100,152551,22455.51,2.94,103.04,29.44,5.888,152551,4491101.44,2.94,103.04,29.44,5.89,4535,24284,969,8,0,0,0,0,0,0,0,1.72,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,4491101.44,2.94,103.04,29.44,5.89,96.16,763,72240,2775878,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2051,"INSERT INTO orders (user_id, product_id, status, billed, order_nr, amount_cents, service_id) VALUES ($1,$2,$3,$4,$5,$6,$7)",119046,20089.01,3.38,118.12,33.75,6.75,119046,4017802.5,3.38,118.12,33.75,6.75,2060,17854,627,3,0,0,0,0,0,0,0,0.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,4017802.5,3.38,118.12,33.75,6.75,96.61,197,41459,1003897,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2052,SELECT COUNT(DISTINCT user_id) FROM events WHERE service_id = $1 AND created_at >= $2,199903,70665.71,7.07,247.45,70.7,14.14,199903,14133142.1,7.07,247.45,70.7,14.14,1570,45330,379,3,0,0,0,0,0,0,0,3.69,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,14133142.1,7.07,247.45,70.7,14.14,99.17,283,95072,4946813,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2053,"SELECT p.sku, p.price_cents FROM products p WHERE p.is_listed = TRUE AND p.price_cents <= $1",137630,63853.44,9.28,324.77,92.79,18.558,137630,12770687.7,9.28,324.77,92.79,18.56,824,39211,579,3,0,0,0,0,0,0,0,1.48,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,12770687.7,9.28,324.77,92.79,18.56,98.54,369,23619,2536604,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2054,UPDATE notifications SET is_read = TRUE WHERE user_id = $1 AND is_read = FALSE,140120,1289.1,0.18,6.44,1.84,0.368,140120,257820.8,0.18,6.44,1.84,0.37,373,8395,561,0,0,0,0,0,0,0,0,2.77,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,257820.8,0.18,6.44,1.84,0.37,93.74,714,16651,4118788,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2055,"SELECT * FROM categories ORDER BY parent_id NULLS FIRST, name",3315,168.9,1.02,35.66,10.19,2.038,3315,33779.85,1.02,35.66,10.19,2.04,3846,37721,582,7,0,0,0,0,0,0,0,2.2,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,33779.85,1.02,35.66,10.19,2.04,98.48,188,6834,2118942,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2056,SELECT COUNT(*) FROM orders WHERE created_at >= $1 AND created_at < $2,125333,56042.65,8.94,313.0,89.43,17.886,125333,11208530.19,8.94,313.0,89.43,17.89,536,7576,1683,6,0,0,0,0,0,0,0,2.46,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,11208530.19,8.94,313.0,89.43,17.89,81.82,590,82602,450705,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2057,"SELECT id, email FROM users WHERE country_code = $1 AND is_active = TRUE LIMIT 200",147645,10955.26,1.48,51.94,14.84,2.968,147645,2191051.8,1.48,51.94,14.84,2.97,2034,20012,174,1,0,0,0,0,0,0,0,2.79,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,2191051.8,1.48,51.94,14.84,2.97,99.14,426,79571,1894200,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2058,SELECT * FROM events WHERE processed_at IS NULL AND status = 'active' ORDER BY created_at LIMIT 1000,99813,36831.0,7.38,258.3,73.8,14.76,99813,7366199.4,7.38,258.3,73.8,14.76,3627,29624,1860,4,0,0,0,0,0,0,0,4.3,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,7366199.4,7.38,258.3,73.8,14.76,94.09,439,40126,4771009,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2059,SELECT MAX(id) FROM events,159911,47325.66,5.92,207.16,59.19,11.838,159911,9465132.09,5.92,207.16,59.19,11.84,1703,48602,203,10,0,0,0,0,0,0,0,1.06,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,9465132.09,5.92,207.16,59.19,11.84,99.58,676,10741,1318490,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2060,"SELECT u.id, u.email FROM users u JOIN orders o ON u.id = o.user_id WHERE o.id = $1",144801,16775.2,2.32,81.09,23.17,4.634,144801,3355039.17,2.32,81.09,23.17,4.63,22,5019,320,6,0,0,0,0,0,0,0,2.25,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,3355039.17,2.32,81.09,23.17,4.63,94.01,608,61692,2444260,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2061,"SELECT SUM(amount_cents), COUNT(*) FROM orders WHERE service_id = $1 AND billed = TRUE",75624,1353.67,0.36,12.53,3.58,0.716,75624,270733.92,0.36,12.53,3.58,0.72,3720,46431,579,1,0,0,0,0,0,0,0,3.44,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,270733.92,0.36,12.53,3.58,0.72,98.77,946,34775,4948513,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2062,"SELECT event_type, COUNT(*) FROM events GROUP BY event_type ORDER BY COUNT(*) DESC LIMIT 10",51957,16361.26,6.3,220.43,62.98,12.596,51957,3272251.86,6.3,220.43,62.98,12.6,4462,27961,235,3,0,0,0,0,0,0,0,3.24,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,3272251.86,6.3,220.43,62.98,12.6,99.17,930,34916,1194164,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2063,SELECT * FROM products WHERE price_cents BETWEEN $1 AND $2 AND is_listed = TRUE LIMIT 50,43595,1580.32,0.73,25.38,7.25,1.45,43595,316063.75,0.73,25.38,7.25,1.45,4663,20259,1218,4,0,0,0,0,0,0,0,2.2,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,316063.75,0.73,25.38,7.25,1.45,94.33,479,90366,2551901,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2064,UPDATE audit_log SET old_data = $1 WHERE id = $2,71467,23805.66,6.66,233.17,66.62,13.324,71467,4761131.54,6.66,233.17,66.62,13.32,4046,32898,1105,7,0,0,0,0,0,0,0,0.4,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,4761131.54,6.66,233.17,66.62,13.32,96.75,40,56726,2704829,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2065,"SELECT id, type, payload FROM notifications WHERE id = $1",6880,1979.72,5.75,201.42,57.55,11.51,6880,395944.0,5.75,201.42,57.55,11.51,4713,6085,468,9,0,0,0,0,0,0,0,4.75,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,395944.0,5.75,201.42,57.55,11.51,92.86,783,88217,2261822,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2066,SELECT COUNT(*) FROM users WHERE created_at >= $1,198351,54506.85,5.5,192.36,54.96,10.992,198351,10901370.96,5.5,192.36,54.96,10.99,4252,11581,963,10,0,0,0,0,0,0,0,2.21,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,10901370.96,5.5,192.36,54.96,10.99,92.32,284,23888,4911100,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2067,"SELECT o.*, p.sku FROM orders o JOIN products p ON o.product_id = p.id WHERE o.id = $1",129002,26890.47,4.17,145.91,41.69,8.338,129002,5378093.38,4.17,145.91,41.69,8.34,2851,6079,962,6,0,0,0,0,0,0,0,1.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,5378093.38,4.17,145.91,41.69,8.34,86.34,686,13810,1350096,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2068,SELECT * FROM events WHERE id = $1,181942,28810.52,3.17,110.84,31.67,6.334,181942,5762103.14,3.17,110.84,31.67,6.33,3281,32571,590,8,0,0,0,0,0,0,0,0.18,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,5762103.14,3.17,110.84,31.67,6.33,98.22,90,41324,2118275,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2069,"SELECT MIN(created_at), MAX(created_at), COUNT(*) FROM events WHERE service_id = $1",106052,16464.57,3.11,108.67,31.05,6.21,106052,3292914.6,3.11,108.67,31.05,6.21,10,33824,1689,10,0,0,0,0,0,0,0,4.35,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,3292914.6,3.11,108.67,31.05,6.21,95.24,473,54265,455696,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2070,"SELECT id, name, is_enabled FROM service_config ORDER BY service_id",94938,8653.6,1.82,63.8,18.23,3.646,94938,1730719.74,1.82,63.8,18.23,3.65,4084,40904,1549,10,0,0,0,0,0,0,0,2.21,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,1730719.74,1.82,63.8,18.23,3.65,96.35,52,26780,2241230,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2071,"UPDATE orders SET updated_at = now(), amount_cents = $1 WHERE id = $2 AND status = 'pending'",75605,19808.51,5.24,183.4,52.4,10.48,75605,3961702.0,5.24,183.4,52.4,10.48,3971,28812,1803,1,0,0,0,0,0,0,0,0.14,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,3961702.0,5.24,183.4,52.4,10.48,94.11,645,79906,2008372,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2072,SELECT COUNT(*) FROM audit_log WHERE changed_at >= $1 AND action = 'DELETE',81561,27555.38,6.76,236.49,67.57,13.514,81561,5511076.77,6.76,236.49,67.57,13.51,4525,36199,28,6,0,0,0,0,0,0,0,0.47,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,5511076.77,6.76,236.49,67.57,13.51,99.92,861,14971,3871905,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2073,"SELECT * FROM products WHERE id IN ($1, $2, $3, $4, $5)",169893,76451.85,9.0,315.0,90.0,18.0,169893,15290370.0,9.0,315.0,90.0,18.0,2391,10190,1020,8,0,0,0,0,0,0,0,3.53,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,15290370.0,9.0,315.0,90.0,18.0,90.9,425,63342,3962266,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2074,"SELECT n.user_id, COUNT(*) FROM notifications n GROUP BY n.user_id HAVING COUNT(*) > 100",144610,17013.37,2.35,82.36,23.53,4.706,144610,3402673.3,2.35,82.36,23.53,4.71,1562,9579,785,9,0,0,0,0,0,0,0,2.54,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,3402673.3,2.35,82.36,23.53,4.71,92.43,900,17992,586609,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
16384,24601,True,2075,SELECT * FROM users WHERE preferences @> $1,108874,14485.69,2.66,93.13,26.61,5.322,108874,2897137.14,2.66,93.13,26.61,5.32,4160,22374,1913,4,0,0,0,0,0,0,0,4.1,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2026-01-01 00:00:00+00,2026-01-01 00:00:00+00,2897137.14,2.66,93.13,26.61,5.32,92.12,289,95264,2505467,0,2026-01-15 02:00:00+00,2026-01-15 02:02:00+00
