VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,improvement_surcharge,tip_amount,tolls_amount,total_amount,congestion_surcharge,airport_fee
1,2023-03-24 11:52:00,2023-03-24 12:52:00,3,15.68,1,N,23,57,1,12.68,1.0,0.5,0.3,7.35,0.0,25.58,2.5,1.25
2,2023-03-19 14:07:00,2023-03-19 15:07:00,1,16.03,4,Y,212,229,1,17.35,0.5,0.5,0.3,7.94,0.0,30.34,2.5,1.25
1,2023-03-09 09:45:00,2023-03-09 10:45:00,2,12.01,1,N,106,40,1,16.71,1.0,0.5,0.3,2.59,0.0,21.1,0.0,0.0
1,2023-03-27 18:48:00,2023-03-27 19:48:00,1,5.89,1,N,79,259,1,9.2,0.5,0.5,0.3,11.7,6.55,28.75,0.0,0.0
1,2023-03-14 05:43:00,2023-03-14 06:43:00,1,2.99,1,N,57,124,1,15.95,0.5,0.5,0.3,7.94,0.0,27.69,2.5,0.0
2,2023-03-03 11:27:00,2023-03-03 12:27:00,1,6.27,1,Y,190,51,1,14.26,0.0,0.5,0.3,3.53,0.0,19.84,0.0,1.25
1,2023-03-16 16:27:00,2023-03-16 17:27:00,1,2.36,1,N,19,137,1,17.59,1.0,0.5,0.3,8.39,0.0,30.28,2.5,0.0
1,2023-03-27 22:17:00,2023-03-27 23:17:00,1,11.61,1,Y,148,2,1,16.91,0.5,0.5,0.3,8.87,6.55,33.63,0.0,0.0
2,2023-03-06 05:21:00,2023-03-06 06:21:00,1,8.75,1,N,91,136,2,10.11,0.0,0.5,0.3,0.0,6.55,19.96,2.5,0.0
1,2023-03-08 15:07:00,2023-03-08 16:07:00,,12.37,1,Y,117,258,1,9.59,0.5,0.5,0.3,9.65,0.0,23.04,2.5,0.0
6,2023-03-09 21:31:00,2023-03-09 22:31:00,2,5.7,1,Y,248,58,1,17.29,0.0,0.5,0.3,11.74,0.0,29.83,0.0,0.0
1,2023-03-19 23:44:00,2023-03-19 23:44:00,1,3.81,4,Y,56,141,2,21.44,0.5,0.5,0.3,0.0,6.55,29.29,0.0,0.0
2,2023-03-13 18:26:00,2023-03-13 19:26:00,1,10.6,1,Y,63,222,2,18.44,0.5,0.5,0.3,0.0,0.0,19.74,0.0,0.0
2,2023-03-05 14:43:00,2023-03-05 15:43:00,1,12.09,1,Y,148,34,2,5.15,0.5,0.5,0.3,0.0,6.55,13.0,0.0,0.0
1,2023-03-14 11:42:00,2023-03-14 12:42:00,1,15.87,1,N,258,80,3,22.46,1.0,0.5,0.3,0.0,0.0,28.01,2.5,1.25
1,2023-03-02 15:59:00,2023-03-02 16:59:00,1,7.84,4,N,51,134,2,19.21,0.5,0.5,0.3,0.0,6.55,30.81,2.5,1.25
2,2023-03-07 08:08:00,2023-03-07 09:08:00,1,5.63,2,Y,237,94,1,28.46,0.0,0.5,0.3,6.32,6.55,45.88,2.5,1.25
1,2023-03-14 14:26:00,2023-03-14 15:26:00,3,0.87,1,Y,46,72,1,12.64,1.0,0.5,0.3,4.48,6.55,27.97,2.5,0.0
1,2023-03-22 00:29:00,2023-03-22 01:29:00,1,1.36,1,N,55,171,1,26.18,1.0,0.5,0.3,3.98,0.0,33.21,0.0,1.25
2,2023-03-17 04:35:00,2023-03-17 05:35:00,1,12.29,1,N,155,160,1,31.75,1.0,0.5,0.3,8.25,0.0,41.8,0.0,0.0
2,2023-03-04 16:06:00,2023-03-04 17:06:00,1,9.3,1,N,63,154,1,35.69,1.0,0.5,0.3,3.12,6.55,50.91,2.5,1.25
1,2023-03-21 00:11:00,2023-03-21 01:11:00,1,9.4,1,Y,103,244,1,12.39,1.0,0.5,0.3,5.92,6.55,29.16,2.5,0.0
2,2023-03-04 14:26:00,2023-03-04 15:26:00,1,2.51,1,Y,156,18,1,29.3,0.0,0.5,0.3,10.9,0.0,41.0,0.0,0.0
1,2023-03-06 11:32:00,2023-03-06 12:32:00,1,12.83,1,Y,33,90,1,13.63,0.5,0.5,0.3,5.51,0.0,24.19,2.5,1.25
2,2023-03-03 20:30:00,2023-03-03 21:30:00,1,10.54,2,N,133,67,1,19.0,1.0,0.5,0.3,7.41,0.0,28.21,0.0,0.0
2,2023-03-06 07:06:00,2023-03-06 08:06:00,1,6.1,1,Y,122,54,2,10.18,0.5,0.5,0.3,0.0,0.0,12.73,0.0,1.25
1,2023-03-28 23:04:00,2023-03-28 23:04:00,1,0.92,1,Y,56,231,1,36.54,0.0,0.5,0.3,2.35,0.0,43.44,2.5,1.25
1,2023-03-24 05:27:00,2023-03-24 06:27:00,1,10.65,1,Y,50,105,1,-47.03,1.0,0.5,0.3,6.56,0.0,10.86,2.5,0.0
1,2023-03-07 18:52:00,2023-03-07 19:52:00,1,10.23,1,N,35,225,1,14.13,0.0,0.5,0.3,1.53,6.55,25.51,2.5,0.0
1,2023-03-02 19:34:00,2023-03-02 20:34:00,4,16.63,1,Y,184,35,2,9.84,1.0,0.5,0.3,0.0,6.55,19.44,0.0,1.25
1,2023-03-02 17:44:00,2023-03-02 18:44:00,3,17.73,1,N,17,174,1,10.7,0.0,0.5,0.3,1.67,6.55,23.47,2.5,1.25
1,2023-03-03 18:57:00,2023-03-03 19:57:00,2,6.49,1,Y,214,42,2,16.35,1.0,0.5,0.3,0.0,0.0,18.15,0.0,0.0
1,2023-03-21 11:27:00,2023-03-21 12:27:00,2,4.41,3,Y,14,101,1,27.76,1.0,0.5,0.3,0.22,0.0,29.78,0.0,0.0
2,2023-03-14 22:27:00,2023-03-14 23:27:00,1,11.24,2,N,181,100,1,30.62,0.0,0.5,0.3,7.06,0.0,42.23,2.5,1.25
6,2023-03-01 23:15:00,2023-03-01 23:15:00,1,3.58,1,Y,180,126,4,9.2,1.0,0.5,0.3,0.0,0.0,11.0,0.0,0.0
2,2023-03-07 15:45:00,2023-03-07 16:45:00,3,4.28,1,Y,188,150,2,11.52,0.5,0.5,0.3,0.0,6.55,19.37,0.0,0.0
2,2023-03-23 19:31:00,2023-03-23 20:31:00,1,17.58,1,N,108,63,1,25.96,0.0,0.5,0.3,8.38,6.55,44.19,2.5,0.0
1,2023-03-02 08:17:00,2023-03-02 09:17:00,4,1.45,1,N,197,254,1,14.26,0.0,0.5,0.3,2.47,0.0,21.28,2.5,1.25
2,2023-03-02 17:48:00,2023-03-02 18:48:00,,11.11,2,Y,135,111,1,13.41,0.5,0.5,0.3,10.39,6.55,31.65,0.0,0.0
6,2023-03-22 09:54:00,2023-03-22 10:54:00,1,13.06,1,Y,134,84,3,16.09,0.0,0.5,0.3,0.0,0.0,16.89,0.0,0.0
1,2023-03-08 17:18:00,2023-03-08 18:18:00,1,6.77,1,Y,7,64,1,20.92,0.0,0.5,0.3,5.33,0.0,29.55,2.5,0.0
1,2023-03-12 15:40:00,2023-03-12 16:40:00,1,16.92,1,N,161,33,1,11.78,0.5,0.5,0.3,10.43,0.0,24.76,0.0,1.25
1,2023-03-20 20:03:00,2023-03-20 21:03:00,1,9.32,1,N,163,22,1,11.22,0.5,0.5,0.3,11.7,0.0,27.97,2.5,1.25
2,2023-03-12 03:04:00,2023-03-12 04:04:00,1,3.99,1,Y,213,37,1,28.46,0.5,0.5,0.3,7.28,0.0,39.54,2.5,0.0
1,2023-03-10 19:01:00,2023-03-10 20:01:00,3,16.45,1,N,109,161,1,24.67,1.0,0.5,0.3,8.55,0.0,38.77,2.5,1.25
2,2023-03-05 12:48:00,2023-03-05 13:48:00,1,16.87,1,Y,258,215,1,8.99,0.0,0.5,0.3,7.29,6.55,26.13,2.5,0.0
1,2023-03-19 09:58:00,2023-03-19 10:58:00,1,6.77,1,Y,60,124,1,33.26,0.0,0.5,0.3,4.22,6.55,44.83,0.0,0.0
2,2023-03-15 13:14:00,2023-03-15 14:14:00,1,9.86,1,Y,209,71,1,25.2,0.0,0.5,0.3,0.98,0.0,28.23,0.0,1.25
2,2023-03-25 06:57:00,2023-03-25 07:57:00,1,7.77,1,Y,241,52,1,6.18,1.0,0.5,0.3,2.0,0.0,11.23,0.0,1.25
2,2023-03-12 04:25:00,2023-03-12 05:25:00,1,6.33,1,Y,173,56,4,6.66,0.5,0.5,0.3,0.0,0.0,11.71,2.5,1.25
2,2023-03-14 09:48:00,2023-03-14 10:48:00,1,13.88,2,N,261,43,1,4.52,1.0,0.5,0.3,7.79,0.0,16.61,2.5,0.0
1,2023-03-19 08:49:00,2023-03-19 09:49:00,1,10.33,2,Y,261,219,1,14.29,0.0,0.5,0.3,0.5,6.55,22.14,0.0,0.0
1,2023-03-20 10:06:00,2023-03-20 11:06:00,1,8.96,1,N,87,148,2,11.81,0.0,0.5,0.3,0.0,0.0,15.11,2.5,0.0
1,2023-03-27 16:48:00,2023-03-27 17:48:00,1,16.08,1,Y,100,4,1,26.2,0.5,0.5,0.3,11.3,6.55,49.1,2.5,1.25
1,2023-03-27 14:18:00,2023-03-27 15:18:00,3,2.51,2,N,253,135,1,9.36,1.0,0.5,0.3,1.4,0.0,13.81,0.0,1.25
2,2023-03-11 05:32:00,2023-03-11 06:32:00,1,12.23,1,N,162,20,1,31.48,0.5,0.5,0.3,2.28,6.55,42.86,0.0,1.25
1,2023-03-19 12:55:00,2023-03-19 13:55:00,1,3.07,1,Y,255,145,1,20.2,1.0,0.5,0.3,10.29,6.55,38.84,0.0,0.0
1,2023-03-18 19:13:00,2023-03-18 20:13:00,1,11.2,1,Y,121,179,1,20.81,0.5,0.5,0.3,10.09,0.0,34.7,2.5,0.0
1,2023-03-18 15:18:00,2023-03-18 16:18:00,3,13.69,1,N,229,167,1,15.16,0.5,0.5,0.3,7.93,0.0,28.14,2.5,1.25
2,2023-03-16 15:38:00,2023-03-16 16:38:00,1,9.33,2,Y,210,32,1,13.05,0.5,0.5,0.3,4.7,0.0,21.55,2.5,0.0
2,2023-03-09 15:46:00,2023-03-09 16:46:00,1,8.28,1,N,86,106,1,8.71,1.0,0.5,0.3,3.96,6.55,22.27,0.0,1.25
2,2023-03-03 22:21:00,2023-03-03 23:21:00,1,11.93,1,Y,186,102,4,26.82,1.0,0.5,0.3,0.0,0.0,31.12,2.5,0.0
1,2023-03-07 17:46:00,2023-03-07 18:46:00,,15.28,1,Y,53,257,1,16.49,0.5,0.5,0.3,0.29,6.55,24.63,0.0,0.0
2,2023-03-27 12:41:00,2023-03-27 13:41:00,2,15.57,1,Y,259,213,1,23.38,0.0,0.5,0.3,1.15,6.55,34.38,2.5,0.0
2,2023-03-14 16:47:00,2023-03-14 17:47:00,1,5.05,1,N,242,193,1,8.25,1.0,0.5,0.3,3.34,0.0,13.39,0.0,0.0
6,2023-03-24 12:23:00,2023-03-24 13:23:00,1,10.57,1,N,119,229,1,18.35,0.5,0.5,0.3,1.73,6.55,27.93,0.0,0.0
1,2023-03-16 18:15:00,2023-03-16 19:15:00,2,9.61,1,Y,120,31,1,11.67,0.5,0.5,0.3,10.01,0.0,26.73,2.5,1.25
2,2023-03-09 22:13:00,2023-03-09 23:13:00,1,5.91,1,N,165,237,1,17.17,1.0,0.5,0.3,0.98,0.0,23.7,2.5,1.25
1,2023-03-25 00:10:00,2023-03-25 01:10:00,1,15.71,1,Y,218,254,1,25.47,1.0,0.5,0.3,10.49,0.0,40.26,2.5,0.0
1,2023-03-10 23:59:00,2023-03-10 23:59:00,1,16.06,1,Y,85,73,1,21.62,1.0,0.5,0.3,4.46,6.55,36.93,2.5,0.0
1,2023-03-11 23:46:00,2023-03-11 23:46:00,1,12.99,1,N,163,214,1,16.16,0.0,0.5,0.3,3.74,0.0,21.95,0.0,1.25
1,2023-03-11 03:03:00,2023-03-11 04:03:00,1,11.6,2,Y,177,8,2,12.1,0.5,0.5,0.3,0.0,6.55,22.45,2.5,0.0
2,2023-03-18 17:41:00,2023-03-18 18:41:00,1,13.26,1,Y,135,53,1,17.36,0.5,0.5,0.3,3.96,6.55,32.92,2.5,1.25
1,2023-03-01 07:13:00,2023-03-01 08:13:00,1,3.3,1,Y,166,40,2,6.93,0.5,0.5,0.3,0.0,0.0,10.73,2.5,0.0
1,2023-03-04 07:35:00,2023-03-04 08:35:00,1,6.65,1,Y,163,41,2,26.99,1.0,0.5,0.3,0.0,0.0,28.79,0.0,0.0
1,2023-03-26 08:43:00,2023-03-26 09:43:00,1,3.53,1,Y,239,178,1,10.95,0.0,0.5,0.3,4.59,0.0,16.34,0.0,0.0
1,2023-03-07 00:37:00,2023-03-07 01:37:00,1,4.87,2,N,140,18,1,20.39,1.0,0.5,0.3,8.45,0.0,31.89,0.0,1.25
2,2023-03-16 19:40:00,2023-03-16 20:40:00,1,11.8,1,N,54,20,1,19.62,1.0,0.5,0.3,8.83,0.0,30.25,0.0,0.0
1,2023-03-21 22:03:00,2023-03-21 23:03:00,1,15.41,1,N,9,171,2,27.24,1.0,0.5,0.3,0.0,0.0,32.79,2.5,1.25
2,2023-03-13 13:53:00,2023-03-13 14:53:00,1,13.8,1,Y,137,43,1,6.63,1.0,0.5,0.3,6.07,0.0,14.5,0.0,0.0
1,2023-03-04 10:29:00,2023-03-04 11:29:00,1,8.55,1,Y,47,94,1,10.41,0.0,0.5,0.3,9.2,0.0,21.66,0.0,1.25
1,2023-03-24 07:19:00,2023-03-24 08:19:00,3,3.76,1,Y,68,159,1,22.24,0.0,0.5,0.3,6.78,0.0,29.82,0.0,0.0
2,2023-03-06 09:16:00,2023-03-06 10:16:00,1,10.59,1,Y,231,88,1,26.68,1.0,0.5,0.3,6.82,6.55,44.35,2.5,0.0
1,2023-03-23 16:35:00,2023-03-23 17:35:00,1,14.01,1,Y,240,134,1,8.84,0.0,0.5,0.3,5.7,0.0,17.84,2.5,0.0
2,2023-03-02 10:44:00,2023-03-02 11:44:00,3,3.19,1,Y,173,52,1,13.75,1.0,0.5,0.3,2.23,0.0,21.53,2.5,1.25
1,2023-03-23 13:46:00,2023-03-23 14:46:00,1,6.97,1,Y,206,154,1,31.27,1.0,0.5,0.3,1.29,0.0,38.11,2.5,1.25
1,2023-03-06 16:10:00,2023-03-06 17:10:00,4,16.99,1,Y,72,67,1,24.94,0.0,0.5,0.3,3.71,0.0,31.95,2.5,0.0
1,2023-03-01 21:09:00,2023-03-01 22:09:00,1,3.65,1,Y,224,47,1,9.75,0.5,0.5,0.3,0.06,0.0,13.61,2.5,0.0
1,2023-03-13 22:13:00,2023-03-13 23:13:00,2,12.83,1,Y,50,199,1,24.05,0.5,0.5,0.3,10.78,6.55,46.43,2.5,1.25
1,2023-03-12 15:42:00,2023-03-12 16:42:00,1,11.11,1,Y,189,186,1,26.23,0.5,0.5,0.3,10.98,6.55,45.06,0.0,0.0
1,2023-03-07 09:27:00,2023-03-07 10:27:00,1,3.05,1,Y,247,18,1,33.05,0.5,0.5,0.3,8.19,0.0,45.04,2.5,0.0
2,2023-03-04 20:55:00,2023-03-04 21:55:00,1,2.67,1,Y,233,6,1,33.44,0.0,0.5,0.3,3.64,0.0,39.13,0.0,1.25
1,2023-03-25 15:45:00,2023-03-25 16:45:00,1,14.22,5,N,197,41,1,13.33,1.0,0.5,0.3,3.09,6.55,27.27,2.5,0.0
1,2023-03-02 03:55:00,2023-03-02 04:55:00,3,12.48,1,Y,173,152,1,5.64,0.5,0.5,0.3,4.28,0.0,13.72,2.5,0.0
2,2023-03-20 03:22:00,2023-03-20 04:22:00,1,3.48,1,N,65,75,1,15.29,0.5,0.5,0.3,8.27,0.0,27.36,2.5,0.0
1,2023-03-02 04:38:00,2023-03-02 05:38:00,3,7.12,5,N,41,173,2,23.6,0.0,0.5,0.3,0.0,0.0,28.15,2.5,1.25
2,2023-03-14 03:50:00,2023-03-14 04:50:00,1,9.45,1,N,125,26,1,16.22,0.5,0.5,0.3,3.3,6.55,27.37,0.0,0.0
2,2023-03-06 21:18:00,2023-03-06 22:18:00,1,7.69,1,N,137,237,1,34.91,0.0,0.5,0.3,2.7,6.55,47.46,2.5,0.0
2,2023-03-24 22:38:00,2023-03-24 23:38:00,1,6.19,1,N,7,176,1,13.52,0.5,0.5,0.3,10.25,0.0,26.32,0.0,1.25
2,2023-03-09 12:02:00,2023-03-09 13:02:00,1,8.96,5,N,43,107,1,17.53,0.5,0.5,0.3,5.42,0.0,24.25,0.0,0.0
2,2023-03-19 13:26:00,2023-03-19 14:26:00,,17.53,1,Y,252,121,1,17.73,0.0,0.5,0.3,1.16,0.0,19.69,0.0,0.0
1,2023-03-06 23:25:00,2023-03-06 23:25:00,1,16.25,1,Y,186,55,1,21.67,1.0,0.5,0.3,3.81,6.55,36.33,2.5,0.0
1,2023-03-15 09:52:00,2023-03-15 10:52:00,2,7.44,1,N,172,238,1,21.57,1.0,0.5,0.3,7.84,0.0,33.71,2.5,0.0
2,2023-03-05 19:39:00,2023-03-05 20:39:00,1,7.59,1,N,128,86,1,16.2,0.5,0.5,0.3,0.27,6.55,28.07,2.5,1.25
2,2023-03-06 14:23:00,2023-03-06 15:23:00,1,12.95,1,N,68,151,1,6.02,0.5,0.5,0.3,2.94,6.55,19.31,2.5,0.0
6,2023-03-17 20:07:00,2023-03-17 21:07:00,2,16.4,1,Y,36,4,1,21.53,1.0,0.5,0.3,11.95,0.0,35.28,0.0,0.0
2,2023-03-18 03:45:00,2023-03-18 04:45:00,1,0.82,1,Y,31,150,2,26.43,0.0,0.5,0.3,0.0,0.0,30.98,2.5,1.25
1,2023-03-04 03:09:00,2023-03-04 04:09:00,1,14.33,1,N,188,212,1,9.48,0.5,0.5,0.3,2.52,0.0,17.05,2.5,1.25
1,2023-03-23 15:48:00,2023-03-23 16:48:00,1,8.23,1,Y,133,141,1,24.0,0.5,0.5,0.3,0.31,0.0,29.36,2.5,1.25
1,2023-03-23 05:36:00,2023-03-23 06:36:00,1,5.59,1,N,66,76,1,27.71,0.0,0.5,0.3,0.34,0.0,31.35,2.5,0.0
1,2023-03-24 16:47:00,2023-03-24 17:47:00,1,16.24,5,Y,80,257,1,14.09,0.5,0.5,0.3,7.78,6.55,32.22,2.5,0.0
2,2023-03-01 21:04:00,2023-03-01 22:04:00,1,5.3,1,N,62,101,1,15.91,0.0,0.5,0.3,10.08,6.55,34.59,0.0,1.25
1,2023-03-02 12:40:00,2023-03-02 13:40:00,1,10.14,1,Y,41,29,1,17.38,1.0,0.5,0.3,2.19,6.55,27.92,0.0,0.0
1,2023-03-20 08:35:00,2023-03-20 09:35:00,1,16.55,2,N,68,156,1,11.21,1.0,0.5,0.3,5.73,0.0,18.74,0.0,0.0
1,2023-03-04 14:05:00,2023-03-04 15:05:00,1,10.93,1,Y,5,221,2,8.75,1.0,0.5,0.3,0.0,0.0,13.05,2.5,0.0
2,2023-03-20 08:31:00,2023-03-20 09:31:00,1,5.39,1,Y,136,128,1,21.41,1.0,0.5,0.3,5.28,0.0,30.99,2.5,0.0
2,2023-03-17 15:31:00,2023-03-17 16:31:00,1,5.76,2,Y,227,176,1,17.75,0.0,0.5,0.3,9.15,0.0,31.45,2.5,1.25
1,2023-03-17 15:06:00,2023-03-17 16:06:00,1,12.23,1,Y,99,203,2,27.41,0.0,0.5,0.3,0.0,0.0,31.96,2.5,1.25
2,2023-03-09 07:59:00,2023-03-09 08:59:00,2,6.93,1,Y,182,162,1,15.17,0.5,0.5,0.3,0.07,0.0,16.54,0.0,0.0
2,2023-03-05 14:49:00,2023-03-05 15:49:00,1,12.05,1,N,192,13,1,25.02,1.0,0.5,0.3,8.87,0.0,38.19,2.5,0.0
1,2023-03-06 10:46:00,2023-03-06 11:46:00,1,17.49,1,Y,200,250,1,36.26,0.0,0.5,0.3,1.22,6.55,47.33,2.5,0.0
1,2023-03-10 03:30:00,2023-03-10 04:30:00,1,14.04,1,Y,78,78,1,18.62,0.5,0.5,0.3,2.94,6.55,33.16,2.5,1.25
2,2023-03-05 02:55:00,2023-03-05 03:55:00,1,15.42,2,N,229,110,1,16.12,0.5,0.5,0.3,2.39,6.55,28.86,2.5,0.0
1,2023-03-21 13:27:00,2023-03-21 14:27:00,1,9.7,2,Y,263,192,1,15.43,1.0,0.5,0.3,10.48,0.0,30.21,2.5,0.0
2,2023-03-24 02:36:00,2023-03-24 03:36:00,1,3.18,1,N,45,240,1,37.25,1.0,0.5,0.3,5.17,0.0,46.72,2.5,0.0
2,2023-03-03 05:41:00,2023-03-03 06:41:00,2,13.41,3,Y,11,206,1,4.37,0.0,0.5,0.3,0.1,0.0,7.77,2.5,0.0
2,2023-03-19 21:49:00,2023-03-19 22:49:00,1,13.95,1,Y,182,79,1,9.63,0.0,0.5,0.3,0.31,6.55,17.29,0.0,0.0
6,2023-03-11 10:59:00,2023-03-11 11:59:00,1,7.87,1,N,112,182,1,28.54,0.0,0.5,0.3,10.01,0.0,39.35,0.0,0.0
1,2023-03-15 14:25:00,2023-03-15 15:25:00,1,2.59,4,N,260,265,1,23.84,0.5,0.5,0.3,8.89,0.0,36.53,2.5,0.0
1,2023-03-03 16:23:00,2023-03-03 17:23:00,4,0.68,1,Y,216,205,3,8.44,0.5,0.5,0.3,0.0,0.0,13.49,2.5,1.25
1,2023-03-23 02:41:00,2023-03-23 03:41:00,1,17.14,1,N,166,24,1,11.61,0.0,0.5,0.3,6.22,0.0,21.13,2.5,0.0
1,2023-03-07 23:42:00,2023-03-07 23:42:00,2,7.78,1,Y,78,93,1,31.03,0.0,0.5,0.3,5.97,0.0,41.55,2.5,1.25
2,2023-03-09 19:20:00,2023-03-09 20:20:00,,0.9,1,N,74,209,1,14.15,1.0,0.5,0.3,2.04,0.0,17.99,0.0,0.0
1,2023-03-03 03:30:00,2023-03-03 04:30:00,3,8.15,1,Y,1,160,1,29.62,0.5,0.5,0.3,7.88,0.0,38.8,0.0,0.0
2,2023-03-28 18:12:00,2023-03-28 19:12:00,2,2.91,1,Y,49,207,1,19.68,0.5,0.5,0.3,2.22,6.55,32.25,2.5,0.0
2,2023-03-17 16:36:00,2023-03-17 17:36:00,3,6.17,1,N,75,18,1,25.34,0.0,0.5,0.3,11.75,0.0,39.14,0.0,1.25
2,2023-03-08 05:25:00,2023-03-08 06:25:00,1,6.45,1,Y,208,232,4,15.78,0.5,0.5,0.3,0.0,0.0,20.83,2.5,1.25
1,2023-03-06 08:21:00,2023-03-06 09:21:00,1,12.07,1,N,176,135,1,13.91,1.0,0.5,0.3,1.51,0.0,19.72,2.5,0.0
1,2023-03-10 04:55:00,2023-03-10 05:55:00,1,16.94,4,N,259,94,1,32.06,0.0,0.5,0.3,1.7,6.55,41.11,0.0,0.0
2,2023-03-12 16:38:00,2023-03-12 17:38:00,1,1.23,1,Y,118,86,1,8.44,1.0,0.5,0.3,10.31,0.0,21.8,0.0,1.25
2,2023-03-09 01:25:00,2023-03-09 02:25:00,5,16.13,1,Y,70,154,1,11.66,0.5,0.5,0.3,2.51,6.55,22.02,0.0,0.0
1,2023-03-16 05:48:00,2023-03-16 06:48:00,5,7.29,1,N,215,201,1,11.6,0.0,0.5,0.3,11.56,0.0,23.96,0.0,0.0
2,2023-03-19 21:09:00,2023-03-19 22:09:00,1,6.16,1,N,160,53,1,19.24,0.5,0.5,0.3,3.59,0.0,26.63,2.5,0.0
2,2023-03-25 23:21:00,2023-03-25 23:21:00,1,15.15,1,Y,239,219,1,28.48,0.5,0.5,0.3,9.1,0.0,38.88,0.0,0.0
1,2023-03-28 21:31:00,2023-03-28 22:31:00,1,11.63,1,N,144,142,2,20.35,1.0,0.5,0.3,0.0,0.0,24.65,2.5,0.0
1,2023-03-26 15:15:00,2023-03-26 16:15:00,1,5.08,5,N,250,193,1,28.21,0.0,0.5,0.3,7.22,6.55,44.03,0.0,1.25
1,2023-03-25 07:23:00,2023-03-25 08:23:00,1,14.75,1,N,21,178,1,15.49,1.0,0.5,0.3,0.45,0.0,21.49,2.5,1.25
1,2023-03-06 00:40:00,2023-03-06 01:40:00,3,14.51,1,Y,130,184,2,13.47,0.0,0.5,0.3,0.0,0.0,16.77,2.5,0.0
1,2023-03-21 08:49:00,2023-03-21 09:49:00,1,10.03,1,N,206,179,2,10.14,0.0,0.5,0.3,0.0,0.0,14.69,2.5,1.25
1,2023-03-10 03:58:00,2023-03-10 04:58:00,1,9.15,1,N,196,104,1,22.28,0.5,0.5,0.3,10.75,0.0,34.33,0.0,0.0
1,2023-03-19 09:58:00,2023-03-19 10:58:00,1,10.25,1,Y,39,102,1,22.41,1.0,0.5,0.3,4.86,0.0,30.32,0.0,1.25
1,2023-03-13 04:58:00,2023-03-13 05:58:00,1,15.83,1,Y,43,166,4,15.54,1.0,0.5,0.3,0.0,0.0,19.84,2.5,0.0
1,2023-03-23 07:15:00,2023-03-23 08:15:00,2,2.96,1,Y,11,248,2,14.94,1.0,0.5,0.3,0.0,0.0,19.24,2.5,0.0
2,2023-03-13 23:16:00,2023-03-13 23:16:00,2,5.04,1,N,121,164,1,7.78,0.5,0.5,0.3,10.32,6.55,27.2,0.0,1.25
1,2023-03-26 16:45:00,2023-03-26 17:45:00,2,11.03,1,N,115,239,1,26.76,0.5,0.5,0.3,5.97,0.0,34.03,0.0,0.0
1,2023-03-18 20:03:00,2023-03-18 21:03:00,1,1.52,1,N,142,130,3,22.91,0.5,0.5,0.3,0.0,0.0,24.21,0.0,0.0
2,2023-03-10 17:44:00,2023-03-10 18:44:00,1,15.82,3,N,74,162,2,34.41,0.5,0.5,0.3,0.0,6.55,42.26,0.0,0.0
1,2023-03-24 05:46:00,2023-03-24 06:46:00,1,17.82,1,Y,16,254,1,13.22,0.5,0.5,0.3,6.89,6.55,30.46,2.5,0.0
2,2023-03-05 10:11:00,2023-03-05 11:11:00,1,15.87,1,Y,95,134,1,11.19,1.0,0.5,0.3,0.98,0.0,15.22,0.0,1.25
1,2023-03-20 01:35:00,2023-03-20 02:35:00,1,17.36,1,Y,3,168,1,5.86,1.0,0.5,0.3,4.5,0.0,12.16,0.0,0.0
1,2023-03-07 11:06:00,2023-03-07 12:06:00,1,10.5,2,N,91,260,1,26.06,0.0,0.5,0.3,11.22,0.0,40.58,2.5,0.0
1,2023-03-06 18:33:00,2023-03-06 19:33:00,1,3.13,1,N,173,233,2,17.98,0.5,0.5,0.3,0.0,0.0,19.28,0.0,0.0
1,2023-03-08 15:12:00,2023-03-08 16:12:00,1,17.69,1,N,51,47,1,13.0,1.0,0.5,0.3,8.43,6.55,33.53,2.5,1.25
1,2023-03-05 14:48:00,2023-03-05 15:48:00,1,8.06,1,N,13,252,1,18.3,0.5,0.5,0.3,5.97,0.0,26.82,0.0,1.25
1,2023-03-03 09:57:00,2023-03-03 10:57:00,1,11.68,1,N,15,25,3,14.31,1.0,0.5,0.3,0.0,0.0,19.86,2.5,1.25
1,2023-03-22 22:02:00,2023-03-22 23:02:00,4,16.11,1,N,38,105,1,18.55,0.0,0.5,0.3,11.07,0.0,30.42,0.0,0.0
2,2023-03-22 10:11:00,2023-03-22 11:11:00,1,15.15,1,Y,73,127,1,11.79,1.0,0.5,0.3,6.85,6.55,29.49,2.5,0.0
1,2023-03-01 13:52:00,2023-03-01 14:52:00,3,14.77,1,N,6,203,1,24.19,1.0,0.5,0.3,2.68,6.55,35.22,0.0,0.0
2,2023-03-16 02:11:00,2023-03-16 03:11:00,1,17.21,1,Y,204,146,1,12.3,0.0,0.5,0.3,9.13,0.0,22.23,0.0,0.0
1,2023-03-17 01:30:00,2023-03-17 02:30:00,1,7.23,1,Y,35,124,1,14.02,0.5,0.5,0.3,7.16,0.0,22.48,0.0,0.0
1,2023-03-01 04:21:00,2023-03-01 05:21:00,1,8.53,2,Y,29,201,1,32.45,0.0,0.5,0.3,2.21,0.0,39.21,2.5,1.25
1,2023-03-15 02:53:00,2023-03-15 03:53:00,1,2.92,4,N,30,58,1,14.84,1.0,0.5,0.3,8.65,6.55,34.34,2.5,0.0
