VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,improvement_surcharge,tip_amount,tolls_amount,total_amount,congestion_surcharge,airport_fee
1,2090-03-05 08:00:00,2090-03-05 08:30:00,3,8.1,1,N,91,81,2,24.31,0.0,0.5,0.3,0.0,0.0,21.14,0.0,0.0
1,2090-06-05 08:00:00,2090-06-05 08:30:00,4,3.15,1,N,75,38,2,26.5,0.0,0.5,0.3,0.0,0.0,30.15,0.0,0.0
1,2084-12-05 08:00:00,2084-12-05 08:30:00,4,1.97,1,N,126,91,1,13.02,0.0,0.5,0.3,0.0,0.0,36.95,0.0,0.0
1,2088-04-05 08:00:00,2088-04-05 08:30:00,3,9.54,1,N,165,119,2,6.84,0.0,0.5,0.3,0.0,0.0,12.42,0.0,0.0
2,2088-03-05 08:00:00,2088-03-05 08:30:00,3,9.86,1,N,247,226,2,6.39,0.0,0.5,0.3,0.0,0.0,24.97,0.0,0.0
1,1900-08-05 08:00:00,1900-08-05 08:30:00,1,7.79,1,N,70,106,1,21.58,0.0,0.5,0.3,0.0,0.0,34.45,0.0,0.0
2,2084-05-05 08:00:00,2084-05-05 08:30:00,3,7.81,1,N,159,49,2,9.67,0.0,0.5,0.3,0.0,0.0,35.52,0.0,0.0
2,2088-05-05 08:00:00,2088-05-05 08:30:00,4,8.8,1,N,138,232,2,10.25,0.0,0.5,0.3,0.0,0.0,36.38,0.0,0.0
2,2088-09-05 08:00:00,2088-09-05 08:30:00,1,2.25,1,N,77,133,2,35.38,0.0,0.5,0.3,0.0,0.0,31.55,0.0,0.0
2,2088-11-05 08:00:00,2088-11-05 08:30:00,4,1.99,1,N,262,136,1,24.1,0.0,0.5,0.3,0.0,0.0,6.45,0.0,0.0
2,1900-10-05 08:00:00,1900-10-05 08:30:00,1,2.91,1,N,229,48,1,33.47,0.0,0.5,0.3,0.0,0.0,33.22,0.0,0.0
1,1900-11-05 08:00:00,1900-11-05 08:30:00,1,7.62,1,N,4,7,2,5.25,0.0,0.5,0.3,0.0,0.0,18.75,0.0,0.0
1,1900-11-05 08:00:00,1900-11-05 08:30:00,2,8.29,1,N,9,3,2,21.01,0.0,0.5,0.3,0.0,0.0,12.54,0.0,0.0
1,1900-06-05 08:00:00,1900-06-05 08:30:00,3,9.94,1,N,240,224,2,24.92,0.0,0.5,0.3,0.0,0.0,16.91,0.0,0.0
1,2084-02-05 08:00:00,2084-02-05 08:30:00,2,6.86,1,N,125,205,1,16.44,0.0,0.5,0.3,0.0,0.0,23.18,0.0,0.0
2,2090-09-05 08:00:00,2090-09-05 08:30:00,3,1.37,1,N,115,151,1,7.72,0.0,0.5,0.3,0.0,0.0,36.18,0.0,0.0
2,2088-02-05 08:00:00,2088-02-05 08:30:00,3,6.53,1,N,182,230,1,20.85,0.0,0.5,0.3,0.0,0.0,11.39,0.0,0.0
1,2090-09-05 08:00:00,2090-09-05 08:30:00,4,2.59,1,N,91,189,1,25.45,0.0,0.5,0.3,0.0,0.0,31.28,0.0,0.0
1,1900-10-05 08:00:00,1900-10-05 08:30:00,1,8.07,1,N,252,70,1,23.17,0.0,0.5,0.3,0.0,0.0,29.23,0.0,0.0
2,1900-10-05 08:00:00,1900-10-05 08:30:00,1,3.17,1,N,116,205,1,22.11,0.0,0.5,0.3,0.0,0.0,22.88,0.0,0.0
2,2084-09-05 08:00:00,2084-09-05 08:30:00,2,10.65,1,N,75,202,1,21.28,0.0,0.5,0.3,0.0,0.0,13.68,0.0,0.0
2,2090-06-05 08:00:00,2090-06-05 08:30:00,3,10.47,1,N,246,132,1,18.11,0.0,0.5,0.3,0.0,0.0,37.16,0.0,0.0
2,2084-07-05 08:00:00,2084-07-05 08:30:00,1,5.75,1,N,18,11,1,15.03,0.0,0.5,0.3,0.0,0.0,31.87,0.0,0.0
1,1900-03-05 08:00:00,1900-03-05 08:30:00,4,2.58,1,N,167,219,2,19.25,0.0,0.5,0.3,0.0,0.0,39.86,0.0,0.0
1,2084-12-05 08:00:00,2084-12-05 08:30:00,2,3.12,1,N,49,83,1,28.94,0.0,0.5,0.3,0.0,0.0,25.88,0.0,0.0
1,2084-02-05 08:00:00,2084-02-05 08:30:00,2,10.63,1,N,97,92,2,25.27,0.0,0.5,0.3,0.0,0.0,38.08,0.0,0.0
1,2084-04-05 08:00:00,2084-04-05 08:30:00,2,3.7,1,N,102,177,2,31.29,0.0,0.5,0.3,0.0,0.0,30.27,0.0,0.0
2,1900-05-05 08:00:00,1900-05-05 08:30:00,2,6.55,1,N,234,239,1,29.57,0.0,0.5,0.3,0.0,0.0,22.53,0.0,0.0
1,2090-04-05 08:00:00,2090-04-05 08:30:00,4,7.98,1,N,214,111,2,16.9,0.0,0.5,0.3,0.0,0.0,12.5,0.0,0.0
1,2090-03-05 08:00:00,2090-03-05 08:30:00,2,9.1,1,N,89,43,1,21.26,0.0,0.5,0.3,0.0,0.0,27.56,0.0,0.0
2,2084-11-05 08:00:00,2084-11-05 08:30:00,4,2.23,1,N,55,106,2,21.11,0.0,0.5,0.3,0.0,0.0,26.22,0.0,0.0
1,2090-11-05 08:00:00,2090-11-05 08:30:00,2,3.28,1,N,251,125,2,19.76,0.0,0.5,0.3,0.0,0.0,11.74,0.0,0.0
2,1900-08-05 08:00:00,1900-08-05 08:30:00,3,8.79,1,N,115,124,1,5.98,0.0,0.5,0.3,0.0,0.0,25.38,0.0,0.0
2,2084-01-05 08:00:00,2084-01-05 08:30:00,3,9.88,1,N,248,95,1,17.79,0.0,0.5,0.3,0.0,0.0,27.16,0.0,0.0
1,2084-08-05 08:00:00,2084-08-05 08:30:00,4,4.28,1,N,95,22,2,14.03,0.0,0.5,0.3,0.0,0.0,9.22,0.0,0.0
2,1900-03-05 08:00:00,1900-03-05 08:30:00,4,3.0,1,N,192,71,2,19.39,0.0,0.5,0.3,0.0,0.0,11.72,0.0,0.0
2,2090-06-05 08:00:00,2090-06-05 08:30:00,4,4.03,1,N,132,255,1,17.74,0.0,0.5,0.3,0.0,0.0,35.74,0.0,0.0
1,2084-11-05 08:00:00,2084-11-05 08:30:00,4,11.57,1,N,240,81,1,25.38,0.0,0.5,0.3,0.0,0.0,31.22,0.0,0.0
2,2090-05-05 08:00:00,2090-05-05 08:30:00,3,4.3,1,N,144,1,1,27.67,0.0,0.5,0.3,0.0,0.0,10.05,0.0,0.0
1,2090-11-05 08:00:00,2090-11-05 08:30:00,3,2.41,1,N,76,95,2,21.84,0.0,0.5,0.3,0.0,0.0,40.98,0.0,0.0
1,1900-06-05 08:00:00,1900-06-05 08:30:00,3,3.31,1,N,9,203,2,26.92,0.0,0.5,0.3,0.0,0.0,8.62,0.0,0.0
1,2090-01-05 08:00:00,2090-01-05 08:30:00,3,11.27,1,N,86,121,2,39.17,0.0,0.5,0.3,0.0,0.0,25.2,0.0,0.0
2,1900-07-05 08:00:00,1900-07-05 08:30:00,2,7.64,1,N,150,241,1,15.11,0.0,0.5,0.3,0.0,0.0,34.89,0.0,0.0
2,2088-11-05 08:00:00,2088-11-05 08:30:00,2,2.23,1,N,229,226,2,30.73,0.0,0.5,0.3,0.0,0.0,19.2,0.0,0.0
2,2084-10-05 08:00:00,2084-10-05 08:30:00,1,7.79,1,N,202,247,1,6.75,0.0,0.5,0.3,0.0,0.0,18.09,0.0,0.0
2,2090-01-05 08:00:00,2090-01-05 08:30:00,4,2.49,1,N,160,113,1,5.36,0.0,0.5,0.3,0.0,0.0,10.0,0.0,0.0
1,1900-03-05 08:00:00,1900-03-05 08:30:00,2,10.27,1,N,38,156,1,15.8,0.0,0.5,0.3,0.0,0.0,31.23,0.0,0.0
2,2090-06-05 08:00:00,2090-06-05 08:30:00,1,6.04,1,N,122,57,2,16.14,0.0,0.5,0.3,0.0,0.0,35.34,0.0,0.0
2,1900-01-05 08:00:00,1900-01-05 08:30:00,2,3.23,1,N,213,93,1,28.71,0.0,0.5,0.3,0.0,0.0,14.42,0.0,0.0
2,1900-01-05 08:00:00,1900-01-05 08:30:00,4,4.91,1,N,177,181,2,6.64,0.0,0.5,0.3,0.0,0.0,21.02,0.0,0.0
2,1900-02-05 08:00:00,1900-02-05 08:30:00,4,6.18,1,N,21,233,1,22.72,0.0,0.5,0.3,0.0,0.0,29.85,0.0,0.0
2,2084-01-05 08:00:00,2084-01-05 08:30:00,4,7.57,1,N,175,65,2,26.01,0.0,0.5,0.3,0.0,0.0,15.68,0.0,0.0
2,2090-08-05 08:00:00,2090-08-05 08:30:00,2,9.25,1,N,6,128,1,20.64,0.0,0.5,0.3,0.0,0.0,11.04,0.0,0.0
2,1900-09-05 08:00:00,1900-09-05 08:30:00,3,2.95,1,N,198,251,2,38.87,0.0,0.5,0.3,0.0,0.0,32.68,0.0,0.0
1,2088-12-05 08:00:00,2088-12-05 08:30:00,1,4.35,1,N,80,234,1,29.91,0.0,0.5,0.3,0.0,0.0,20.39,0.0,0.0
2,2090-03-05 08:00:00,2090-03-05 08:30:00,3,8.79,1,N,9,49,1,18.03,0.0,0.5,0.3,0.0,0.0,34.58,0.0,0.0
1,1900-02-05 08:00:00,1900-02-05 08:30:00,4,1.81,1,N,36,126,2,5.73,0.0,0.5,0.3,0.0,0.0,15.97,0.0,0.0
1,2090-06-05 08:00:00,2090-06-05 08:30:00,1,9.26,1,N,116,255,2,6.45,0.0,0.5,0.3,0.0,0.0,35.46,0.0,0.0
2,2088-05-05 08:00:00,2088-05-05 08:30:00,3,11.86,1,N,224,212,2,15.76,0.0,0.5,0.3,0.0,0.0,15.17,0.0,0.0
1,1900-02-05 08:00:00,1900-02-05 08:30:00,2,8.63,1,N,89,87,2,33.74,0.0,0.5,0.3,0.0,0.0,23.94,0.0,0.0
2,2088-11-05 08:00:00,2088-11-05 08:30:00,4,11.55,1,N,118,142,1,33.87,0.0,0.5,0.3,0.0,0.0,31.49,0.0,0.0
1,2090-06-05 08:00:00,2090-06-05 08:30:00,2,1.63,1,N,182,112,2,24.11,0.0,0.5,0.3,0.0,0.0,27.31,0.0,0.0
1,2090-09-05 08:00:00,2090-09-05 08:30:00,2,4.64,1,N,155,130,1,19.73,0.0,0.5,0.3,0.0,0.0,25.05,0.0,0.0
1,2084-03-05 08:00:00,2084-03-05 08:30:00,2,6.54,1,N,187,220,2,33.01,0.0,0.5,0.3,0.0,0.0,7.42,0.0,0.0
1,2090-11-05 08:00:00,2090-11-05 08:30:00,3,3.65,1,N,156,241,1,24.91,0.0,0.5,0.3,0.0,0.0,36.6,0.0,0.0
2,2084-04-05 08:00:00,2084-04-05 08:30:00,4,4.59,1,N,226,245,1,14.4,0.0,0.5,0.3,0.0,0.0,27.64,0.0,0.0
2,2090-07-05 08:00:00,2090-07-05 08:30:00,3,8.38,1,N,44,248,2,35.59,0.0,0.5,0.3,0.0,0.0,32.21,0.0,0.0
2,2088-03-05 08:00:00,2088-03-05 08:30:00,2,8.1,1,N,40,62,1,39.9,0.0,0.5,0.3,0.0,0.0,7.98,0.0,0.0
1,1900-09-05 08:00:00,1900-09-05 08:30:00,2,5.81,1,N,160,18,1,11.05,0.0,0.5,0.3,0.0,0.0,22.91,0.0,0.0
2,1900-06-05 08:00:00,1900-06-05 08:30:00,4,2.77,1,N,161,222,2,26.63,0.0,0.5,0.3,0.0,0.0,29.41,0.0,0.0
1,2088-06-05 08:00:00,2088-06-05 08:30:00,2,4.78,1,N,224,46,2,15.26,0.0,0.5,0.3,0.0,0.0,37.65,0.0,0.0
1,2090-06-05 08:00:00,2090-06-05 08:30:00,2,8.86,1,N,99,130,2,13.41,0.0,0.5,0.3,0.0,0.0,25.3,0.0,0.0
1,2084-05-05 08:00:00,2084-05-05 08:30:00,1,3.54,1,N,215,198,1,24.6,0.0,0.5,0.3,0.0,0.0,12.07,0.0,0.0
2,1900-09-05 08:00:00,1900-09-05 08:30:00,4,3.31,1,N,24,107,1,19.93,0.0,0.5,0.3,0.0,0.0,8.54,0.0,0.0
1,2090-05-05 08:00:00,2090-05-05 08:30:00,4,8.8,1,N,76,204,2,7.25,0.0,0.5,0.3,0.0,0.0,18.54,0.0,0.0
2,2090-05-05 08:00:00,2090-05-05 08:30:00,4,6.8,1,N,248,54,1,9.82,0.0,0.5,0.3,0.0,0.0,21.17,0.0,0.0
1,1900-01-05 08:00:00,1900-01-05 08:30:00,4,7.34,1,N,184,176,1,12.47,0.0,0.5,0.3,0.0,0.0,31.46,0.0,0.0
2,2090-03-05 08:00:00,2090-03-05 08:30:00,4,10.55,1,N,235,187,1,36.1,0.0,0.5,0.3,0.0,0.0,15.88,0.0,0.0
1,2088-04-05 08:00:00,2088-04-05 08:30:00,4,4.74,1,N,41,210,1,13.36,0.0,0.5,0.3,0.0,0.0,22.5,0.0,0.0
2,2088-03-05 08:00:00,2088-03-05 08:30:00,2,4.77,1,N,136,4,2,38.04,0.0,0.5,0.3,0.0,0.0,27.21,0.0,0.0
2,2088-01-05 08:00:00,2088-01-05 08:30:00,2,6.9,1,N,60,245,2,8.05,0.0,0.5,0.3,0.0,0.0,31.52,0.0,0.0
1,2090-04-05 08:00:00,2090-04-05 08:30:00,3,10.35,1,N,184,213,2,33.63,0.0,0.5,0.3,0.0,0.0,7.12,0.0,0.0
1,2088-09-05 08:00:00,2088-09-05 08:30:00,1,1.0,1,N,107,59,2,16.77,0.0,0.5,0.3,0.0,0.0,28.2,0.0,0.0
2,2084-10-05 08:00:00,2084-10-05 08:30:00,1,4.48,1,N,71,167,2,39.68,0.0,0.5,0.3,0.0,0.0,13.22,0.0,0.0
1,2090-04-05 08:00:00,2090-04-05 08:30:00,1,9.28,1,N,151,130,2,9.18,0.0,0.5,0.3,0.0,0.0,16.27,0.0,0.0
1,2090-10-05 08:00:00,2090-10-05 08:30:00,1,8.31,1,N,247,197,2,39.93,0.0,0.5,0.3,0.0,0.0,31.93,0.0,0.0
2,2090-08-05 08:00:00,2090-08-05 08:30:00,3,6.26,1,N,55,65,2,39.6,0.0,0.5,0.3,0.0,0.0,34.16,0.0,0.0
2,2088-11-05 08:00:00,2088-11-05 08:30:00,2,3.45,1,N,209,29,2,19.31,0.0,0.5,0.3,0.0,0.0,25.45,0.0,0.0
1,2084-10-05 08:00:00,2084-10-05 08:30:00,3,7.8,1,N,102,187,1,16.3,0.0,0.5,0.3,0.0,0.0,19.69,0.0,0.0
2,2088-06-05 08:00:00,2088-06-05 08:30:00,1,10.69,1,N,171,83,1,12.53,0.0,0.5,0.3,0.0,0.0,31.45,0.0,0.0
1,2084-10-05 08:00:00,2084-10-05 08:30:00,2,1.97,1,N,98,224,1,8.83,0.0,0.5,0.3,0.0,0.0,17.32,0.0,0.0
2,2088-01-05 08:00:00,2088-01-05 08:30:00,2,1.6,1,N,215,32,2,22.76,0.0,0.5,0.3,0.0,0.0,24.35,0.0,0.0
1,2084-08-05 08:00:00,2084-08-05 08:30:00,4,11.58,1,N,154,3,1,29.33,0.0,0.5,0.3,0.0,0.0,30.68,0.0,0.0
1,2090-05-05 08:00:00,2090-05-05 08:30:00,3,10.66,1,N,255,153,2,11.99,0.0,0.5,0.3,0.0,0.0,15.31,0.0,0.0
2,2090-11-05 08:00:00,2090-11-05 08:30:00,1,3.65,1,N,114,36,2,23.12,0.0,0.5,0.3,0.0,0.0,23.84,0.0,0.0
2,2090-06-05 08:00:00,2090-06-05 08:30:00,4,9.66,1,N,56,227,2,7.09,0.0,0.5,0.3,0.0,0.0,14.48,0.0,0.0
1,1900-11-05 08:00:00,1900-11-05 08:30:00,2,8.23,1,N,213,199,1,22.01,0.0,0.5,0.3,0.0,0.0,38.0,0.0,0.0
2,2090-08-05 08:00:00,2090-08-05 08:30:00,3,4.86,1,N,8,197,1,23.8,0.0,0.5,0.3,0.0,0.0,15.02,0.0,0.0
1,2088-12-05 08:00:00,2088-12-05 08:30:00,1,11.0,1,N,105,250,2,29.09,0.0,0.5,0.3,0.0,0.0,38.89,0.0,0.0
1,1900-06-05 08:00:00,1900-06-05 08:30:00,2,11.66,1,N,140,264,1,23.88,0.0,0.5,0.3,0.0,0.0,34.06,0.0,0.0
2,2084-04-05 08:00:00,2084-04-05 08:30:00,1,3.59,1,N,64,142,1,17.86,0.0,0.5,0.3,0.0,0.0,38.19,0.0,0.0
2,2084-08-05 08:00:00,2084-08-05 08:30:00,3,3.95,1,N,236,14,2,23.6,0.0,0.5,0.3,0.0,0.0,32.12,0.0,0.0
1,1900-08-05 08:00:00,1900-08-05 08:30:00,2,7.47,1,N,215,108,1,29.11,0.0,0.5,0.3,0.0,0.0,25.85,0.0,0.0
2,2090-05-05 08:00:00,2090-05-05 08:30:00,3,11.87,1,N,65,95,2,36.05,0.0,0.5,0.3,0.0,0.0,36.49,0.0,0.0
2,2090-06-05 08:00:00,2090-06-05 08:30:00,3,7.21,1,N,250,135,1,35.59,0.0,0.5,0.3,0.0,0.0,13.84,0.0,0.0
2,2088-04-05 08:00:00,2088-04-05 08:30:00,2,2.89,1,N,160,98,1,5.72,0.0,0.5,0.3,0.0,0.0,30.52,0.0,0.0
2,2088-07-05 08:00:00,2088-07-05 08:30:00,3,6.51,1,N,214,81,1,38.93,0.0,0.5,0.3,0.0,0.0,28.19,0.0,0.0
1,1900-07-05 08:00:00,1900-07-05 08:30:00,1,3.3,1,N,120,54,1,21.53,0.0,0.5,0.3,0.0,0.0,27.42,0.0,0.0
2,2084-12-05 08:00:00,2084-12-05 08:30:00,4,6.86,1,N,217,36,1,21.29,0.0,0.5,0.3,0.0,0.0,14.9,0.0,0.0
2,2084-12-05 08:00:00,2084-12-05 08:30:00,3,6.8,1,N,58,15,1,37.31,0.0,0.5,0.3,0.0,0.0,28.78,0.0,0.0
1,2088-10-05 08:00:00,2088-10-05 08:30:00,4,10.03,1,N,179,35,2,22.32,0.0,0.5,0.3,0.0,0.0,30.43,0.0,0.0
2,2084-10-05 08:00:00,2084-10-05 08:30:00,3,3.63,1,N,181,210,2,13.02,0.0,0.5,0.3,0.0,0.0,40.58,0.0,0.0
1,2088-06-05 08:00:00,2088-06-05 08:30:00,4,3.9,1,N,194,258,1,38.22,0.0,0.5,0.3,0.0,0.0,34.13,0.0,0.0
2,2084-04-05 08:00:00,2084-04-05 08:30:00,3,11.09,1,N,12,177,2,28.23,0.0,0.5,0.3,0.0,0.0,31.02,0.0,0.0
2,2088-02-05 08:00:00,2088-02-05 08:30:00,2,5.08,1,N,120,206,2,11.22,0.0,0.5,0.3,0.0,0.0,31.72,0.0,0.0
1,2084-09-05 08:00:00,2084-09-05 08:30:00,2,7.85,1,N,152,120,1,39.66,0.0,0.5,0.3,0.0,0.0,36.73,0.0,0.0
1,2084-04-05 08:00:00,2084-04-05 08:30:00,1,8.38,1,N,256,229,2,25.67,0.0,0.5,0.3,0.0,0.0,28.1,0.0,0.0
2,2084-02-05 08:00:00,2084-02-05 08:30:00,1,3.63,1,N,36,139,2,26.65,0.0,0.5,0.3,0.0,0.0,34.96,0.0,0.0
2,2090-10-05 08:00:00,2090-10-05 08:30:00,2,5.02,1,N,166,133,1,8.83,0.0,0.5,0.3,0.0,0.0,31.24,0.0,0.0
2,2090-06-05 08:00:00,2090-06-05 08:30:00,4,6.53,1,N,186,129,2,12.71,0.0,0.5,0.3,0.0,0.0,32.83,0.0,0.0
1,2084-07-05 08:00:00,2084-07-05 08:30:00,2,8.6,1,N,3,93,2,25.26,0.0,0.5,0.3,0.0,0.0,25.99,0.0,0.0
2,2090-04-05 08:00:00,2090-04-05 08:30:00,1,2.15,1,N,46,239,1,37.98,0.0,0.5,0.3,0.0,0.0,25.83,0.0,0.0
2,1900-03-05 08:00:00,1900-03-05 08:30:00,2,7.46,1,N,228,43,2,8.8,0.0,0.5,0.3,0.0,0.0,11.22,0.0,0.0
2,1900-10-05 08:00:00,1900-10-05 08:30:00,1,8.23,1,N,180,63,2,9.83,0.0,0.5,0.3,0.0,0.0,28.31,0.0,0.0
1,2090-07-05 08:00:00,2090-07-05 08:30:00,2,4.28,1,N,63,100,1,22.05,0.0,0.5,0.3,0.0,0.0,13.05,0.0,0.0
2,2090-12-05 08:00:00,2090-12-05 08:30:00,4,10.43,1,N,133,192,1,7.65,0.0,0.5,0.3,0.0,0.0,12.61,0.0,0.0
2,2084-04-05 08:00:00,2084-04-05 08:30:00,2,2.2,1,N,8,95,2,26.48,0.0,0.5,0.3,0.0,0.0,12.49,0.0,0.0
2,1900-09-05 08:00:00,1900-09-05 08:30:00,3,4.6,1,N,209,75,2,20.56,0.0,0.5,0.3,0.0,0.0,10.63,0.0,0.0
2,2090-04-05 08:00:00,2090-04-05 08:30:00,3,1.76,1,N,110,235,2,25.59,0.0,0.5,0.3,0.0,0.0,29.02,0.0,0.0
2,2088-05-05 08:00:00,2088-05-05 08:30:00,2,10.66,1,N,137,262,1,30.64,0.0,0.5,0.3,0.0,0.0,30.4,0.0,0.0
1,2088-04-05 08:00:00,2088-04-05 08:30:00,3,2.29,1,N,204,258,2,16.1,0.0,0.5,0.3,0.0,0.0,33.35,0.0,0.0
1,2090-04-05 08:00:00,2090-04-05 08:30:00,3,6.75,1,N,52,177,2,34.7,0.0,0.5,0.3,0.0,0.0,19.24,0.0,0.0
2,2088-03-05 08:00:00,2088-03-05 08:30:00,4,3.43,1,N,115,31,2,32.06,0.0,0.5,0.3,0.0,0.0,15.36,0.0,0.0
1,2084-08-05 08:00:00,2084-08-05 08:30:00,3,5.68,1,N,208,20,2,18.2,0.0,0.5,0.3,0.0,0.0,17.23,0.0,0.0
1,2088-10-05 08:00:00,2088-10-05 08:30:00,3,2.47,1,N,21,146,2,12.98,0.0,0.5,0.3,0.0,0.0,34.95,0.0,0.0
1,2084-12-05 08:00:00,2084-12-05 08:30:00,1,5.25,1,N,178,115,2,12.57,0.0,0.5,0.3,0.0,0.0,14.14,0.0,0.0
2,2088-06-05 08:00:00,2088-06-05 08:30:00,2,4.34,1,N,239,95,1,33.55,0.0,0.5,0.3,0.0,0.0,22.88,0.0,0.0
1,2084-10-05 08:00:00,2084-10-05 08:30:00,4,5.65,1,N,237,57,2,32.47,0.0,0.5,0.3,0.0,0.0,21.9,0.0,0.0
1,2088-03-05 08:00:00,2088-03-05 08:30:00,4,4.43,1,N,214,68,2,6.03,0.0,0.5,0.3,0.0,0.0,29.73,0.0,0.0
2,2088-05-05 08:00:00,2088-05-05 08:30:00,1,1.88,1,N,167,62,1,38.63,0.0,0.5,0.3,0.0,0.0,20.67,0.0,0.0
1,1900-05-05 08:00:00,1900-05-05 08:30:00,3,5.91,1,N,101,186,1,35.2,0.0,0.5,0.3,0.0,0.0,6.17,0.0,0.0
1,1900-06-05 08:00:00,1900-06-05 08:30:00,4,7.86,1,N,234,102,2,33.21,0.0,0.5,0.3,0.0,0.0,29.96,0.0,0.0
1,1900-04-05 08:00:00,1900-04-05 08:30:00,1,5.36,1,N,228,88,1,33.52,0.0,0.5,0.3,0.0,0.0,23.06,0.0,0.0
2,1900-11-05 08:00:00,1900-11-05 08:30:00,1,11.43,1,N,9,221,1,7.23,0.0,0.5,0.3,0.0,0.0,27.97,0.0,0.0
1,2088-02-05 08:00:00,2088-02-05 08:30:00,4,1.22,1,N,172,88,1,6.2,0.0,0.5,0.3,0.0,0.0,20.63,0.0,0.0
2,2090-08-05 08:00:00,2090-08-05 08:30:00,1,6.52,1,N,102,166,1,12.12,0.0,0.5,0.3,0.0,0.0,26.9,0.0,0.0
2,2090-01-05 08:00:00,2090-01-05 08:30:00,4,5.36,1,N,184,156,2,13.34,0.0,0.5,0.3,0.0,0.0,15.31,0.0,0.0
2,1900-06-05 08:00:00,1900-06-05 08:30:00,1,10.86,1,N,83,230,2,34.79,0.0,0.5,0.3,0.0,0.0,32.92,0.0,0.0
1,2084-06-05 08:00:00,2084-06-05 08:30:00,2,3.12,1,N,74,101,2,39.38,0.0,0.5,0.3,0.0,0.0,36.0,0.0,0.0
2,2084-11-05 08:00:00,2084-11-05 08:30:00,3,10.59,1,N,2,249,1,36.2,0.0,0.5,0.3,0.0,0.0,36.96,0.0,0.0
1,2084-09-05 08:00:00,2084-09-05 08:30:00,2,10.63,1,N,215,70,2,11.94,0.0,0.5,0.3,0.0,0.0,13.89,0.0,0.0
1,2084-05-05 08:00:00,2084-05-05 08:30:00,4,8.35,1,N,130,195,2,8.8,0.0,0.5,0.3,0.0,0.0,29.95,0.0,0.0
1,2088-01-05 08:00:00,2088-01-05 08:30:00,1,1.29,1,N,233,146,1,38.39,0.0,0.5,0.3,0.0,0.0,36.04,0.0,0.0
2,2084-06-05 08:00:00,2084-06-05 08:30:00,3,11.25,1,N,195,7,1,31.45,0.0,0.5,0.3,0.0,0.0,10.53,0.0,0.0
1,2090-01-05 08:00:00,2090-01-05 08:30:00,2,4.48,1,N,109,137,2,31.53,0.0,0.5,0.3,0.0,0.0,13.68,0.0,0.0
2,1900-02-05 08:00:00,1900-02-05 08:30:00,2,6.5,1,N,156,34,2,33.21,0.0,0.5,0.3,0.0,0.0,35.1,0.0,0.0
2,2090-03-05 08:00:00,2090-03-05 08:30:00,4,3.4,1,N,25,129,2,11.08,0.0,0.5,0.3,0.0,0.0,38.41,0.0,0.0
2,2090-01-05 08:00:00,2090-01-05 08:30:00,2,1.77,1,N,139,31,1,32.67,0.0,0.5,0.3,0.0,0.0,28.77,0.0,0.0
2,2084-02-05 08:00:00,2084-02-05 08:30:00,2,3.16,1,N,219,120,2,5.34,0.0,0.5,0.3,0.0,0.0,38.62,0.0,0.0
2,2088-08-05 08:00:00,2088-08-05 08:30:00,4,3.52,1,N,13,116,2,9.83,0.0,0.5,0.3,0.0,0.0,27.32,0.0,0.0
2,2084-11-05 08:00:00,2084-11-05 08:30:00,4,8.33,1,N,233,124,1,20.85,0.0,0.5,0.3,0.0,0.0,7.96,0.0,0.0
2,2084-04-05 08:00:00,2084-04-05 08:30:00,1,9.78,1,N,80,160,1,11.67,0.0,0.5,0.3,0.0,0.0,28.5,0.0,0.0
1,2090-05-05 08:00:00,2090-05-05 08:30:00,1,8.22,1,N,149,94,1,39.87,0.0,0.5,0.3,0.0,0.0,40.92,0.0,0.0
2,1900-04-05 08:00:00,1900-04-05 08:30:00,3,10.63,1,N,200,108,2,22.44,0.0,0.5,0.3,0.0,0.0,21.94,0.0,0.0
1,2090-09-05 08:00:00,2090-09-05 08:30:00,1,10.46,1,N,233,164,1,20.79,0.0,0.5,0.3,0.0,0.0,40.05,0.0,0.0
2,2084-08-05 08:00:00,2084-08-05 08:30:00,3,6.3,1,N,62,176,2,11.69,0.0,0.5,0.3,0.0,0.0,39.72,0.0,0.0
2,2084-12-05 08:00:00,2084-12-05 08:30:00,4,8.14,1,N,186,38,1,23.2,0.0,0.5,0.3,0.0,0.0,26.19,0.0,0.0
2,2090-09-05 08:00:00,2090-09-05 08:30:00,2,7.64,1,N,146,168,1,11.13,0.0,0.5,0.3,0.0,0.0,25.47,0.0,0.0
1,1900-03-05 08:00:00,1900-03-05 08:30:00,1,10.45,1,N,107,158,1,25.15,0.0,0.5,0.3,0.0,0.0,9.56,0.0,0.0
2,2090-07-05 08:00:00,2090-07-05 08:30:00,3,2.14,1,N,182,253,1,16.75,0.0,0.5,0.3,0.0,0.0,31.19,0.0,0.0
2,2084-06-05 08:00:00,2084-06-05 08:30:00,3,6.87,1,N,209,182,2,19.18,0.0,0.5,0.3,0.0,0.0,25.05,0.0,0.0
2,1900-03-05 08:00:00,1900-03-05 08:30:00,1,4.17,1,N,20,78,1,22.79,0.0,0.5,0.3,0.0,0.0,32.92,0.0,0.0
1,2090-05-05 08:00:00,2090-05-05 08:30:00,3,1.71,1,N,239,42,1,32.52,0.0,0.5,0.3,0.0,0.0,11.65,0.0,0.0
